globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd
1 | Revision_102/lisp.c | 91 | 97 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
2 | Revision_102/lisp.c | 112 | 118 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
3 | Revision_102/lisp.c | 127 | 137 | 2 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137
20 | Revision_102/vim.c | 131 | 139 | 2 | 26 | VimParser | extern parserDefinition* VimParser (void) | 130 | 139
9 | Revision_102/eiffel.c | 1215 | 1224 | 2 | 8 | EiffelParser | extern parserDefinition* EiffelParser (void) | 1214 | 1224
13 | Revision_102/python.c | 108 | 116 | 2 | 19 | PythonParser | extern parserDefinition* PythonParser (void) | 107 | 116
16 | Revision_102/scheme.c | 99 | 109 | 2 | 22 | SchemeParser | extern parserDefinition* SchemeParser (void) | 98 | 109
22 | Revision_102/php.c | 98 | 106 | 2 | 18 | PhpParser | extern parserDefinition* PhpParser (void) | 97 | 106
6 | Revision_102/asm.c | 96 | 104 | 2 | 1 | AsmParser | extern parserDefinition* AsmParser (void) | 95 | 104
12 | Revision_102/c.c | 2327 | 2336 | 2 | 10 | JavaParser | extern parserDefinition* JavaParser (void) | 2326 | 2336
243 | Revision_102/lua.c | 123 | 131 | 2 | 531 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131
7 | Revision_102/perl.c | 108 | 116 | 2 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 107 | 116
15 | Revision_102/c.c | 2297 | 2306 | 2 | 5 | CParser | extern parserDefinition* CParser (void) | 2296 | 2306
18 | Revision_102/tcl.c | 73 | 81 | 2 | 25 | TclParser | extern parserDefinition* TclParser (void) | 72 | 81
4 | Revision_102/asp.c | 161 | 169 | 2 | 2 | AspParser | extern parserDefinition* AspParser (void) | 160 | 169
14 | Revision_102/pascal.c | 246 | 254 | 2 | 16 | PascalParser | extern parserDefinition* PascalParser (void) | 245 | 254
5 | Revision_102/beta.c | 313 | 321 | 2 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 312 | 321
