globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd
1 | Revision_172/lisp.c | 91 | 97 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
2 | Revision_172/lisp.c | 112 | 118 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
3 | Revision_172/lisp.c | 127 | 137 | 2 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137
21 | Revision_172/fortran.c | 1673 | 1688 | 2 | 9 | FortranParser | extern parserDefinition* FortranParser (void) | 1672 | 1688
9 | Revision_172/eiffel.c | 1222 | 1231 | 2 | 8 | EiffelParser | extern parserDefinition* EiffelParser (void) | 1221 | 1231
274 | Revision_172/asm.c | 260 | 278 | 2 | 1 | AsmParser | extern parserDefinition* AsmParser (void) | 259 | 278
14 | Revision_172/pascal.c | 246 | 254 | 2 | 16 | PascalParser | extern parserDefinition* PascalParser (void) | 245 | 254
4 | Revision_172/asp.c | 161 | 169 | 2 | 2 | AspParser | extern parserDefinition* AspParser (void) | 160 | 169
12 | Revision_172/c.c | 2303 | 2312 | 2 | 5 | CParser | extern parserDefinition* CParser (void) | 2302 | 2312
243 | Revision_172/lua.c | 123 | 131 | 2 | 531 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131
17 | Revision_172/sh.c | 98 | 108 | 2 | 23 | ShParser | extern parserDefinition* ShParser (void) | 97 | 108
16 | Revision_172/scheme.c | 99 | 109 | 2 | 22 | SchemeParser | extern parserDefinition* SchemeParser (void) | 98 | 109
22 | Revision_172/php.c | 98 | 106 | 2 | 18 | PhpParser | extern parserDefinition* PhpParser (void) | 97 | 106
8 | Revision_172/c.c | 2315 | 2330 | 2 | 7 | CppParser | extern parserDefinition* CppParser (void) | 2314 | 2330
5 | Revision_172/beta.c | 313 | 321 | 2 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 312 | 321
7 | Revision_172/perl.c | 109 | 117 | 2 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 108 | 117
15 | Revision_172/c.c | 2333 | 2342 | 2 | 10 | JavaParser | extern parserDefinition* JavaParser (void) | 2332 | 2342
19 | Revision_172/ruby.c | 166 | 174 | 2 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 165 | 174
20 | Revision_172/vim.c | 131 | 139 | 2 | 26 | VimParser | extern parserDefinition* VimParser (void) | 130 | 139
10 | Revision_172/awk.c | 71 | 79 | 2 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79
13 | Revision_172/python.c | 212 | 220 | 2 | 19 | PythonParser | extern parserDefinition *PythonParser (void) | 211 | 220
18 | Revision_172/tcl.c | 73 | 81 | 2 | 25 | TclParser | extern parserDefinition* TclParser (void) | 72 | 81
11 | Revision_172/cobol.c | 72 | 80 | 2 | 6 | CobolParser | extern parserDefinition* CobolParser () | 71 | 80
25 | Revision_172/make.c | 91 | 101 | 2 | 15 | MakefileParser | extern parserDefinition* MakefileParser (void) | 90 | 101
24 | Revision_172/slang.c | 34 | 41 | 2 | 24 | SlangParser | extern parserDefinition* SlangParser (void) | 33 | 41
23 | Revision_172/yacc.c | 31 | 38 | 2 | 27 | YaccParser | extern parserDefinition* YaccParser () | 30 | 38
26 | Revision_172/rexx.c | 30 | 37 | 2 | 20 | RexxParser | extern parserDefinition* RexxParser (void) | 29 | 37
27 | Revision_172/keyword.c | 107 | 116 | 2 | NULL | NULL | NULL | NULL | NULL
29 | Revision_172/options.c | 613 | 619 | 2 | 69 | cArgForth | extern void cArgForth (cookedArgs* const current) | 600 | 621
28 | Revision_172/c.c | 1801 | 1806 | 2 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 1661 | 1979
31 | Revision_172/c.c | 1826 | 1834 | 2 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 1661 | 1979
30 | Revision_172/options.c | 520 | 525 | 2 | 78 | cArgRead | static void cArgRead (cookedArgs *const current) | 496 | 527
32 | Revision_172/options.c | 1194 | 1204 | 2 | NULL | NULL | NULL | NULL | NULL
33 | Revision_172/asp.c | 69 | 88 | 3 | 158 | findAspTags | static void findAspTags (void) | 40 | 158
34 | Revision_172/asp.c | 92 | 111 | 3 | 158 | findAspTags | static void findAspTags (void) | 40 | 158
35 | Revision_172/asp.c | 115 | 131 | 4 | 158 | findAspTags | static void findAspTags (void) | 40 | 158
42 | Revision_172/ruby.c | 96 | 111 | 4 | 177 | findRubyTags | static void findRubyTags (void) | 44 | 163
42 | Revision_172/ruby.c | 79 | 94 | 4 | 177 | findRubyTags | static void findRubyTags (void) | 44 | 163
36 | Revision_172/asp.c | 135 | 150 | 4 | 158 | findAspTags | static void findAspTags (void) | 40 | 158
40 | Revision_172/php.c | 78 | 91 | 4 | 174 | findPhpTags | static void findPhpTags (void) | 41 | 95
39 | Revision_172/tcl.c | 55 | 67 | 4 | 182 | findTclTags | static void findTclTags (void) | 38 | 70
43 | Revision_172/args.c | 85 | 92 | 5 | 305 | nextString | static char* nextString (const Arguments* const current, const char** const next) | 84 | 92
