globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd
1 | Revision_374/lisp.c | 91 | 97 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
2 | Revision_374/lisp.c | 112 | 118 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
3 | Revision_374/lisp.c | 127 | 137 | 2 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137
9 | Revision_374/eiffel.c | 1222 | 1231 | 2 | 8 | EiffelParser | extern parserDefinition* EiffelParser (void) | 1221 | 1231
12 | Revision_374/c.c | 2758 | 2767 | 2 | 603 | VeraParser | extern parserDefinition* VeraParser (void) | 2757 | 2767
15 | Revision_374/c.c | 2746 | 2755 | 2 | 10 | JavaParser | extern parserDefinition* JavaParser (void) | 2745 | 2755
315 | Revision_374/c.c | 2734 | 2743 | 2 | 10 | CsharpParser | extern parserDefinition* CsharpParser (void) | 2733 | 2743
8 | Revision_374/c.c | 2716 | 2731 | 2 | 7 | CppParser | extern parserDefinition* CppParser (void) | 2715 | 2731
330 | Revision_374/c.c | 2704 | 2713 | 2 | 5 | CParser | extern parserDefinition* CParser (void) | 2703 | 2713
21 | Revision_374/fortran.c | 2178 | 2193 | 2 | 9 | FortranParser | extern parserDefinition* FortranParser (void) | 2177 | 2193
296 | Revision_374/sql.c | 672 | 681 | 2 | 579 | SqlParser | extern parserDefinition* SqlParser (void) | 671 | 681
4 | Revision_374/asp.c | 181 | 189 | 2 | 2 | AspParser | extern parserDefinition* AspParser (void) | 180 | 189
283 | Revision_374/verilog.c | 324 | 333 | 2 | 571 | VerilogParser | extern parserDefinition* VerilogParser (void) | 323 | 333
22 | Revision_374/php.c | 125 | 133 | 2 | 18 | PhpParser | extern parserDefinition* PhpParser (void) | 124 | 133
10 | Revision_374/awk.c | 71 | 79 | 2 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79
14 | Revision_374/pascal.c | 255 | 263 | 2 | 16 | PascalParser | extern parserDefinition* PascalParser (void) | 254 | 263
5 | Revision_374/beta.c | 313 | 321 | 2 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 312 | 321
17 | Revision_374/sh.c | 102 | 112 | 2 | 23 | ShParser | extern parserDefinition* ShParser (void) | 101 | 112
20 | Revision_374/vim.c | 168 | 176 | 2 | 26 | VimParser | extern parserDefinition* VimParser (void) | 167 | 176
16 | Revision_374/scheme.c | 99 | 109 | 2 | 22 | SchemeParser | extern parserDefinition* SchemeParser (void) | 98 | 109
19 | Revision_374/ruby.c | 167 | 175 | 2 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 166 | 175
321 | Revision_374/sml.c | 192 | 200 | 2 | 607 | SmlParser | extern parserDefinition *SmlParser (void) | 191 | 200
340 | Revision_374/erlang.c | 179 | 187 | 2 | 615 | ErlangParser | extern parserDefinition *ErlangParser (void) | 178 | 187
243 | Revision_374/lua.c | 123 | 131 | 2 | 531 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131
320 | Revision_374/cobol.c | 40 | 48 | 2 | 6 | CobolParser | extern parserDefinition* CobolParser () | 39 | 48
13 | Revision_374/python.c | 213 | 221 | 2 | 19 | PythonParser | extern parserDefinition *PythonParser (void) | 212 | 221
7 | Revision_374/perl.c | 109 | 117 | 2 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 108 | 117
18 | Revision_374/tcl.c | 106 | 114 | 2 | 25 | TclParser | extern parserDefinition* TclParser (void) | 105 | 114
274 | Revision_374/asm.c | 367 | 386 | 2 | 1 | AsmParser | extern parserDefinition* AsmParser (void) | 366 | 386
25 | Revision_374/make.c | 91 | 101 | 2 | 15 | MakefileParser | extern parserDefinition* MakefileParser (void) | 90 | 101
