globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd
1 | Revision_696/lisp.c | 91 | 97 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
2 | Revision_696/lisp.c | 112 | 118 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
3 | Revision_696/lisp.c | 127 | 137 | 2 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137
321 | Revision_696/sml.c | 202 | 210 | 2 | 607 | SmlParser | extern parserDefinition *SmlParser (void) | 201 | 210
10 | Revision_696/awk.c | 71 | 79 | 2 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79
243 | Revision_696/lua.c | 123 | 131 | 2 | 531 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131
340 | Revision_696/erlang.c | 179 | 187 | 2 | 615 | ErlangParser | extern parserDefinition *ErlangParser (void) | 178 | 187
501 | Revision_696/php.c | 91 | 98 | 2 | 18 | PhpParser | extern parserDefinition* PhpParser (void) | 90 | 98
7 | Revision_696/perl.c | 372 | 380 | 2 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 371 | 380
320 | Revision_696/cobol.c | 40 | 48 | 2 | 6 | CobolParser | extern parserDefinition* CobolParser () | 39 | 48
14 | Revision_696/pascal.c | 257 | 265 | 2 | 16 | PascalParser | extern parserDefinition* PascalParser (void) | 256 | 265
12 | Revision_696/c.c | 2921 | 2930 | 2 | 603 | VeraParser | extern parserDefinition* VeraParser (void) | 2920 | 2930
15 | Revision_696/c.c | 2909 | 2918 | 2 | 10 | JavaParser | extern parserDefinition* JavaParser (void) | 2908 | 2918
18 | Revision_696/tcl.c | 106 | 114 | 2 | 25 | TclParser | extern parserDefinition* TclParser (void) | 105 | 114
315 | Revision_696/c.c | 2897 | 2906 | 2 | 10 | CsharpParser | extern parserDefinition* CsharpParser (void) | 2896 | 2906
8 | Revision_696/c.c | 2879 | 2894 | 2 | 7 | CppParser | extern parserDefinition* CppParser (void) | 2878 | 2894
9 | Revision_696/eiffel.c | 1236 | 1245 | 2 | 8 | EiffelParser | extern parserDefinition* EiffelParser (void) | 1235 | 1245
283 | Revision_696/verilog.c | 329 | 338 | 2 | 571 | VerilogParser | extern parserDefinition* VerilogParser (void) | 328 | 338
330 | Revision_696/c.c | 2867 | 2876 | 2 | 5 | CParser | extern parserDefinition* CParser (void) | 2866 | 2876
539 | Revision_696/vhdl.c | 825 | 834 | 2 | 798 | VhdlParser | extern parserDefinition *VhdlParser (void) | 824 | 834
21 | Revision_696/fortran.c | 2180 | 2195 | 2 | 9 | FortranParser | extern parserDefinition* FortranParser (void) | 2179 | 2195
296 | Revision_696/sql.c | 2065 | 2074 | 2 | 579 | SqlParser | extern parserDefinition* SqlParser (void) | 2064 | 2074
17 | Revision_696/sh.c | 103 | 113 | 2 | 23 | ShParser | extern parserDefinition* ShParser (void) | 102 | 113
4 | Revision_696/asp.c | 201 | 209 | 2 | 2 | AspParser | extern parserDefinition* AspParser (void) | 200 | 209
19 | Revision_696/ruby.c | 398 | 406 | 2 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 397 | 406
408 | Revision_696/basic.c | 193 | 201 | 2 | 684 | BasicParser | parserDefinition *BasicParser (void) | 192 | 201
13 | Revision_696/python.c | 648 | 656 | 2 | 19 | PythonParser | extern parserDefinition *PythonParser (void) | 647 | 656
16 | Revision_696/scheme.c | 99 | 109 | 2 | 22 | SchemeParser | extern parserDefinition* SchemeParser (void) | 98 | 109
5 | Revision_696/beta.c | 311 | 319 | 2 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 310 | 319
20 | Revision_696/vim.c | 626 | 634 | 2 | 26 | VimParser | extern parserDefinition* VimParser (void) | 625 | 634
575 | Revision_696/flex.c | 2217 | 2230 | 2 | 828 | FlexParser | extern parserDefinition* FlexParser (void) | 2216 | 2230
25 | Revision_696/make.c | 205 | 215 | 2 | 15 | MakefileParser | extern parserDefinition* MakefileParser (void) | 204 | 215
365 | Revision_696/html.c | 40 | 47 | 2 | 629 | HtmlParser | extern parserDefinition* HtmlParser (void) | 39 | 47
667 | Revision_696/dosbatch.c | 33 | 40 | 2 | 854 | DosBatchParser | extern parserDefinition* DosBatchParser () | 32 | 40
26 | Revision_696/rexx.c | 30 | 37 | 2 | 20 | RexxParser | extern parserDefinition* RexxParser (void) | 29 | 37
666 | Revision_696/ant.c | 33 | 40 | 2 | 853 | AntParser | extern parserDefinition* AntParser () | 32 | 40
24 | Revision_696/slang.c | 34 | 41 | 2 | 24 | SlangParser | extern parserDefinition* SlangParser (void) | 33 | 41
668 | Revision_696/matlab.c | 35 | 42 | 2 | 855 | MatLabParser | extern parserDefinition* MatLabParser () | 34 | 42
665 | Revision_696/tex.c | 504 | 517 | 2 | 856 | TexParser | extern parserDefinition* TexParser (void) | 503 | 517
23 | Revision_696/yacc.c | 31 | 38 | 2 | 27 | YaccParser | extern parserDefinition* YaccParser () | 30 | 38
413 | Revision_696/jscript.c | 1558 | 1571 | 2 | 630 | JavaScriptParser | extern parserDefinition* JavaScriptParser (void) | 1557 | 1571
274 | Revision_696/asm.c | 366 | 385 | 2 | 1 | AsmParser | extern parserDefinition* AsmParser (void) | 365 | 385
27 | Revision_696/keyword.c | 107 | 116 | 2 | NULL | NULL | NULL | NULL | NULL
28 | Revision_696/c.c | 2251 | 2256 | 2 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 2032 | 2475
29 | Revision_696/options.c | 626 | 632 | 2 | 69 | cArgForth | extern void cArgForth (cookedArgs* const current) | 613 | 634
158 | Revision_696/fortran.c | 414 | 426 | 2 | 589 | newToken | static tokenInfo *newToken (void) | 413 | 426
511 | Revision_696/gnu_regex/regex.c | 2828 | 2833 | 2 | NULL | NULL | NULL | NULL | NULL
30 | Revision_696/options.c | 533 | 538 | 2 | 78 | cArgRead | static void cArgRead (cookedArgs *const current) | 507 | 540
31 | Revision_696/c.c | 2280 | 2288 | 2 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 2032 | 2475
540 | Revision_696/vhdl.c | 342 | 351 | 2 | 869 | newToken | static tokenInfo *newToken (void) | 341 | 351
669 | Revision_696/tex.c | 161 | 172 | 2 | 838 | newToken | static tokenInfo *newToken (void) | 160 | 172
309 | Revision_696/sql.c | 397 | 409 | 2 | 807 | newToken | static tokenInfo *newToken (void) | 396 | 409
576 | Revision_696/flex.c | 221 | 235 | 2 | 300 | newToken | static tokenInfo *newToken (void) | 220 | 235
157 | Revision_696/eiffel.c | 1190 | 1202 | 2 | 299 | newToken | static tokenInfo *newToken (void) | 1189 | 1202
414 | Revision_696/jscript.c | 192 | 205 | 2 | 714 | newToken | static tokenInfo *newToken (void) | 191 | 205
512 | Revision_696/gnu_regex/regex.c | 2826 | 2840 | 2 | NULL | NULL | NULL | NULL | NULL
33 | Revision_696/asp.c | 71 | 90 | 3 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
34 | Revision_696/asp.c | 94 | 113 | 3 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
35 | Revision_696/asp.c | 117 | 133 | 4 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
36 | Revision_696/asp.c | 175 | 190 | 4 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
36 | Revision_696/asp.c | 137 | 152 | 4 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
36 | Revision_696/asp.c | 156 | 171 | 4 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
43 | Revision_696/args.c | 85 | 92 | 5 | 305 | nextString | static char* nextString (const Arguments* const current, const char** const next) | 84 | 92
44 | Revision_696/args.c | 160 | 167 | 5 | 304 | nextFileString | static char* nextFileString (const Arguments* const current, FILE* const fp) | 159 | 167
45 | Revision_696/args.c | 182 | 190 | 6 | 55 | argNewFromArgv | extern Arguments* argNewFromArgv (char* const* const argv) | 181 | 190
46 | Revision_696/args.c | 203 | 211 | 6 | 57 | argNewFromLineFile | extern Arguments* argNewFromLineFile (FILE* const fp) | 202 | 211
47 | Revision_696/args.c | 193 | 200 | 6 | 56 | argNewFromFile | extern Arguments* argNewFromFile (FILE* const fp) | 192 | 200
48 | Revision_696/args.c | 266 | 272 | 7 | 52 | argDelete | extern void argDelete (Arguments* const current) | 265 | 272
49 | Revision_696/options.c | 579 | 584 | 7 | 68 | cArgDelete | extern void cArgDelete (cookedArgs* const current) | 578 | 584
51 | Revision_696/c.c | 536 | 542 | 8 | 123 | deleteToken | static void deleteToken (tokenInfo *const token) | 535 | 542
670 | Revision_696/tex.c | 175 | 179 | 8 | 807 | deleteToken | static void deleteToken (tokenInfo *const token) | 174 | 179
415 | Revision_696/jscript.c | 208 | 212 | 8 | 701 | deleteToken | static void deleteToken (tokenInfo *const token) | 207 | 212
52 | Revision_696/vstring.c | 67 | 74 | 8 | 507 | vStringDelete | extern void vStringDelete (vString *const string) | 66 | 74
416 | Revision_696/sql.c | 412 | 416 | 8 | 800 | deleteToken | static void deleteToken (tokenInfo *const token) | 411 | 416
541 | Revision_696/vhdl.c | 354 | 361 | 8 | 838 | deleteToken | static void deleteToken (tokenInfo * const token) | 353 | 361
50 | Revision_696/fortran.c | 888 | 892 | 8 | 82 | checkForLabel | static void checkForLabel (void) | 867 | 894
577 | Revision_696/flex.c | 238 | 242 | 8 | 125 | deleteToken | static void deleteToken (tokenInfo *const token) | 237 | 242
52 | Revision_696/vstring.c | 69 | 73 | 8 | 507 | vStringDelete | extern void vStringDelete (vString *const string) | 66 | 74
362 | Revision_696/eiffel.c | 1205 | 1211 | 8 | 124 | deleteToken | static void deleteToken (tokenInfo *const token) | 1204 | 1211
363 | Revision_696/fortran.c | 440 | 445 | 8 | 582 | deleteToken | static void deleteToken (tokenInfo *const token) | 437 | 446
363 | Revision_696/fortran.c | 438 | 446 | 8 | 582 | deleteToken | static void deleteToken (tokenInfo *const token) | 437 | 446
542 | Revision_696/vhdl.c | 611 | 615 | 8 | 811 | parseModule | static void parseModule (tokenInfo * const token) | 602 | 627
541 | Revision_696/vhdl.c | 356 | 360 | 8 | 838 | deleteToken | static void deleteToken (tokenInfo * const token) | 353 | 361
578 | Revision_696/flex.c | 1265 | 1274 | 8 | 725 | parseMethods | static void parseMethods (tokenInfo *const token, tokenInfo *const class) | 1220 | 1282
543 | Revision_696/vhdl.c | 620 | 624 | 8 | 811 | parseModule | static void parseModule (tokenInfo * const token) | 602 | 627
463 | Revision_696/jscript.c | 1007 | 1016 | 8 | 727 | parseMethods | static void parseMethods (tokenInfo *const token, tokenInfo *const class) | 962 | 1024
312 | Revision_696/fortran.c | 1060 | 1064 | 8 | 453 | skipPast | static void skipPast (tokenInfo *const token, tokenType type) | 1059 | 1064
539 | Revision_696/vhdl.c | 750 | 755 | 8 | 815 | parseSubProgram | static void parseSubProgram (tokenInfo * const token) | 689 | 764
