globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd
1 | Revision_476/lisp.c | 91 | 97 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
2 | Revision_476/lisp.c | 112 | 118 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
3 | Revision_476/lisp.c | 127 | 137 | 2 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137
243 | Revision_476/lua.c | 123 | 131 | 2 | 531 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131
408 | Revision_476/basic.c | 202 | 210 | 2 | 685 | FreeBasicParser | parserDefinition *FreeBasicParser (void) | 201 | 210
4 | Revision_476/asp.c | 201 | 209 | 2 | 2 | AspParser | extern parserDefinition* AspParser (void) | 200 | 209
12 | Revision_476/c.c | 2818 | 2827 | 2 | 10 | JavaParser | extern parserDefinition* JavaParser (void) | 2817 | 2827
7 | Revision_476/perl.c | 203 | 211 | 2 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 202 | 211
283 | Revision_476/verilog.c | 324 | 333 | 2 | 571 | VerilogParser | extern parserDefinition* VerilogParser (void) | 323 | 333
16 | Revision_476/scheme.c | 99 | 109 | 2 | 22 | SchemeParser | extern parserDefinition* SchemeParser (void) | 98 | 109
13 | Revision_476/python.c | 272 | 280 | 2 | 19 | PythonParser | extern parserDefinition *PythonParser (void) | 271 | 280
340 | Revision_476/erlang.c | 179 | 187 | 2 | 615 | ErlangParser | extern parserDefinition *ErlangParser (void) | 178 | 187
14 | Revision_476/pascal.c | 256 | 264 | 2 | 16 | PascalParser | extern parserDefinition* PascalParser (void) | 255 | 264
10 | Revision_476/awk.c | 71 | 79 | 2 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79
409 | Revision_476/basic.c | 191 | 199 | 2 | 686 | PureBasicParser | parserDefinition *PureBasicParser (void) | 190 | 199
20 | Revision_476/vim.c | 199 | 207 | 2 | 26 | VimParser | extern parserDefinition* VimParser (void) | 198 | 207
410 | Revision_476/basic.c | 180 | 188 | 2 | 684 | BlitzBasicParser | parserDefinition *BlitzBasicParser (void) | 179 | 188
19 | Revision_476/ruby.c | 389 | 397 | 2 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 388 | 397
21 | Revision_476/fortran.c | 2203 | 2218 | 2 | 9 | FortranParser | extern parserDefinition* FortranParser (void) | 2202 | 2218
17 | Revision_476/sh.c | 103 | 113 | 2 | 23 | ShParser | extern parserDefinition* ShParser (void) | 102 | 113
5 | Revision_476/beta.c | 310 | 318 | 2 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 309 | 318
9 | Revision_476/eiffel.c | 1220 | 1229 | 2 | 8 | EiffelParser | extern parserDefinition* EiffelParser (void) | 1219 | 1229
18 | Revision_476/tcl.c | 106 | 114 | 2 | 25 | TclParser | extern parserDefinition* TclParser (void) | 105 | 114
8 | Revision_476/c.c | 2788 | 2803 | 2 | 7 | CppParser | extern parserDefinition* CppParser (void) | 2787 | 2803
22 | Revision_476/php.c | 161 | 169 | 2 | 18 | PhpParser | extern parserDefinition* PhpParser (void) | 160 | 169
15 | Revision_476/c.c | 2830 | 2839 | 2 | 603 | VeraParser | extern parserDefinition* VeraParser (void) | 2829 | 2839
