globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd | package_name | class_name
1 | Revision_471/args.c | 85 | 92 | 1 | 301 | nextString | static char* nextString (const Arguments* const current, const char** const next) | 84 | 92 |  | args
2 | Revision_471/args.c | 159 | 166 | 1 | 300 | nextFileString | static char* nextFileString (const Arguments* const current, FILE* const fp) | 158 | 166 |  | args
3 | Revision_471/args.c | 181 | 189 | 2 | 55 | argNewFromArgv | extern Arguments* argNewFromArgv (char* const* const argv) | 180 | 189 |  | args
4 | Revision_471/args.c | 202 | 210 | 2 | 57 | argNewFromLineFile | extern Arguments* argNewFromLineFile (FILE* const fp) | 201 | 210 |  | args
5 | Revision_471/args.c | 192 | 199 | 2 | 56 | argNewFromFile | extern Arguments* argNewFromFile (FILE* const fp) | 191 | 199 |  | args
6 | Revision_471/args.c | 265 | 271 | 3 | 52 | argDelete | extern void argDelete (Arguments* const current) | 264 | 271 |  | args
7 | Revision_471/options.c | 577 | 582 | 3 | 68 | cArgDelete | extern void cArgDelete (cookedArgs* const current) | 576 | 582 |  | options
188 | Revision_471/asm.c | 120 | 128 | 4 | 552 | buildAsmKeywordHash | static void buildAsmKeywordHash (void) | 119 | 128 |  | asm
280 | Revision_471/jscript.c | 210 | 219 | 4 | 629 | buildJsKeywordHash | static void buildJsKeywordHash (void) | 209 | 219 |  | jscript
196 | Revision_471/sql.c | 333 | 342 | 4 | 555 | buildSqlKeywordHash | static void buildSqlKeywordHash (void) | 332 | 342 |  | sql
258 | Revision_471/verilog.c | 107 | 117 | 4 | 226 | initialize | static void initialize (const langType language) | 106 | 117 |  | verilog
191 | Revision_471/asm.c | 244 | 257 | 5 | NULL | NULL | NULL | NULL | NULL |  | 
179 | Revision_471/asm.c | 262 | 272 | 5 | NULL | NULL | NULL | NULL | NULL |  | 
256 | Revision_471/asm.c | 348 | 353 | 6 | 536 | findAsmTags | static void findAsmTags (void) | 274 | 358 |  | asm
257 | Revision_471/sh.c | 89 | 94 | 6 | 178 | findShTags | static void findShTags (void) | 53 | 100 |  | sh
174 | Revision_471/asm.c | 367 | 386 | 7 | 1 | AsmParser | extern parserDefinition* AsmParser (void) | 366 | 386 |  | asm
197 | Revision_471/sql.c | 1813 | 1822 | 7 | 554 | SqlParser | extern parserDefinition* SqlParser (void) | 1812 | 1822 |  | sql
19 | Revision_471/perl.c | 203 | 211 | 7 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 202 | 211 |  | perl
230 | Revision_471/erlang.c | 179 | 187 | 7 | 575 | ErlangParser | extern parserDefinition *ErlangParser (void) | 178 | 187 |  | erlang
184 | Revision_471/verilog.c | 324 | 333 | 7 | 547 | VerilogParser | extern parserDefinition* VerilogParser (void) | 323 | 333 |  | verilog
22 | Revision_471/tcl.c | 106 | 114 | 7 | 25 | TclParser | extern parserDefinition* TclParser (void) | 105 | 114 |  | tcl
281 | Revision_471/jscript.c | 1234 | 1249 | 7 | 584 | JavaScriptParser | extern parserDefinition* JavaScriptParser (void) | 1233 | 1249 |  | jscript
26 | Revision_471/make.c | 199 | 209 | 7 | 15 | MakefileParser | extern parserDefinition* MakefileParser (void) | 198 | 209 |  | make
16 | Revision_471/ruby.c | 389 | 397 | 7 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 388 | 397 |  | ruby
15 | Revision_471/beta.c | 310 | 318 | 7 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 309 | 318 |  | beta
21 | Revision_471/php.c | 161 | 169 | 7 | 18 | PhpParser | extern parserDefinition* PhpParser (void) | 160 | 169 |  | php
24 | Revision_471/sh.c | 103 | 113 | 7 | 23 | ShParser | extern parserDefinition* ShParser (void) | 102 | 113 |  | sh
11 | Revision_471/lisp.c | 127 | 137 | 7 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137 |  | lisp
14 | Revision_471/python.c | 272 | 280 | 7 | 19 | PythonParser | extern parserDefinition *PythonParser (void) | 271 | 280 |  | python
216 | Revision_471/sml.c | 201 | 209 | 7 | 569 | SmlParser | extern parserDefinition *SmlParser (void) | 200 | 209 |  | sml
18 | Revision_471/asp.c | 201 | 209 | 7 | 2 | AspParser | extern parserDefinition* AspParser (void) | 200 | 209 |  | asp
275 | Revision_471/basic.c | 202 | 210 | 7 | 620 | FreeBasicParser | parserDefinition *FreeBasicParser (void) | 201 | 210 |  | basic
154 | Revision_471/lua.c | 123 | 131 | 7 | 520 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131 |  | lua
276 | Revision_471/basic.c | 191 | 199 | 7 | 621 | PureBasicParser | parserDefinition *PureBasicParser (void) | 190 | 199 |  | basic
277 | Revision_471/basic.c | 180 | 188 | 7 | 619 | BlitzBasicParser | parserDefinition *BlitzBasicParser (void) | 179 | 188 |  | basic
10 | Revision_471/awk.c | 71 | 79 | 7 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79 |  | awk
17 | Revision_471/scheme.c | 99 | 109 | 7 | 22 | SchemeParser | extern parserDefinition* SchemeParser (void) | 98 | 109 |  | scheme
20 | Revision_471/vim.c | 168 | 176 | 7 | 26 | VimParser | extern parserDefinition* VimParser (void) | 167 | 176 |  | vim
213 | Revision_471/cobol.c | 40 | 48 | 7 | 6 | CobolParser | extern parserDefinition* CobolParser () | 39 | 48 |  | cobol
13 | Revision_471/pascal.c | 256 | 264 | 7 | 16 | PascalParser | extern parserDefinition* PascalParser (void) | 255 | 264 |  | pascal
28 | Revision_471/yacc.c | 31 | 38 | 7 | 27 | YaccParser | extern parserDefinition* YaccParser () | 30 | 38 |  | yacc
27 | Revision_471/slang.c | 34 | 41 | 7 | 24 | SlangParser | extern parserDefinition* SlangParser (void) | 33 | 41 |  | slang
