globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd
1 | Revision_595/lisp.c | 91 | 97 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
2 | Revision_595/lisp.c | 112 | 118 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
3 | Revision_595/lisp.c | 127 | 137 | 2 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137
501 | Revision_595/php.c | 89 | 96 | 2 | 18 | PhpParser | extern parserDefinition* PhpParser (void) | 88 | 96
5 | Revision_595/beta.c | 311 | 319 | 2 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 310 | 319
21 | Revision_595/fortran.c | 2200 | 2215 | 2 | 9 | FortranParser | extern parserDefinition* FortranParser (void) | 2199 | 2215
12 | Revision_595/c.c | 2841 | 2850 | 2 | 5 | CParser | extern parserDefinition* CParser (void) | 2840 | 2850
18 | Revision_595/tcl.c | 106 | 114 | 2 | 25 | TclParser | extern parserDefinition* TclParser (void) | 105 | 114
7 | Revision_595/perl.c | 343 | 351 | 2 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 342 | 351
15 | Revision_595/c.c | 2883 | 2892 | 2 | 10 | JavaParser | extern parserDefinition* JavaParser (void) | 2882 | 2892
19 | Revision_595/ruby.c | 398 | 406 | 2 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 397 | 406
315 | Revision_595/c.c | 2871 | 2880 | 2 | 10 | CsharpParser | extern parserDefinition* CsharpParser (void) | 2870 | 2880
321 | Revision_595/sml.c | 202 | 210 | 2 | 607 | SmlParser | extern parserDefinition *SmlParser (void) | 201 | 210
17 | Revision_595/sh.c | 103 | 113 | 2 | 23 | ShParser | extern parserDefinition* ShParser (void) | 102 | 113
296 | Revision_595/sql.c | 1834 | 1843 | 2 | 579 | SqlParser | extern parserDefinition* SqlParser (void) | 1833 | 1843
9 | Revision_595/eiffel.c | 1247 | 1256 | 2 | 8 | EiffelParser | extern parserDefinition* EiffelParser (void) | 1246 | 1256
20 | Revision_595/vim.c | 626 | 634 | 2 | 26 | VimParser | extern parserDefinition* VimParser (void) | 625 | 634
320 | Revision_595/cobol.c | 40 | 48 | 2 | 6 | CobolParser | extern parserDefinition* CobolParser () | 39 | 48
16 | Revision_595/scheme.c | 99 | 109 | 2 | 22 | SchemeParser | extern parserDefinition* SchemeParser (void) | 98 | 109
283 | Revision_595/verilog.c | 329 | 338 | 2 | 571 | VerilogParser | extern parserDefinition* VerilogParser (void) | 328 | 338
408 | Revision_595/basic.c | 193 | 201 | 2 | 684 | BasicParser | parserDefinition *BasicParser (void) | 192 | 201
4 | Revision_595/asp.c | 201 | 209 | 2 | 2 | AspParser | extern parserDefinition* AspParser (void) | 200 | 209
13 | Revision_595/python.c | 447 | 455 | 2 | 19 | PythonParser | extern parserDefinition *PythonParser (void) | 446 | 455
340 | Revision_595/erlang.c | 179 | 187 | 2 | 615 | ErlangParser | extern parserDefinition *ErlangParser (void) | 178 | 187
330 | Revision_595/c.c | 2895 | 2904 | 2 | 603 | VeraParser | extern parserDefinition* VeraParser (void) | 2894 | 2904
243 | Revision_595/lua.c | 123 | 131 | 2 | 531 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131
14 | Revision_595/pascal.c | 257 | 265 | 2 | 16 | PascalParser | extern parserDefinition* PascalParser (void) | 256 | 265
10 | Revision_595/awk.c | 71 | 79 | 2 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79
8 | Revision_595/c.c | 2853 | 2868 | 2 | 7 | CppParser | extern parserDefinition* CppParser (void) | 2852 | 2868
24 | Revision_595/slang.c | 34 | 41 | 2 | 24 | SlangParser | extern parserDefinition* SlangParser (void) | 33 | 41
