globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd
1 | Revision_191/lisp.c | 91 | 97 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
2 | Revision_191/lisp.c | 112 | 118 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
3 | Revision_191/lisp.c | 127 | 137 | 2 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137
21 | Revision_191/fortran.c | 1674 | 1689 | 2 | 9 | FortranParser | extern parserDefinition* FortranParser (void) | 1673 | 1689
9 | Revision_191/eiffel.c | 1222 | 1231 | 2 | 8 | EiffelParser | extern parserDefinition* EiffelParser (void) | 1221 | 1231
274 | Revision_191/asm.c | 260 | 278 | 2 | 1 | AsmParser | extern parserDefinition* AsmParser (void) | 259 | 278
20 | Revision_191/vim.c | 131 | 139 | 2 | 26 | VimParser | extern parserDefinition* VimParser (void) | 130 | 139
19 | Revision_191/ruby.c | 166 | 174 | 2 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 165 | 174
243 | Revision_191/lua.c | 123 | 131 | 2 | 531 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131
12 | Revision_191/c.c | 2303 | 2312 | 2 | 5 | CParser | extern parserDefinition* CParser (void) | 2302 | 2312
16 | Revision_191/scheme.c | 99 | 109 | 2 | 22 | SchemeParser | extern parserDefinition* SchemeParser (void) | 98 | 109
10 | Revision_191/awk.c | 71 | 79 | 2 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79
4 | Revision_191/asp.c | 161 | 169 | 2 | 2 | AspParser | extern parserDefinition* AspParser (void) | 160 | 169
13 | Revision_191/python.c | 212 | 220 | 2 | 19 | PythonParser | extern parserDefinition *PythonParser (void) | 211 | 220
8 | Revision_191/c.c | 2315 | 2330 | 2 | 7 | CppParser | extern parserDefinition* CppParser (void) | 2314 | 2330
15 | Revision_191/c.c | 2333 | 2342 | 2 | 10 | JavaParser | extern parserDefinition* JavaParser (void) | 2332 | 2342
14 | Revision_191/pascal.c | 246 | 254 | 2 | 16 | PascalParser | extern parserDefinition* PascalParser (void) | 245 | 254
7 | Revision_191/perl.c | 109 | 117 | 2 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 108 | 117
283 | Revision_191/verilog.c | 160 | 168 | 2 | 571 | VerilogParser | extern parserDefinition* VerilogParser (void) | 159 | 168
18 | Revision_191/tcl.c | 73 | 81 | 2 | 25 | TclParser | extern parserDefinition* TclParser (void) | 72 | 81
11 | Revision_191/cobol.c | 72 | 80 | 2 | 6 | CobolParser | extern parserDefinition* CobolParser () | 71 | 80
17 | Revision_191/sh.c | 98 | 108 | 2 | 23 | ShParser | extern parserDefinition* ShParser (void) | 97 | 108
5 | Revision_191/beta.c | 313 | 321 | 2 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 312 | 321
22 | Revision_191/php.c | 98 | 106 | 2 | 18 | PhpParser | extern parserDefinition* PhpParser (void) | 97 | 106
25 | Revision_191/make.c | 91 | 101 | 2 | 15 | MakefileParser | extern parserDefinition* MakefileParser (void) | 90 | 101
24 | Revision_191/slang.c | 34 | 41 | 2 | 24 | SlangParser | extern parserDefinition* SlangParser (void) | 33 | 41
23 | Revision_191/yacc.c | 31 | 38 | 2 | 27 | YaccParser | extern parserDefinition* YaccParser () | 30 | 38
26 | Revision_191/rexx.c | 30 | 37 | 2 | 20 | RexxParser | extern parserDefinition* RexxParser (void) | 29 | 37
27 | Revision_191/keyword.c | 107 | 116 | 2 | NULL | NULL | NULL | NULL | NULL
29 | Revision_191/options.c | 600 | 606 | 2 | 69 | cArgForth | extern void cArgForth (cookedArgs* const current) | 587 | 608
28 | Revision_191/c.c | 1801 | 1806 | 2 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 1661 | 1979
31 | Revision_191/c.c | 1826 | 1834 | 2 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 1661 | 1979
30 | Revision_191/options.c | 507 | 512 | 2 | 78 | cArgRead | static void cArgRead (cookedArgs *const current) | 483 | 514
32 | Revision_191/options.c | 1181 | 1191 | 2 | NULL | NULL | NULL | NULL | NULL
33 | Revision_191/asp.c | 69 | 88 | 3 | 158 | findAspTags | static void findAspTags (void) | 40 | 158
34 | Revision_191/asp.c | 92 | 111 | 3 | 158 | findAspTags | static void findAspTags (void) | 40 | 158
35 | Revision_191/asp.c | 115 | 131 | 4 | 158 | findAspTags | static void findAspTags (void) | 40 | 158
36 | Revision_191/asp.c | 135 | 150 | 4 | 158 | findAspTags | static void findAspTags (void) | 40 | 158
42 | Revision_191/ruby.c | 79 | 94 | 4 | 177 | findRubyTags | static void findRubyTags (void) | 44 | 163
42 | Revision_191/ruby.c | 96 | 111 | 4 | 177 | findRubyTags | static void findRubyTags (void) | 44 | 163
40 | Revision_191/php.c | 78 | 91 | 4 | 174 | findPhpTags | static void findPhpTags (void) | 41 | 95
39 | Revision_191/tcl.c | 55 | 67 | 4 | 182 | findTclTags | static void findTclTags (void) | 38 | 70
43 | Revision_191/args.c | 85 | 92 | 5 | 305 | nextString | static char* nextString (const Arguments* const current, const char** const next) | 84 | 92
44 | Revision_191/args.c | 159 | 166 | 5 | 304 | nextFileString | static char* nextFileString (const Arguments* const current, FILE* const fp) | 158 | 166
45 | Revision_191/args.c | 181 | 189 | 6 | 55 | argNewFromArgv | extern Arguments* argNewFromArgv (char* const* const argv) | 180 | 189
46 | Revision_191/args.c | 202 | 210 | 6 | 57 | argNewFromLineFile | extern Arguments* argNewFromLineFile (FILE* const fp) | 201 | 210
47 | Revision_191/args.c | 192 | 199 | 6 | 56 | argNewFromFile | extern Arguments* argNewFromFile (FILE* const fp) | 191 | 199
48 | Revision_191/args.c | 265 | 271 | 7 | 52 | argDelete | extern void argDelete (Arguments* const current) | 264 | 271
49 | Revision_191/options.c | 553 | 558 | 7 | 68 | cArgDelete | extern void cArgDelete (cookedArgs* const current) | 552 | 558
50 | Revision_191/fortran.c | 781 | 786 | 7 | 82 | checkForLabel | static void checkForLabel (void) | 760 | 788
51 | Revision_191/c.c | 403 | 409 | 8 | 123 | deleteToken | static void deleteToken (tokenInfo *const token) | 402 | 409
52 | Revision_191/vstring.c | 67 | 74 | 8 | 507 | vStringDelete | extern void vStringDelete (vString *const string) | 66 | 74
53 | Revision_191/c.c | 412 | 419 | 9 | 31 | accessString | static const char *accessString (const accessType access) | 411 | 419
54 | Revision_191/c.c | 422 | 429 | 9 | 217 | implementationString | static const char *implementationString (const impType imp) | 421 | 429
55 | Revision_191/c.c | 531 | 547 | 10 | 245 | isContextualKeyword | static boolean isContextualKeyword (const tokenInfo *const token) | 530 | 547
57 | Revision_191/c.c | 550 | 566 | 10 | 246 | isContextualStatement | static boolean isContextualStatement (const statementInfo *const st) | 549 | 566
59 | Revision_191/fortran.c | 1393 | 1409 | 10 | 335 | parseImplicitPartStmt | static boolean parseImplicitPartStmt (tokenInfo *const token) | 1392 | 1409
58 | Revision_191/fortran.c | 931 | 949 | 10 | 266 | isTypeSpec | static boolean isTypeSpec (tokenInfo *const token) | 930 | 949
60 | Revision_191/c.c | 925 | 942 | 10 | 268 | isValidTypeSpecifier | static boolean isValidTypeSpecifier (const declType declaration) | 924 | 942
56 | Revision_191/c.c | 992 | 1005 | 10 | NULL | NULL | NULL | NULL | NULL
61 | Revision_191/c.c | 2121 | 2140 | 10 | 295 | nest | static void nest (statementInfo *const st, const unsigned int nestLevel) | 2120 | 2140
65 | Revision_191/fortran.c | 1396 | 1407 | 10 | 335 | parseImplicitPartStmt | static boolean parseImplicitPartStmt (tokenInfo *const token) | 1392 | 1409
