globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd
1 | Revision_658/lisp.c | 91 | 97 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
2 | Revision_658/lisp.c | 112 | 118 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
3 | Revision_658/lisp.c | 127 | 137 | 2 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137
340 | Revision_658/erlang.c | 179 | 187 | 2 | 615 | ErlangParser | extern parserDefinition *ErlangParser (void) | 178 | 187
13 | Revision_658/python.c | 478 | 486 | 2 | 19 | PythonParser | extern parserDefinition *PythonParser (void) | 477 | 486
18 | Revision_658/tcl.c | 106 | 114 | 2 | 25 | TclParser | extern parserDefinition* TclParser (void) | 105 | 114
408 | Revision_658/basic.c | 193 | 201 | 2 | 684 | BasicParser | parserDefinition *BasicParser (void) | 192 | 201
539 | Revision_658/vhdl.c | 834 | 843 | 2 | 798 | VhdlParser | extern parserDefinition *VhdlParser (void) | 833 | 843
5 | Revision_658/beta.c | 311 | 319 | 2 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 310 | 319
7 | Revision_658/perl.c | 372 | 380 | 2 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 371 | 380
20 | Revision_658/vim.c | 626 | 634 | 2 | 26 | VimParser | extern parserDefinition* VimParser (void) | 625 | 634
243 | Revision_658/lua.c | 123 | 131 | 2 | 531 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131
4 | Revision_658/asp.c | 201 | 209 | 2 | 2 | AspParser | extern parserDefinition* AspParser (void) | 200 | 209
16 | Revision_658/scheme.c | 99 | 109 | 2 | 22 | SchemeParser | extern parserDefinition* SchemeParser (void) | 98 | 109
283 | Revision_658/verilog.c | 329 | 338 | 2 | 571 | VerilogParser | extern parserDefinition* VerilogParser (void) | 328 | 338
12 | Revision_658/c.c | 2893 | 2902 | 2 | 10 | CsharpParser | extern parserDefinition* CsharpParser (void) | 2892 | 2902
321 | Revision_658/sml.c | 202 | 210 | 2 | 607 | SmlParser | extern parserDefinition *SmlParser (void) | 201 | 210
15 | Revision_658/c.c | 2905 | 2914 | 2 | 10 | JavaParser | extern parserDefinition* JavaParser (void) | 2904 | 2914
14 | Revision_658/pascal.c | 257 | 265 | 2 | 16 | PascalParser | extern parserDefinition* PascalParser (void) | 256 | 265
10 | Revision_658/awk.c | 71 | 79 | 2 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79
9 | Revision_658/eiffel.c | 1236 | 1245 | 2 | 8 | EiffelParser | extern parserDefinition* EiffelParser (void) | 1235 | 1245
315 | Revision_658/c.c | 2863 | 2872 | 2 | 5 | CParser | extern parserDefinition* CParser (void) | 2862 | 2872
320 | Revision_658/cobol.c | 40 | 48 | 2 | 6 | CobolParser | extern parserDefinition* CobolParser () | 39 | 48
8 | Revision_658/c.c | 2875 | 2890 | 2 | 7 | CppParser | extern parserDefinition* CppParser (void) | 2874 | 2890
17 | Revision_658/sh.c | 103 | 113 | 2 | 23 | ShParser | extern parserDefinition* ShParser (void) | 102 | 113
501 | Revision_658/php.c | 91 | 98 | 2 | 18 | PhpParser | extern parserDefinition* PhpParser (void) | 90 | 98
19 | Revision_658/ruby.c | 398 | 406 | 2 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 397 | 406
21 | Revision_658/fortran.c | 2180 | 2195 | 2 | 9 | FortranParser | extern parserDefinition* FortranParser (void) | 2179 | 2195
330 | Revision_658/c.c | 2917 | 2926 | 2 | 603 | VeraParser | extern parserDefinition* VeraParser (void) | 2916 | 2926
296 | Revision_658/sql.c | 2065 | 2074 | 2 | 579 | SqlParser | extern parserDefinition* SqlParser (void) | 2064 | 2074
274 | Revision_658/asm.c | 366 | 385 | 2 | 1 | AsmParser | extern parserDefinition* AsmParser (void) | 365 | 385
25 | Revision_658/make.c | 199 | 209 | 2 | 15 | MakefileParser | extern parserDefinition* MakefileParser (void) | 198 | 209
413 | Revision_658/jscript.c | 1504 | 1517 | 2 | 630 | JavaScriptParser | extern parserDefinition* JavaScriptParser (void) | 1503 | 1517
23 | Revision_658/yacc.c | 31 | 38 | 2 | 27 | YaccParser | extern parserDefinition* YaccParser () | 30 | 38
24 | Revision_658/slang.c | 34 | 41 | 2 | 24 | SlangParser | extern parserDefinition* SlangParser (void) | 33 | 41
365 | Revision_658/html.c | 40 | 47 | 2 | 629 | HtmlParser | extern parserDefinition* HtmlParser (void) | 39 | 47
26 | Revision_658/rexx.c | 30 | 37 | 2 | 20 | RexxParser | extern parserDefinition* RexxParser (void) | 29 | 37
27 | Revision_658/keyword.c | 107 | 116 | 2 | NULL | NULL | NULL | NULL | NULL
158 | Revision_658/fortran.c | 414 | 426 | 2 | 300 | newToken | static tokenInfo *newToken (void) | 413 | 426
29 | Revision_658/options.c | 626 | 632 | 2 | 69 | cArgForth | extern void cArgForth (cookedArgs* const current) | 613 | 634
511 | Revision_658/gnu_regex/regex.c | 2828 | 2833 | 2 | NULL | NULL | NULL | NULL | NULL
28 | Revision_658/c.c | 2222 | 2227 | 2 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 2032 | 2446
30 | Revision_658/options.c | 533 | 538 | 2 | 78 | cArgRead | static void cArgRead (cookedArgs *const current) | 507 | 540
157 | Revision_658/eiffel.c | 1190 | 1202 | 2 | 299 | newToken | static tokenInfo *newToken (void) | 1189 | 1202
309 | Revision_658/sql.c | 397 | 409 | 2 | 714 | newToken | static tokenInfo *newToken (void) | 396 | 409
540 | Revision_658/vhdl.c | 342 | 351 | 2 | 807 | newToken | static tokenInfo *newToken (void) | 341 | 351
414 | Revision_658/jscript.c | 192 | 205 | 2 | 589 | newToken | static tokenInfo *newToken (void) | 191 | 205
31 | Revision_658/c.c | 2251 | 2259 | 2 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 2032 | 2446
512 | Revision_658/gnu_regex/regex.c | 2826 | 2840 | 2 | NULL | NULL | NULL | NULL | NULL
33 | Revision_658/asp.c | 71 | 90 | 3 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
34 | Revision_658/asp.c | 94 | 113 | 3 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
35 | Revision_658/asp.c | 117 | 133 | 4 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
