globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd
1 | Revision_439/lisp.c | 91 | 97 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
2 | Revision_439/lisp.c | 112 | 118 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
3 | Revision_439/lisp.c | 127 | 137 | 2 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137
4 | Revision_439/asp.c | 201 | 209 | 2 | 2 | AspParser | extern parserDefinition* AspParser (void) | 200 | 209
16 | Revision_439/scheme.c | 99 | 109 | 2 | 22 | SchemeParser | extern parserDefinition* SchemeParser (void) | 98 | 109
243 | Revision_439/lua.c | 123 | 131 | 2 | 531 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131
296 | Revision_439/sql.c | 676 | 685 | 2 | 579 | SqlParser | extern parserDefinition* SqlParser (void) | 675 | 685
22 | Revision_439/php.c | 161 | 169 | 2 | 18 | PhpParser | extern parserDefinition* PhpParser (void) | 160 | 169
21 | Revision_439/fortran.c | 2204 | 2219 | 2 | 9 | FortranParser | extern parserDefinition* FortranParser (void) | 2203 | 2219
12 | Revision_439/c.c | 2787 | 2796 | 2 | 603 | VeraParser | extern parserDefinition* VeraParser (void) | 2786 | 2796
340 | Revision_439/erlang.c | 179 | 187 | 2 | 615 | ErlangParser | extern parserDefinition *ErlangParser (void) | 178 | 187
15 | Revision_439/c.c | 2775 | 2784 | 2 | 10 | JavaParser | extern parserDefinition* JavaParser (void) | 2774 | 2784
14 | Revision_439/pascal.c | 255 | 263 | 2 | 16 | PascalParser | extern parserDefinition* PascalParser (void) | 254 | 263
7 | Revision_439/perl.c | 203 | 211 | 2 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 202 | 211
10 | Revision_439/awk.c | 71 | 79 | 2 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79
315 | Revision_439/c.c | 2763 | 2772 | 2 | 10 | CsharpParser | extern parserDefinition* CsharpParser (void) | 2762 | 2772
18 | Revision_439/tcl.c | 106 | 114 | 2 | 25 | TclParser | extern parserDefinition* TclParser (void) | 105 | 114
13 | Revision_439/python.c | 213 | 221 | 2 | 19 | PythonParser | extern parserDefinition *PythonParser (void) | 212 | 221
20 | Revision_439/vim.c | 168 | 176 | 2 | 26 | VimParser | extern parserDefinition* VimParser (void) | 167 | 176
5 | Revision_439/beta.c | 313 | 321 | 2 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 312 | 321
8 | Revision_439/c.c | 2745 | 2760 | 2 | 7 | CppParser | extern parserDefinition* CppParser (void) | 2744 | 2760
283 | Revision_439/verilog.c | 324 | 333 | 2 | 571 | VerilogParser | extern parserDefinition* VerilogParser (void) | 323 | 333
9 | Revision_439/eiffel.c | 1220 | 1229 | 2 | 8 | EiffelParser | extern parserDefinition* EiffelParser (void) | 1219 | 1229
320 | Revision_439/cobol.c | 40 | 48 | 2 | 6 | CobolParser | extern parserDefinition* CobolParser () | 39 | 48
19 | Revision_439/ruby.c | 388 | 396 | 2 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 387 | 396
330 | Revision_439/c.c | 2733 | 2742 | 2 | 5 | CParser | extern parserDefinition* CParser (void) | 2732 | 2742
321 | Revision_439/sml.c | 201 | 209 | 2 | 607 | SmlParser | extern parserDefinition *SmlParser (void) | 200 | 209
17 | Revision_439/sh.c | 102 | 112 | 2 | 23 | ShParser | extern parserDefinition* ShParser (void) | 101 | 112
25 | Revision_439/make.c | 199 | 209 | 2 | 15 | MakefileParser | extern parserDefinition* MakefileParser (void) | 198 | 209
365 | Revision_439/html.c | 40 | 47 | 2 | 629 | HtmlParser | extern parserDefinition* HtmlParser (void) | 39 | 47
364 | Revision_439/jscript.c | 31 | 38 | 2 | 630 | JavaScriptParser | extern parserDefinition* JavaScriptParser (void) | 30 | 38
23 | Revision_439/yacc.c | 31 | 38 | 2 | 27 | YaccParser | extern parserDefinition* YaccParser () | 30 | 38
24 | Revision_439/slang.c | 34 | 41 | 2 | 24 | SlangParser | extern parserDefinition* SlangParser (void) | 33 | 41
274 | Revision_439/asm.c | 367 | 386 | 2 | 1 | AsmParser | extern parserDefinition* AsmParser (void) | 366 | 386
26 | Revision_439/rexx.c | 30 | 37 | 2 | 20 | RexxParser | extern parserDefinition* RexxParser (void) | 29 | 37
27 | Revision_439/keyword.c | 107 | 116 | 2 | NULL | NULL | NULL | NULL | NULL
158 | Revision_439/fortran.c | 413 | 425 | 2 | 300 | newToken | static tokenInfo *newToken (void) | 412 | 425
29 | Revision_439/options.c | 623 | 629 | 2 | 69 | cArgForth | extern void cArgForth (cookedArgs* const current) | 610 | 631
28 | Revision_439/c.c | 2134 | 2139 | 2 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 1970 | 2363
309 | Revision_439/sql.c | 207 | 215 | 2 | 589 | newToken | static tokenInfo *newToken (void) | 206 | 215
30 | Revision_439/options.c | 530 | 535 | 2 | 78 | cArgRead | static void cArgRead (cookedArgs *const current) | 504 | 537
157 | Revision_439/eiffel.c | 1174 | 1186 | 2 | 299 | newToken | static tokenInfo *newToken (void) | 1173 | 1186
31 | Revision_439/c.c | 2163 | 2171 | 2 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 1970 | 2363
33 | Revision_439/asp.c | 71 | 90 | 3 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
34 | Revision_439/asp.c | 94 | 113 | 3 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
35 | Revision_439/asp.c | 117 | 133 | 4 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
36 | Revision_439/asp.c | 137 | 152 | 4 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
36 | Revision_439/asp.c | 156 | 171 | 4 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
36 | Revision_439/asp.c | 175 | 190 | 4 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
40 | Revision_439/php.c | 113 | 127 | 4 | 174 | findPhpTags | static void findPhpTags (void) | 60 | 158
159 | Revision_439/vim.c | 121 | 135 | 4 | 183 | findVimTags | static void findVimTags (void) | 70 | 165
173 | Revision_439/php.c | 92 | 110 | 4 | 174 | findPhpTags | static void findPhpTags (void) | 60 | 158
334 | Revision_439/vim.c | 95 | 110 | 4 | 183 | findVimTags | static void findVimTags (void) | 70 | 165
160 | Revision_439/vim.c | 143 | 162 | 4 | 183 | findVimTags | static void findVimTags (void) | 70 | 165
160 | Revision_439/vim.c | 114 | 136 | 4 | 183 | findVimTags | static void findVimTags (void) | 70 | 165
43 | Revision_439/args.c | 85 | 92 | 5 | 305 | nextString | static char* nextString (const Arguments* const current, const char** const next) | 84 | 92
44 | Revision_439/args.c | 159 | 166 | 5 | 304 | nextFileString | static char* nextFileString (const Arguments* const current, FILE* const fp) | 158 | 166
45 | Revision_439/args.c | 181 | 189 | 6 | 55 | argNewFromArgv | extern Arguments* argNewFromArgv (char* const* const argv) | 180 | 189
46 | Revision_439/args.c | 192 | 199 | 6 | 56 | argNewFromFile | extern Arguments* argNewFromFile (FILE* const fp) | 191 | 199
47 | Revision_439/args.c | 202 | 210 | 6 | 57 | argNewFromLineFile | extern Arguments* argNewFromLineFile (FILE* const fp) | 201 | 210
48 | Revision_439/args.c | 265 | 271 | 7 | 52 | argDelete | extern void argDelete (Arguments* const current) | 264 | 271
49 | Revision_439/options.c | 576 | 581 | 7 | 68 | cArgDelete | extern void cArgDelete (cookedArgs* const current) | 575 | 581
50 | Revision_439/fortran.c | 909 | 914 | 7 | 82 | checkForLabel | static void checkForLabel (void) | 888 | 916
51 | Revision_439/c.c | 531 | 537 | 8 | 123 | deleteToken | static void deleteToken (tokenInfo *const token) | 530 | 537
52 | Revision_439/vstring.c | 67 | 74 | 8 | 507 | vStringDelete | extern void vStringDelete (vString *const string) | 66 | 74
53 | Revision_439/c.c | 540 | 547 | 9 | 31 | accessString | static const char *accessString (const accessType access) | 539 | 547
54 | Revision_439/c.c | 550 | 557 | 9 | 217 | implementationString | static const char *implementationString (const impType imp) | 549 | 557
55 | Revision_439/c.c | 659 | 675 | 10 | 246 | isContextualKeyword | static boolean isContextualKeyword (const tokenInfo *const token) | 658 | 675
59 | Revision_439/fortran.c | 1875 | 1891 | 10 | 335 | parseImplicitPartStmt | static boolean parseImplicitPartStmt (tokenInfo *const token) | 1874 | 1891
56 | Revision_439/c.c | 1208 | 1222 | 10 | NULL | NULL | NULL | NULL | NULL
58 | Revision_439/fortran.c | 1116 | 1136 | 10 | 266 | isTypeSpec | static boolean isTypeSpec (tokenInfo *const token) | 1115 | 1136
60 | Revision_439/c.c | 1131 | 1149 | 10 | 268 | isValidTypeSpecifier | static boolean isValidTypeSpecifier (const declType declaration) | 1130 | 1149
375 | Revision_439/fortran.c | 1139 | 1154 | 10 | 266 | isSubprogramPrefix | static boolean isSubprogramPrefix (tokenInfo *const token) | 1138 | 1154
57 | Revision_439/c.c | 678 | 693 | 10 | 246 | isContextualStatement | static boolean isContextualStatement (const statementInfo *const st) | 677 | 693
58 | Revision_439/fortran.c | 1119 | 1134 | 10 | 266 | isTypeSpec | static boolean isTypeSpec (tokenInfo *const token) | 1115 | 1136
63 | Revision_439/c.c | 1134 | 1147 | 10 | 268 | isValidTypeSpecifier | static boolean isValidTypeSpecifier (const declType declaration) | 1130 | 1149
366 | Revision_439/fortran.c | 1792 | 1820 | 10 | 266 | isIgnoredDeclaration | static boolean isIgnoredDeclaration (tokenInfo *const token) | 1791 | 1820
384 | Revision_439/Test/local.c | 9 | 22 | 10 | 245 | isContextualKeyword | static boolean isContextualKeyword (const tokenInfo *const token) | 8 | 22
65 | Revision_439/fortran.c | 1878 | 1889 | 10 | 335 | parseImplicitPartStmt | static boolean parseImplicitPartStmt (tokenInfo *const token) | 1874 | 1891
367 | Revision_439/fortran.c | 1592 | 1629 | 10 | 357 | parseSpecificationStmt | static boolean parseSpecificationStmt (tokenInfo *const token) | 1591 | 1629
57 | Revision_439/c.c | 681 | 691 | 11 | 246 | isContextualStatement | static boolean isContextualStatement (const statementInfo *const st) | 677 | 693
64 | Revision_439/c.c | 1210 | 1221 | 11 | NULL | NULL | NULL | NULL | NULL
72 | Revision_439/c.c | 710 | 730 | 12 | 221 | initMemberInfo | static void initMemberInfo (statementInfo *const st) | 705 | 733
337 | Revision_439/fortran.c | 1306 | 1316 | 12 | 614 | variableTagType | static tagType variableTagType (void) | 1302 | 1318
74 | Revision_439/c.c | 740 | 746 | 13 | 419 | reinitStatement | static void reinitStatement (statementInfo *const st, const boolean partial) | 735 | 774
75 | Revision_439/options.c | 469 | 476 | 13 | 355 | parseShortOption | static void parseShortOption (cookedArgs *const args) | 461 | 482
76 | Revision_439/c.c | 777 | 781 | 14 | 224 | initStatement | static void initStatement (statementInfo *const st, statementInfo *const parent) | 776 | 781
297 | Revision_439/sql.c | 504 | 508 | 14 | 594 | parseSimple | static void parseSimple (tokenInfo *const token, const sqlKind kind) | 503 | 508
249 | Revision_439/eiffel.c | 673 | 677 | 14 | 415 | readToken | static void readToken (tokenInfo *const token) | 614 | 745
80 | Revision_439/c.c | 2058 | 2062 | 14 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 1970 | 2363
79 | Revision_439/fortran.c | 1920 | 1924 | 14 | 311 | parseBlockData | static void parseBlockData (tokenInfo *const token) | 1915 | 1935
86 | Revision_439/c.c | 2586 | 2590 | 14 | 481 | tagCheck | static void tagCheck (statementInfo *const st) | 2553 | 2617
85 | Revision_439/fortran.c | 1347 | 1351 | 14 | 319 | parseEntityDecl | static void parseEntityDecl (tokenInfo *const token) | 1320 | 1355
269 | Revision_439/eiffel.c | 873 | 877 | 14 | 342 | parseLocal | static void parseLocal (tokenInfo *const token) | 857 | 879
269 | Revision_439/eiffel.c | 1011 | 1015 | 14 | 325 | parseFeature | static boolean parseFeature (tokenInfo *const token) | 991 | 1020
269 | Revision_439/eiffel.c | 960 | 964 | 14 | 398 | readFeatureName | static boolean readFeatureName (tokenInfo *const token) | 950 | 966
300 | Revision_439/sql.c | 335 | 339 | 14 | 600 | readToken | static void readToken (tokenInfo *const token) | 300 | 405
250 | Revision_439/eiffel.c | 660 | 664 | 14 | 415 | readToken | static void readToken (tokenInfo *const token) | 614 | 745
87 | Revision_439/readtags.c | 144 | 148 | 14 | 211 | growString | static int growString (vstring *s) | 125 | 150
85 | Revision_439/fortran.c | 1215 | 1219 | 14 | 364 | parseTypeSpec | static void parseTypeSpec (tokenInfo *const token) | 1167 | 1234
151 | Revision_439/eiffel.c | 848 | 853 | 14 | 323 | parseEntityType | static void parseEntityType (tokenInfo *const token) | 835 | 854
392 | Revision_439/ruby.c | 213 | 217 | 14 | NULL | NULL | NULL | NULL | NULL
151 | Revision_439/eiffel.c | 1030 | 1034 | 14 | 323 | parseExport | static void parseExport (tokenInfo *const token) | 1022 | 1037
40 | Revision_439/php.c | 84 | 88 | 14 | 174 | findPhpTags | static void findPhpTags (void) | 60 | 158
95 | Revision_439/fortran.c | 589 | 593 | 14 | 204 | getLineType | static lineType getLineType (void) | 520 | 595
94 | Revision_439/c.c | 2651 | 2656 | 14 | NULL | NULL | NULL | NULL | NULL
84 | Revision_439/fortran.c | 1344 | 1352 | 14 | 319 | parseEntityDecl | static void parseEntityDecl (tokenInfo *const token) | 1320 | 1355
79 | Revision_439/fortran.c | 1556 | 1561 | 14 | 363 | parseStructureStmt | static void parseStructureStmt (tokenInfo *const token) | 1534 | 1571
89 | Revision_439/options.c | 1036 | 1040 | 14 | 390 | processLanguageMap | static char* processLanguageMap (char* map) | 1014 | 1060
91 | Revision_439/keyword.c | 185 | 189 | 14 | 184 | freeKeywordTable | extern void freeKeywordTable (void) | 174 | 193
90 | Revision_439/readtags.c | 455 | 459 | 14 | 577 | initialize | static tagFile *initialize (const char *const filePath, tagFileInfo *const info) | 442 | 471
125 | Revision_439/c.c | 2105 | 2109 | 14 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 1970 | 2363
126 | Revision_439/strlist.c | 150 | 154 | 14 | 474 | stringListDelete | extern void stringListDelete (stringList *const current) | 145 | 159
98 | Revision_439/vstring.c | 35 | 40 | 14 | 512 | vStringResize | static void vStringResize (vString *const string, const size_t newSize) | 34 | 40
244 | Revision_439/c.c | 2124 | 2131 | 14 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 1970 | 2363
