globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd | package_name | class_name
526 | Revision_753/ant.c | 33 | 40 | 1 | 727 | AntParser | extern parserDefinition* AntParser () | 32 | 40 |  | ant
15 | Revision_753/beta.c | 311 | 319 | 1 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 310 | 319 |  | beta
29 | Revision_753/keyword.c | 107 | 116 | 1 | NULL | NULL | NULL | NULL | NULL |  | 
154 | Revision_753/lua.c | 123 | 131 | 1 | 520 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131 |  | lua
27 | Revision_753/slang.c | 34 | 41 | 1 | 24 | SlangParser | extern parserDefinition* SlangParser (void) | 33 | 41 |  | slang
281 | Revision_753/jscript.c | 1558 | 1571 | 1 | 584 | JavaScriptParser | extern parserDefinition* JavaScriptParser (void) | 1557 | 1571 |  | jscript
529 | Revision_753/dosbatch.c | 33 | 40 | 1 | 728 | DosBatchParser | extern parserDefinition* DosBatchParser () | 32 | 40 |  | dosbatch
253 | Revision_753/html.c | 40 | 47 | 1 | 583 | HtmlParser | extern parserDefinition* HtmlParser (void) | 39 | 47 |  | html
213 | Revision_753/cobol.c | 40 | 48 | 1 | 6 | CobolParser | extern parserDefinition* CobolParser () | 39 | 48 |  | cobol
28 | Revision_753/yacc.c | 31 | 38 | 1 | 27 | YaccParser | extern parserDefinition* YaccParser () | 30 | 38 |  | yacc
366 | Revision_753/php.c | 91 | 98 | 1 | 18 | PhpParser | extern parserDefinition* PhpParser (void) | 90 | 98 |  | php
527 | Revision_753/matlab.c | 35 | 42 | 1 | 729 | MatLabParser | extern parserDefinition* MatLabParser () | 34 | 42 |  | matlab
528 | Revision_753/tex.c | 501 | 514 | 1 | 730 | TexParser | extern parserDefinition* TexParser (void) | 500 | 514 |  | tex
20 | Revision_753/vim.c | 626 | 634 | 1 | 26 | VimParser | extern parserDefinition* VimParser (void) | 625 | 634 |  | vim
25 | Revision_753/rexx.c | 30 | 37 | 1 | 20 | RexxParser | extern parserDefinition* RexxParser (void) | 29 | 37 |  | rexx
184 | Revision_753/verilog.c | 330 | 339 | 1 | 547 | VerilogParser | extern parserDefinition* VerilogParser (void) | 329 | 339 |  | verilog
14 | Revision_753/python.c | 763 | 771 | 1 | 19 | PythonParser | extern parserDefinition *PythonParser (void) | 762 | 771 |  | python
601 | Revision_753/ocaml.c | 1832 | 1842 | 1 | 832 | OcamlParser | extern parserDefinition *OcamlParser (void) | 1831 | 1842 |  | ocaml
230 | Revision_753/erlang.c | 179 | 187 | 1 | 575 | ErlangParser | extern parserDefinition *ErlangParser (void) | 178 | 187 |  | erlang
22 | Revision_753/tcl.c | 106 | 114 | 1 | 25 | TclParser | extern parserDefinition* TclParser (void) | 105 | 114 |  | tcl
216 | Revision_753/sml.c | 202 | 210 | 1 | 569 | SmlParser | extern parserDefinition *SmlParser (void) | 201 | 210 |  | sml
24 | Revision_753/sh.c | 103 | 113 | 1 | 23 | ShParser | extern parserDefinition* ShParser (void) | 102 | 113 |  | sh
17 | Revision_753/scheme.c | 99 | 109 | 1 | 22 | SchemeParser | extern parserDefinition* SchemeParser (void) | 98 | 109 |  | scheme
11 | Revision_753/lisp.c | 127 | 137 | 1 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137 |  | lisp
275 | Revision_753/basic.c | 193 | 201 | 1 | 619 | BasicParser | parserDefinition *BasicParser (void) | 192 | 201 |  | basic
403 | Revision_753/vhdl.c | 824 | 833 | 1 | 705 | VhdlParser | extern parserDefinition *VhdlParser (void) | 823 | 833 |  | vhdl
16 | Revision_753/ruby.c | 398 | 406 | 1 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 397 | 406 |  | ruby
10 | Revision_753/awk.c | 71 | 79 | 1 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79 |  | awk
18 | Revision_753/asp.c | 317 | 325 | 1 | 2 | AspParser | extern parserDefinition* AspParser (void) | 316 | 325 |  | asp
19 | Revision_753/perl.c | 372 | 380 | 1 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 371 | 380 |  | perl
13 | Revision_753/pascal.c | 257 | 265 | 1 | 16 | PascalParser | extern parserDefinition* PascalParser (void) | 256 | 265 |  | pascal
197 | Revision_753/sql.c | 2317 | 2326 | 1 | 554 | SqlParser | extern parserDefinition* SqlParser (void) | 2316 | 2326 |  | sql
30 | Revision_753/options.c | 533 | 538 | 1 | 78 | cArgRead | static void cArgRead (cookedArgs *const current) | 507 | 540 |  | options
242 | Revision_753/options.c | 626 | 632 | 1 | 69 | cArgForth | extern void cArgForth (cookedArgs* const current) | 613 | 634 |  | options
26 | Revision_753/make.c | 205 | 215 | 1 | 15 | MakefileParser | extern parserDefinition* MakefileParser (void) | 204 | 215 |  | make
438 | Revision_753/flex.c | 2274 | 2287 | 1 | 717 | FlexParser | extern parserDefinition* FlexParser (void) | 2273 | 2287 |  | flex
174 | Revision_753/asm.c | 366 | 385 | 1 | 1 | AsmParser | extern parserDefinition* AsmParser (void) | 365 | 385 |  | asm
1 | Revision_753/args.c | 85 | 92 | 2 | 301 | nextString | static char* nextString (const Arguments* const current, const char** const next) | 84 | 92 |  | args
2 | Revision_753/args.c | 160 | 167 | 2 | 300 | nextFileString | static char* nextFileString (const Arguments* const current, FILE* const fp) | 159 | 167 |  | args
3 | Revision_753/args.c | 182 | 190 | 3 | 55 | argNewFromArgv | extern Arguments* argNewFromArgv (char* const* const argv) | 181 | 190 |  | args
4 | Revision_753/args.c | 203 | 211 | 3 | 57 | argNewFromLineFile | extern Arguments* argNewFromLineFile (FILE* const fp) | 202 | 211 |  | args
5 | Revision_753/args.c | 193 | 200 | 3 | 56 | argNewFromFile | extern Arguments* argNewFromFile (FILE* const fp) | 192 | 200 |  | args
6 | Revision_753/args.c | 266 | 272 | 4 | 52 | argDelete | extern void argDelete (Arguments* const current) | 265 | 272 |  | args
7 | Revision_753/options.c | 579 | 584 | 4 | 68 | cArgDelete | extern void cArgDelete (cookedArgs* const current) | 578 | 584 |  | options
188 | Revision_753/asm.c | 120 | 128 | 5 | 552 | buildAsmKeywordHash | static void buildAsmKeywordHash (void) | 119 | 128 |  | asm
196 | Revision_753/sql.c | 409 | 418 | 5 | 555 | buildSqlKeywordHash | static void buildSqlKeywordHash (void) | 408 | 418 |  | sql
530 | Revision_753/tex.c | 149 | 158 | 5 | 731 | buildTexKeywordHash | static void buildTexKeywordHash (void) | 148 | 158 |  | tex
437 | Revision_753/flex.c | 210 | 219 | 5 | 718 | buildFlexKeywordHash | static void buildFlexKeywordHash (void) | 209 | 219 |  | flex
280 | Revision_753/jscript.c | 180 | 189 | 5 | 629 | buildJsKeywordHash | static void buildJsKeywordHash (void) | 179 | 189 |  | jscript
401 | Revision_753/vhdl.c | 573 | 583 | 5 | 226 | initialize | static void initialize (const langType language) | 572 | 583 |  | vhdl
258 | Revision_753/verilog.c | 108 | 118 | 5 | 226 | initialize | static void initialize (const langType language) | 107 | 118 |  | verilog
170 | Revision_753/asm.c | 131 | 139 | 6 | 551 | analyzeOperator | static opKeyword analyzeOperator (const vString *const op) | 130 | 139 |  | asm
432 | Revision_753/keyword.c | 195 | 202 | 6 | 47 | analyzeToken | extern int analyzeToken (vString *const name, langType language) | 194 | 202 |  | keyword
191 | Revision_753/asm.c | 243 | 256 | 7 | NULL | NULL | NULL | NULL | NULL |  | 
179 | Revision_753/asm.c | 261 | 271 | 7 | NULL | NULL | NULL | NULL | NULL |  | 
256 | Revision_753/asm.c | 347 | 352 | 8 | 536 | findAsmTags | static void findAsmTags (void) | 273 | 357 |  | asm
257 | Revision_753/sh.c | 89 | 94 | 8 | 178 | findShTags | static void findShTags (void) | 53 | 100 |  | sh
31 | Revision_753/asp.c | 72 | 91 | 9 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
32 | Revision_753/asp.c | 95 | 114 | 9 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
591 | Revision_753/asp.c | 118 | 163 | 10 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
592 | Revision_753/asp.c | 165 | 210 | 10 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
33 | Revision_753/asp.c | 125 | 137 | 11 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
34 | Revision_753/asp.c | 253 | 268 | 11 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
594 | Revision_753/asp.c | 152 | 161 | 11 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
34 | Revision_753/asp.c | 291 | 306 | 11 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
34 | Revision_753/asp.c | 272 | 287 | 11 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
593 | Revision_753/asp.c | 214 | 230 | 11 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
595 | Revision_753/asp.c | 139 | 151 | 11 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
596 | Revision_753/asp.c | 234 | 249 | 11 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
597 | Revision_753/asp.c | 172 | 184 | 11 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
598 | Revision_753/asp.c | 186 | 198 | 11 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
599 | Revision_753/vim.c | 256 | 265 | 11 | 638 | parseFunction | static void parseFunction (const unsigned char *line) | 229 | 282 |  | vim
185 | Revision_753/lua.c | 81 | 88 | 11 | 521 | extract_name | static void extract_name (const char *begin, const char *end, vString *name) | 70 | 90 |  | lua
600 | Revision_753/vim.c | 301 | 310 | 11 | 181 | parseAutogroup | static void parseAutogroup (const unsigned char *line) | 284 | 314 |  | vim
596 | Revision_753/asp.c | 218 | 229 | 11 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
595 | Revision_753/asp.c | 237 | 248 | 11 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
593 | Revision_753/asp.c | 294 | 305 | 11 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
34 | Revision_753/asp.c | 275 | 286 | 11 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
34 | Revision_753/asp.c | 256 | 267 | 11 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
18 | Revision_753/asp.c | 199 | 208 | 11 | 156 | findAspTags | static void findAspTags (void) | 43 | 314 |  | asp
278 | Revision_753/basic.c | 135 | 140 | 12 | 625 | match_colon_label | static void match_colon_label (char const *p) | 129 | 141 |  | basic
279 | Revision_753/basic.c | 147 | 152 | 12 | 626 | match_dot_label | static void match_dot_label (char const *p) | 144 | 153 |  | basic
43 | Revision_753/beta.c | 71 | 80 | 13 | 278 | makeBetaTag | static void makeBetaTag (const char* const name, const betaKind kind) | 70 | 80 |  | beta
198 | Revision_753/sql.c | 447 | 461 | 13 | 559 | makeConstTag | static void makeConstTag (tokenInfo *const token, const sqlKind kind) | 446 | 461 |  | sql
531 | Revision_753/tex.c | 186 | 200 | 13 | 634 | makeConstTag | static void makeConstTag (tokenInfo *const token, const texKind kind) | 185 | 200 |  | tex
404 | Revision_753/vhdl.c | 536 | 548 | 13 | 634 | makeConstTag | static void makeConstTag (tokenInfo * const token, const vhdlKind kind) | 535 | 548 |  | vhdl
217 | Revision_753/sml.c | 75 | 81 | 13 | 572 | makeSmlTag | static void makeSmlTag (smlKind type, vString *name) | 74 | 81 |  | sml
44 | Revision_753/parse.c | 43 | 54 | 13 | NULL | NULL | NULL | NULL | NULL |  | 
439 | Revision_753/flex.c | 250 | 264 | 13 | 634 | makeConstTag | static void makeConstTag (tokenInfo *const token, const flexKind kind) | 249 | 264 |  | flex
283 | Revision_753/jscript.c | 219 | 233 | 13 | 634 | makeConstTag | static void makeConstTag (tokenInfo *const token, const jsKind kind) | 218 | 233 |  | jscript
45 | Revision_753/beta.c | 134 | 141 | 14 | 158 | findBetaTags | static void findBetaTags (void) | 82 | 308 |  | beta
46 | Revision_753/beta.c | 204 | 212 | 14 | 158 | findBetaTags | static void findBetaTags (void) | 82 | 308 |  | beta
