globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd
1 | Revision_472/lisp.c | 91 | 97 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
2 | Revision_472/lisp.c | 112 | 118 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
3 | Revision_472/lisp.c | 127 | 137 | 2 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137
296 | Revision_472/sql.c | 1813 | 1822 | 2 | 579 | SqlParser | extern parserDefinition* SqlParser (void) | 1812 | 1822
9 | Revision_472/eiffel.c | 1220 | 1229 | 2 | 8 | EiffelParser | extern parserDefinition* EiffelParser (void) | 1219 | 1229
7 | Revision_472/perl.c | 203 | 211 | 2 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 202 | 211
5 | Revision_472/beta.c | 310 | 318 | 2 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 309 | 318
243 | Revision_472/lua.c | 123 | 131 | 2 | 531 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131
4 | Revision_472/asp.c | 201 | 209 | 2 | 2 | AspParser | extern parserDefinition* AspParser (void) | 200 | 209
12 | Revision_472/c.c | 2818 | 2827 | 2 | 10 | JavaParser | extern parserDefinition* JavaParser (void) | 2817 | 2827
17 | Revision_472/sh.c | 103 | 113 | 2 | 23 | ShParser | extern parserDefinition* ShParser (void) | 102 | 113
15 | Revision_472/c.c | 2806 | 2815 | 2 | 10 | CsharpParser | extern parserDefinition* CsharpParser (void) | 2805 | 2815
340 | Revision_472/erlang.c | 179 | 187 | 2 | 615 | ErlangParser | extern parserDefinition *ErlangParser (void) | 178 | 187
13 | Revision_472/python.c | 272 | 280 | 2 | 19 | PythonParser | extern parserDefinition *PythonParser (void) | 271 | 280
22 | Revision_472/php.c | 161 | 169 | 2 | 18 | PhpParser | extern parserDefinition* PhpParser (void) | 160 | 169
321 | Revision_472/sml.c | 201 | 209 | 2 | 607 | SmlParser | extern parserDefinition *SmlParser (void) | 200 | 209
8 | Revision_472/c.c | 2788 | 2803 | 2 | 7 | CppParser | extern parserDefinition* CppParser (void) | 2787 | 2803
18 | Revision_472/tcl.c | 106 | 114 | 2 | 25 | TclParser | extern parserDefinition* TclParser (void) | 105 | 114
408 | Revision_472/basic.c | 180 | 188 | 2 | 684 | BlitzBasicParser | parserDefinition *BlitzBasicParser (void) | 179 | 188
19 | Revision_472/ruby.c | 389 | 397 | 2 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 388 | 397
20 | Revision_472/vim.c | 168 | 176 | 2 | 26 | VimParser | extern parserDefinition* VimParser (void) | 167 | 176
409 | Revision_472/basic.c | 202 | 210 | 2 | 685 | FreeBasicParser | parserDefinition *FreeBasicParser (void) | 201 | 210
16 | Revision_472/scheme.c | 99 | 109 | 2 | 22 | SchemeParser | extern parserDefinition* SchemeParser (void) | 98 | 109
14 | Revision_472/pascal.c | 256 | 264 | 2 | 16 | PascalParser | extern parserDefinition* PascalParser (void) | 255 | 264
10 | Revision_472/awk.c | 71 | 79 | 2 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79
315 | Revision_472/c.c | 2776 | 2785 | 2 | 5 | CParser | extern parserDefinition* CParser (void) | 2775 | 2785
410 | Revision_472/basic.c | 191 | 199 | 2 | 686 | PureBasicParser | parserDefinition *PureBasicParser (void) | 190 | 199
320 | Revision_472/cobol.c | 40 | 48 | 2 | 6 | CobolParser | extern parserDefinition* CobolParser () | 39 | 48
330 | Revision_472/c.c | 2830 | 2839 | 2 | 603 | VeraParser | extern parserDefinition* VeraParser (void) | 2829 | 2839
283 | Revision_472/verilog.c | 324 | 333 | 2 | 571 | VerilogParser | extern parserDefinition* VerilogParser (void) | 323 | 333
21 | Revision_472/fortran.c | 2203 | 2218 | 2 | 9 | FortranParser | extern parserDefinition* FortranParser (void) | 2202 | 2218
25 | Revision_472/make.c | 199 | 209 | 2 | 15 | MakefileParser | extern parserDefinition* MakefileParser (void) | 198 | 209
413 | Revision_472/jscript.c | 1234 | 1249 | 2 | 630 | JavaScriptParser | extern parserDefinition* JavaScriptParser (void) | 1233 | 1249
274 | Revision_472/asm.c | 367 | 386 | 2 | 1 | AsmParser | extern parserDefinition* AsmParser (void) | 366 | 386
24 | Revision_472/slang.c | 34 | 41 | 2 | 24 | SlangParser | extern parserDefinition* SlangParser (void) | 33 | 41
23 | Revision_472/yacc.c | 31 | 38 | 2 | 27 | YaccParser | extern parserDefinition* YaccParser () | 30 | 38
365 | Revision_472/html.c | 40 | 47 | 2 | 629 | HtmlParser | extern parserDefinition* HtmlParser (void) | 39 | 47
26 | Revision_472/rexx.c | 30 | 37 | 2 | 20 | RexxParser | extern parserDefinition* RexxParser (void) | 29 | 37
27 | Revision_472/keyword.c | 107 | 116 | 2 | NULL | NULL | NULL | NULL | NULL
