globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd
1 | Revision_645/lisp.c | 91 | 97 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
2 | Revision_645/lisp.c | 112 | 118 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
3 | Revision_645/lisp.c | 127 | 137 | 2 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137
5 | Revision_645/beta.c | 311 | 319 | 2 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 310 | 319
4 | Revision_645/asp.c | 201 | 209 | 2 | 2 | AspParser | extern parserDefinition* AspParser (void) | 200 | 209
321 | Revision_645/sml.c | 202 | 210 | 2 | 607 | SmlParser | extern parserDefinition *SmlParser (void) | 201 | 210
9 | Revision_645/eiffel.c | 1247 | 1256 | 2 | 8 | EiffelParser | extern parserDefinition* EiffelParser (void) | 1246 | 1256
10 | Revision_645/awk.c | 71 | 79 | 2 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79
408 | Revision_645/basic.c | 193 | 201 | 2 | 684 | BasicParser | parserDefinition *BasicParser (void) | 192 | 201
12 | Revision_645/c.c | 2902 | 2911 | 2 | 603 | VeraParser | extern parserDefinition* VeraParser (void) | 2901 | 2911
15 | Revision_645/c.c | 2848 | 2857 | 2 | 5 | CParser | extern parserDefinition* CParser (void) | 2847 | 2857
315 | Revision_645/c.c | 2890 | 2899 | 2 | 10 | JavaParser | extern parserDefinition* JavaParser (void) | 2889 | 2899
8 | Revision_645/c.c | 2860 | 2875 | 2 | 7 | CppParser | extern parserDefinition* CppParser (void) | 2859 | 2875
283 | Revision_645/verilog.c | 329 | 338 | 2 | 571 | VerilogParser | extern parserDefinition* VerilogParser (void) | 328 | 338
501 | Revision_645/php.c | 91 | 98 | 2 | 18 | PhpParser | extern parserDefinition* PhpParser (void) | 90 | 98
320 | Revision_645/cobol.c | 40 | 48 | 2 | 6 | CobolParser | extern parserDefinition* CobolParser () | 39 | 48
340 | Revision_645/erlang.c | 179 | 187 | 2 | 615 | ErlangParser | extern parserDefinition *ErlangParser (void) | 178 | 187
16 | Revision_645/scheme.c | 99 | 109 | 2 | 22 | SchemeParser | extern parserDefinition* SchemeParser (void) | 98 | 109
18 | Revision_645/tcl.c | 106 | 114 | 2 | 25 | TclParser | extern parserDefinition* TclParser (void) | 105 | 114
20 | Revision_645/vim.c | 626 | 634 | 2 | 26 | VimParser | extern parserDefinition* VimParser (void) | 625 | 634
14 | Revision_645/pascal.c | 257 | 265 | 2 | 16 | PascalParser | extern parserDefinition* PascalParser (void) | 256 | 265
21 | Revision_645/fortran.c | 2196 | 2211 | 2 | 9 | FortranParser | extern parserDefinition* FortranParser (void) | 2195 | 2211
17 | Revision_645/sh.c | 103 | 113 | 2 | 23 | ShParser | extern parserDefinition* ShParser (void) | 102 | 113
7 | Revision_645/perl.c | 372 | 380 | 2 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 371 | 380
243 | Revision_645/lua.c | 123 | 131 | 2 | 531 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131
296 | Revision_645/sql.c | 2075 | 2084 | 2 | 579 | SqlParser | extern parserDefinition* SqlParser (void) | 2074 | 2084
19 | Revision_645/ruby.c | 398 | 406 | 2 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 397 | 406
330 | Revision_645/c.c | 2878 | 2887 | 2 | 10 | CsharpParser | extern parserDefinition* CsharpParser (void) | 2877 | 2887
13 | Revision_645/python.c | 448 | 456 | 2 | 19 | PythonParser | extern parserDefinition *PythonParser (void) | 447 | 456
23 | Revision_645/yacc.c | 31 | 38 | 2 | 27 | YaccParser | extern parserDefinition* YaccParser () | 30 | 38
413 | Revision_645/jscript.c | 1514 | 1527 | 2 | 630 | JavaScriptParser | extern parserDefinition* JavaScriptParser (void) | 1513 | 1527
24 | Revision_645/slang.c | 34 | 41 | 2 | 24 | SlangParser | extern parserDefinition* SlangParser (void) | 33 | 41
25 | Revision_645/make.c | 199 | 209 | 2 | 15 | MakefileParser | extern parserDefinition* MakefileParser (void) | 198 | 209
365 | Revision_645/html.c | 40 | 47 | 2 | 629 | HtmlParser | extern parserDefinition* HtmlParser (void) | 39 | 47
274 | Revision_645/asm.c | 366 | 385 | 2 | 1 | AsmParser | extern parserDefinition* AsmParser (void) | 365 | 385
26 | Revision_645/rexx.c | 30 | 37 | 2 | 20 | RexxParser | extern parserDefinition* RexxParser (void) | 29 | 37
27 | Revision_645/keyword.c | 107 | 116 | 2 | NULL | NULL | NULL | NULL | NULL
158 | Revision_645/fortran.c | 414 | 426 | 2 | 300 | newToken | static tokenInfo *newToken (void) | 413 | 426
511 | Revision_645/gnu_regex/regex.c | 2828 | 2833 | 2 | NULL | NULL | NULL | NULL | NULL
29 | Revision_645/options.c | 626 | 632 | 2 | 69 | cArgForth | extern void cArgForth (cookedArgs* const current) | 613 | 634
28 | Revision_645/c.c | 2212 | 2217 | 2 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 2028 | 2431
30 | Revision_645/options.c | 533 | 538 | 2 | 78 | cArgRead | static void cArgRead (cookedArgs *const current) | 507 | 540
309 | Revision_645/sql.c | 397 | 409 | 2 | 714 | newToken | static tokenInfo *newToken (void) | 396 | 409
157 | Revision_645/eiffel.c | 1201 | 1213 | 2 | 299 | newToken | static tokenInfo *newToken (void) | 1200 | 1213
414 | Revision_645/jscript.c | 192 | 205 | 2 | 589 | newToken | static tokenInfo *newToken (void) | 191 | 205
31 | Revision_645/c.c | 2241 | 2249 | 2 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 2028 | 2431
512 | Revision_645/gnu_regex/regex.c | 2826 | 2840 | 2 | NULL | NULL | NULL | NULL | NULL
33 | Revision_645/asp.c | 71 | 90 | 3 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
34 | Revision_645/asp.c | 94 | 113 | 3 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
35 | Revision_645/asp.c | 117 | 133 | 4 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
36 | Revision_645/asp.c | 156 | 171 | 4 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
36 | Revision_645/asp.c | 137 | 152 | 4 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
36 | Revision_645/asp.c | 175 | 190 | 4 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
43 | Revision_645/args.c | 85 | 92 | 5 | 305 | nextString | static char* nextString (const Arguments* const current, const char** const next) | 84 | 92
