globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd
1 | Revision_435/lisp.c | 91 | 97 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
2 | Revision_435/lisp.c | 112 | 118 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
3 | Revision_435/lisp.c | 127 | 137 | 2 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137
20 | Revision_435/vim.c | 168 | 176 | 2 | 26 | VimParser | extern parserDefinition* VimParser (void) | 167 | 176
12 | Revision_435/c.c | 2713 | 2722 | 2 | 5 | CParser | extern parserDefinition* CParser (void) | 2712 | 2722
8 | Revision_435/c.c | 2725 | 2740 | 2 | 7 | CppParser | extern parserDefinition* CppParser (void) | 2724 | 2740
283 | Revision_435/verilog.c | 324 | 333 | 2 | 571 | VerilogParser | extern parserDefinition* VerilogParser (void) | 323 | 333
15 | Revision_435/c.c | 2743 | 2752 | 2 | 10 | CsharpParser | extern parserDefinition* CsharpParser (void) | 2742 | 2752
315 | Revision_435/c.c | 2755 | 2764 | 2 | 10 | JavaParser | extern parserDefinition* JavaParser (void) | 2754 | 2764
330 | Revision_435/c.c | 2767 | 2776 | 2 | 603 | VeraParser | extern parserDefinition* VeraParser (void) | 2766 | 2776
9 | Revision_435/eiffel.c | 1220 | 1229 | 2 | 8 | EiffelParser | extern parserDefinition* EiffelParser (void) | 1219 | 1229
10 | Revision_435/awk.c | 71 | 79 | 2 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79
7 | Revision_435/perl.c | 203 | 211 | 2 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 202 | 211
21 | Revision_435/fortran.c | 2204 | 2219 | 2 | 9 | FortranParser | extern parserDefinition* FortranParser (void) | 2203 | 2219
296 | Revision_435/sql.c | 676 | 685 | 2 | 579 | SqlParser | extern parserDefinition* SqlParser (void) | 675 | 685
