globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd
1 | Revision_303/lisp.c | 91 | 97 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
2 | Revision_303/lisp.c | 112 | 118 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
3 | Revision_303/lisp.c | 127 | 137 | 2 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137
320 | Revision_303/cobol.c | 40 | 48 | 2 | 6 | CobolParser | extern parserDefinition* CobolParser () | 39 | 48
13 | Revision_303/python.c | 212 | 220 | 2 | 19 | PythonParser | extern parserDefinition *PythonParser (void) | 211 | 220
20 | Revision_303/vim.c | 168 | 176 | 2 | 26 | VimParser | extern parserDefinition* VimParser (void) | 167 | 176
19 | Revision_303/ruby.c | 167 | 175 | 2 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 166 | 175
18 | Revision_303/tcl.c | 106 | 114 | 2 | 25 | TclParser | extern parserDefinition* TclParser (void) | 105 | 114
283 | Revision_303/verilog.c | 160 | 168 | 2 | 571 | VerilogParser | extern parserDefinition* VerilogParser (void) | 159 | 168
321 | Revision_303/sml.c | 192 | 200 | 2 | 607 | SmlParser | extern parserDefinition *SmlParser (void) | 191 | 200
16 | Revision_303/scheme.c | 99 | 109 | 2 | 22 | SchemeParser | extern parserDefinition* SchemeParser (void) | 98 | 109
340 | Revision_303/erlang.c | 179 | 187 | 2 | 615 | ErlangParser | extern parserDefinition *ErlangParser (void) | 178 | 187
7 | Revision_303/perl.c | 109 | 117 | 2 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 108 | 117
243 | Revision_303/lua.c | 123 | 131 | 2 | 531 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131
14 | Revision_303/pascal.c | 255 | 263 | 2 | 16 | PascalParser | extern parserDefinition* PascalParser (void) | 254 | 263
22 | Revision_303/php.c | 95 | 103 | 2 | 18 | PhpParser | extern parserDefinition* PhpParser (void) | 94 | 103
10 | Revision_303/awk.c | 71 | 79 | 2 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79
5 | Revision_303/beta.c | 313 | 321 | 2 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 312 | 321
296 | Revision_303/sql.c | 608 | 617 | 2 | 579 | SqlParser | extern parserDefinition* SqlParser (void) | 607 | 617
9 | Revision_303/eiffel.c | 1222 | 1231 | 2 | 8 | EiffelParser | extern parserDefinition* EiffelParser (void) | 1221 | 1231
21 | Revision_303/fortran.c | 2142 | 2157 | 2 | 9 | FortranParser | extern parserDefinition* FortranParser (void) | 2141 | 2157
12 | Revision_303/c.c | 2640 | 2649 | 2 | 603 | VeraParser | extern parserDefinition* VeraParser (void) | 2639 | 2649
15 | Revision_303/c.c | 2628 | 2637 | 2 | 10 | JavaParser | extern parserDefinition* JavaParser (void) | 2627 | 2637
4 | Revision_303/asp.c | 181 | 189 | 2 | 2 | AspParser | extern parserDefinition* AspParser (void) | 180 | 189
17 | Revision_303/sh.c | 98 | 108 | 2 | 23 | ShParser | extern parserDefinition* ShParser (void) | 97 | 108
315 | Revision_303/c.c | 2616 | 2625 | 2 | 10 | CsharpParser | extern parserDefinition* CsharpParser (void) | 2615 | 2625
8 | Revision_303/c.c | 2598 | 2613 | 2 | 7 | CppParser | extern parserDefinition* CppParser (void) | 2597 | 2613
330 | Revision_303/c.c | 2586 | 2595 | 2 | 5 | CParser | extern parserDefinition* CParser (void) | 2585 | 2595
27 | Revision_303/keyword.c | 107 | 116 | 2 | NULL | NULL | NULL | NULL | NULL
365 | Revision_303/html.c | 40 | 47 | 2 | 629 | HtmlParser | extern parserDefinition* HtmlParser (void) | 39 | 47
364 | Revision_303/jscript.c | 31 | 38 | 2 | 630 | JavaScriptParser | extern parserDefinition* JavaScriptParser (void) | 30 | 38
24 | Revision_303/slang.c | 34 | 41 | 2 | 24 | SlangParser | extern parserDefinition* SlangParser (void) | 33 | 41
26 | Revision_303/rexx.c | 30 | 37 | 2 | 20 | RexxParser | extern parserDefinition* RexxParser (void) | 29 | 37
23 | Revision_303/yacc.c | 31 | 38 | 2 | 27 | YaccParser | extern parserDefinition* YaccParser () | 30 | 38
25 | Revision_303/make.c | 91 | 101 | 2 | 15 | MakefileParser | extern parserDefinition* MakefileParser (void) | 90 | 101
274 | Revision_303/asm.c | 368 | 387 | 2 | 1 | AsmParser | extern parserDefinition* AsmParser (void) | 367 | 387
158 | Revision_303/fortran.c | 416 | 428 | 2 | 300 | newToken | static tokenInfo *newToken (void) | 415 | 428
29 | Revision_303/options.c | 620 | 626 | 2 | 69 | cArgForth | extern void cArgForth (cookedArgs* const current) | 607 | 628
309 | Revision_303/sql.c | 201 | 209 | 2 | 589 | newToken | static tokenInfo *newToken (void) | 200 | 209
30 | Revision_303/options.c | 527 | 532 | 2 | 78 | cArgRead | static void cArgRead (cookedArgs *const current) | 501 | 534
28 | Revision_303/c.c | 2052 | 2057 | 2 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 1904 | 2242
157 | Revision_303/eiffel.c | 1176 | 1188 | 2 | 299 | newToken | static tokenInfo *newToken (void) | 1175 | 1188
31 | Revision_303/c.c | 2081 | 2089 | 2 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 1904 | 2242
32 | Revision_303/options.c | 800 | 810 | 2 | NULL | NULL | NULL | NULL | NULL
33 | Revision_303/asp.c | 70 | 89 | 3 | 158 | findAspTags | static void findAspTags (void) | 41 | 178
34 | Revision_303/asp.c | 93 | 112 | 3 | 158 | findAspTags | static void findAspTags (void) | 41 | 178
35 | Revision_303/asp.c | 116 | 132 | 4 | 158 | findAspTags | static void findAspTags (void) | 41 | 178
40 | Revision_303/php.c | 55 | 72 | 4 | 174 | findPhpTags | static void findPhpTags (void) | 41 | 92
36 | Revision_303/asp.c | 136 | 151 | 4 | 158 | findAspTags | static void findAspTags (void) | 41 | 178
173 | Revision_303/php.c | 75 | 88 | 4 | 174 | findPhpTags | static void findPhpTags (void) | 41 | 92
36 | Revision_303/asp.c | 155 | 170 | 4 | 158 | findAspTags | static void findAspTags (void) | 41 | 178
42 | Revision_303/ruby.c | 96 | 111 | 4 | 177 | findRubyTags | static void findRubyTags (void) | 44 | 164
159 | Revision_303/vim.c | 121 | 135 | 4 | 183 | findVimTags | static void findVimTags (void) | 70 | 165
42 | Revision_303/ruby.c | 79 | 94 | 4 | 177 | findRubyTags | static void findRubyTags (void) | 44 | 164
334 | Revision_303/vim.c | 95 | 110 | 4 | 183 | findVimTags | static void findVimTags (void) | 70 | 165
160 | Revision_303/vim.c | 143 | 162 | 4 | 183 | findVimTags | static void findVimTags (void) | 70 | 165
160 | Revision_303/vim.c | 114 | 136 | 4 | 183 | findVimTags | static void findVimTags (void) | 70 | 165
43 | Revision_303/args.c | 85 | 92 | 5 | 305 | nextString | static char* nextString (const Arguments* const current, const char** const next) | 84 | 92
44 | Revision_303/args.c | 159 | 166 | 5 | 304 | nextFileString | static char* nextFileString (const Arguments* const current, FILE* const fp) | 158 | 166
322 | Revision_303/args.c | 144 | 148 | 6 | 303 | nextFileLine | static char* nextFileLine (FILE* const fp) | 123 | 156
323 | Revision_303/sml.c | 174 | 178 | 6 | 609 | findSmlTags | static void findSmlTags (void) | 150 | 189
212 | Revision_303/readtags.c | 702 | 706 | 6 | 171 | findNext | static tagResult findNext (tagFile *const file, tagEntry *const entry) | 691 | 708
45 | Revision_303/args.c | 181 | 189 | 7 | 55 | argNewFromArgv | extern Arguments* argNewFromArgv (char* const* const argv) | 180 | 189
