globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd
1 | Revision_637/lisp.c | 91 | 97 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
2 | Revision_637/lisp.c | 112 | 118 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
3 | Revision_637/lisp.c | 127 | 137 | 2 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137
12 | Revision_637/c.c | 2878 | 2887 | 2 | 10 | CsharpParser | extern parserDefinition* CsharpParser (void) | 2877 | 2887
321 | Revision_637/sml.c | 202 | 210 | 2 | 607 | SmlParser | extern parserDefinition *SmlParser (void) | 201 | 210
20 | Revision_637/vim.c | 626 | 634 | 2 | 26 | VimParser | extern parserDefinition* VimParser (void) | 625 | 634
8 | Revision_637/c.c | 2860 | 2875 | 2 | 7 | CppParser | extern parserDefinition* CppParser (void) | 2859 | 2875
4 | Revision_637/asp.c | 201 | 209 | 2 | 2 | AspParser | extern parserDefinition* AspParser (void) | 200 | 209
15 | Revision_637/c.c | 2902 | 2911 | 2 | 603 | VeraParser | extern parserDefinition* VeraParser (void) | 2901 | 2911
9 | Revision_637/eiffel.c | 1247 | 1256 | 2 | 8 | EiffelParser | extern parserDefinition* EiffelParser (void) | 1246 | 1256
14 | Revision_637/pascal.c | 257 | 265 | 2 | 16 | PascalParser | extern parserDefinition* PascalParser (void) | 256 | 265
501 | Revision_637/php.c | 91 | 98 | 2 | 18 | PhpParser | extern parserDefinition* PhpParser (void) | 90 | 98
408 | Revision_637/basic.c | 193 | 201 | 2 | 684 | BasicParser | parserDefinition *BasicParser (void) | 192 | 201
10 | Revision_637/awk.c | 71 | 79 | 2 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79
283 | Revision_637/verilog.c | 329 | 338 | 2 | 571 | VerilogParser | extern parserDefinition* VerilogParser (void) | 328 | 338
21 | Revision_637/fortran.c | 2195 | 2210 | 2 | 9 | FortranParser | extern parserDefinition* FortranParser (void) | 2194 | 2210
320 | Revision_637/cobol.c | 40 | 48 | 2 | 6 | CobolParser | extern parserDefinition* CobolParser () | 39 | 48
5 | Revision_637/beta.c | 311 | 319 | 2 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 310 | 319
17 | Revision_637/sh.c | 103 | 113 | 2 | 23 | ShParser | extern parserDefinition* ShParser (void) | 102 | 113
13 | Revision_637/python.c | 448 | 456 | 2 | 19 | PythonParser | extern parserDefinition *PythonParser (void) | 447 | 456
19 | Revision_637/ruby.c | 398 | 406 | 2 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 397 | 406
340 | Revision_637/erlang.c | 179 | 187 | 2 | 615 | ErlangParser | extern parserDefinition *ErlangParser (void) | 178 | 187
315 | Revision_637/c.c | 2890 | 2899 | 2 | 10 | JavaParser | extern parserDefinition* JavaParser (void) | 2889 | 2899
16 | Revision_637/scheme.c | 99 | 109 | 2 | 22 | SchemeParser | extern parserDefinition* SchemeParser (void) | 98 | 109
243 | Revision_637/lua.c | 123 | 131 | 2 | 531 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131
7 | Revision_637/perl.c | 372 | 380 | 2 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 371 | 380
330 | Revision_637/c.c | 2848 | 2857 | 2 | 5 | CParser | extern parserDefinition* CParser (void) | 2847 | 2857
18 | Revision_637/tcl.c | 106 | 114 | 2 | 25 | TclParser | extern parserDefinition* TclParser (void) | 105 | 114
296 | Revision_637/sql.c | 1906 | 1915 | 2 | 579 | SqlParser | extern parserDefinition* SqlParser (void) | 1905 | 1915
25 | Revision_637/make.c | 199 | 209 | 2 | 15 | MakefileParser | extern parserDefinition* MakefileParser (void) | 198 | 209
274 | Revision_637/asm.c | 366 | 385 | 2 | 1 | AsmParser | extern parserDefinition* AsmParser (void) | 365 | 385
413 | Revision_637/jscript.c | 1514 | 1527 | 2 | 630 | JavaScriptParser | extern parserDefinition* JavaScriptParser (void) | 1513 | 1527
365 | Revision_637/html.c | 40 | 47 | 2 | 629 | HtmlParser | extern parserDefinition* HtmlParser (void) | 39 | 47
23 | Revision_637/yacc.c | 31 | 38 | 2 | 27 | YaccParser | extern parserDefinition* YaccParser () | 30 | 38
24 | Revision_637/slang.c | 34 | 41 | 2 | 24 | SlangParser | extern parserDefinition* SlangParser (void) | 33 | 41
26 | Revision_637/rexx.c | 30 | 37 | 2 | 20 | RexxParser | extern parserDefinition* RexxParser (void) | 29 | 37
27 | Revision_637/keyword.c | 107 | 116 | 2 | NULL | NULL | NULL | NULL | NULL
511 | Revision_637/gnu_regex/regex.c | 2828 | 2833 | 2 | NULL | NULL | NULL | NULL | NULL
29 | Revision_637/options.c | 533 | 538 | 2 | 78 | cArgRead | static void cArgRead (cookedArgs *const current) | 507 | 540
28 | Revision_637/c.c | 2212 | 2217 | 2 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 2028 | 2431
30 | Revision_637/options.c | 626 | 632 | 2 | 69 | cArgForth | extern void cArgForth (cookedArgs* const current) | 613 | 634
158 | Revision_637/fortran.c | 413 | 425 | 2 | 300 | newToken | static tokenInfo *newToken (void) | 412 | 425
31 | Revision_637/c.c | 2241 | 2249 | 2 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 2028 | 2431
309 | Revision_637/sql.c | 360 | 371 | 2 | 714 | newToken | static tokenInfo *newToken (void) | 359 | 371
157 | Revision_637/eiffel.c | 1201 | 1213 | 2 | 299 | newToken | static tokenInfo *newToken (void) | 1200 | 1213
414 | Revision_637/jscript.c | 190 | 203 | 2 | 589 | newToken | static tokenInfo *newToken (void) | 189 | 203
512 | Revision_637/gnu_regex/regex.c | 2826 | 2840 | 2 | NULL | NULL | NULL | NULL | NULL
33 | Revision_637/asp.c | 71 | 90 | 3 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
34 | Revision_637/asp.c | 94 | 113 | 3 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
35 | Revision_637/asp.c | 117 | 133 | 4 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
36 | Revision_637/asp.c | 137 | 152 | 4 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
36 | Revision_637/asp.c | 156 | 171 | 4 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
36 | Revision_637/asp.c | 175 | 190 | 4 | 158 | findAspTags | static void findAspTags (void) | 42 | 198
43 | Revision_637/args.c | 85 | 92 | 5 | 305 | nextString | static char* nextString (const Arguments* const current, const char** const next) | 84 | 92
44 | Revision_637/args.c | 160 | 167 | 5 | 304 | nextFileString | static char* nextFileString (const Arguments* const current, FILE* const fp) | 159 | 167
45 | Revision_637/args.c | 182 | 190 | 6 | 55 | argNewFromArgv | extern Arguments* argNewFromArgv (char* const* const argv) | 181 | 190
46 | Revision_637/args.c | 193 | 200 | 6 | 56 | argNewFromFile | extern Arguments* argNewFromFile (FILE* const fp) | 192 | 200
47 | Revision_637/args.c | 203 | 211 | 6 | 57 | argNewFromLineFile | extern Arguments* argNewFromLineFile (FILE* const fp) | 202 | 211
48 | Revision_637/args.c | 266 | 272 | 7 | 52 | argDelete | extern void argDelete (Arguments* const current) | 265 | 272
49 | Revision_637/options.c | 579 | 584 | 7 | 68 | cArgDelete | extern void cArgDelete (cookedArgs* const current) | 578 | 584
51 | Revision_637/c.c | 534 | 540 | 8 | 123 | deleteToken | static void deleteToken (tokenInfo *const token) | 533 | 540
415 | Revision_637/jscript.c | 206 | 210 | 8 | 582 | deleteToken | static void deleteToken (tokenInfo *const token) | 205 | 210
52 | Revision_637/vstring.c | 67 | 74 | 8 | 507 | vStringDelete | extern void vStringDelete (vString *const string) | 66 | 74
416 | Revision_637/sql.c | 374 | 378 | 8 | 701 | deleteToken | static void deleteToken (tokenInfo *const token) | 373 | 378
50 | Revision_637/fortran.c | 903 | 907 | 8 | 82 | checkForLabel | static void checkForLabel (void) | 882 | 909
