globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd
1 | Revision_380/lisp.c | 91 | 97 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
2 | Revision_380/lisp.c | 112 | 118 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
3 | Revision_380/lisp.c | 127 | 137 | 2 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137
8 | Revision_380/c.c | 2714 | 2729 | 2 | 7 | CppParser | extern parserDefinition* CppParser (void) | 2713 | 2729
9 | Revision_380/eiffel.c | 1222 | 1231 | 2 | 8 | EiffelParser | extern parserDefinition* EiffelParser (void) | 1221 | 1231
12 | Revision_380/c.c | 2732 | 2741 | 2 | 10 | CsharpParser | extern parserDefinition* CsharpParser (void) | 2731 | 2741
15 | Revision_380/c.c | 2744 | 2753 | 2 | 10 | JavaParser | extern parserDefinition* JavaParser (void) | 2743 | 2753
315 | Revision_380/c.c | 2756 | 2765 | 2 | 603 | VeraParser | extern parserDefinition* VeraParser (void) | 2755 | 2765
283 | Revision_380/verilog.c | 324 | 333 | 2 | 571 | VerilogParser | extern parserDefinition* VerilogParser (void) | 323 | 333
296 | Revision_380/sql.c | 678 | 687 | 2 | 579 | SqlParser | extern parserDefinition* SqlParser (void) | 677 | 687
21 | Revision_380/fortran.c | 2178 | 2193 | 2 | 9 | FortranParser | extern parserDefinition* FortranParser (void) | 2177 | 2193
10 | Revision_380/awk.c | 71 | 79 | 2 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79
14 | Revision_380/pascal.c | 255 | 263 | 2 | 16 | PascalParser | extern parserDefinition* PascalParser (void) | 254 | 263
330 | Revision_380/c.c | 2702 | 2711 | 2 | 5 | CParser | extern parserDefinition* CParser (void) | 2701 | 2711
19 | Revision_380/ruby.c | 167 | 175 | 2 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 166 | 175
4 | Revision_380/asp.c | 181 | 189 | 2 | 2 | AspParser | extern parserDefinition* AspParser (void) | 180 | 189
340 | Revision_380/erlang.c | 179 | 187 | 2 | 615 | ErlangParser | extern parserDefinition *ErlangParser (void) | 178 | 187
5 | Revision_380/beta.c | 313 | 321 | 2 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 312 | 321
320 | Revision_380/cobol.c | 40 | 48 | 2 | 6 | CobolParser | extern parserDefinition* CobolParser () | 39 | 48
13 | Revision_380/python.c | 213 | 221 | 2 | 19 | PythonParser | extern parserDefinition *PythonParser (void) | 212 | 221
7 | Revision_380/perl.c | 109 | 117 | 2 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 108 | 117
17 | Revision_380/sh.c | 102 | 112 | 2 | 23 | ShParser | extern parserDefinition* ShParser (void) | 101 | 112
