globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd
1 | Revision_96/lisp.c | 91 | 97 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
2 | Revision_96/lisp.c | 112 | 118 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
3 | Revision_96/lisp.c | 127 | 137 | 2 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137
20 | Revision_96/vim.c | 131 | 139 | 2 | 26 | VimParser | extern parserDefinition* VimParser (void) | 130 | 139
19 | Revision_96/ruby.c | 131 | 139 | 2 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 130 | 139
13 | Revision_96/python.c | 108 | 116 | 2 | 19 | PythonParser | extern parserDefinition* PythonParser (void) | 107 | 116
4 | Revision_96/asp.c | 162 | 170 | 2 | 2 | AspParser | extern parserDefinition* AspParser (void) | 161 | 170
17 | Revision_96/sh.c | 98 | 108 | 2 | 23 | ShParser | extern parserDefinition* ShParser (void) | 97 | 108
22 | Revision_96/php.c | 98 | 106 | 2 | 18 | PhpParser | extern parserDefinition* PhpParser (void) | 97 | 106
21 | Revision_96/fortran.c | 1667 | 1682 | 2 | 9 | FortranParser | extern parserDefinition* FortranParser (void) | 1666 | 1682
6 | Revision_96/asm.c | 96 | 104 | 2 | 1 | AsmParser | extern parserDefinition* AsmParser (void) | 95 | 104
7 | Revision_96/perl.c | 108 | 116 | 2 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 107 | 116
12 | Revision_96/c.c | 2297 | 2306 | 2 | 5 | CParser | extern parserDefinition* CParser (void) | 2296 | 2306
9 | Revision_96/eiffel.c | 1217 | 1226 | 2 | 8 | EiffelParser | extern parserDefinition* EiffelParser (void) | 1216 | 1226
14 | Revision_96/pascal.c | 247 | 255 | 2 | 16 | PascalParser | extern parserDefinition* PascalParser (void) | 246 | 255
11 | Revision_96/cobol.c | 72 | 80 | 2 | 6 | CobolParser | extern parserDefinition* CobolParser () | 71 | 80
