globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd
1 | Revision_336/lisp.c | 91 | 97 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
2 | Revision_336/lisp.c | 112 | 118 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
3 | Revision_336/lisp.c | 127 | 137 | 2 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137
7 | Revision_336/perl.c | 109 | 117 | 2 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 108 | 117
296 | Revision_336/sql.c | 672 | 681 | 2 | 579 | SqlParser | extern parserDefinition* SqlParser (void) | 671 | 681
21 | Revision_336/fortran.c | 2170 | 2185 | 2 | 9 | FortranParser | extern parserDefinition* FortranParser (void) | 2169 | 2185
9 | Revision_336/eiffel.c | 1222 | 1231 | 2 | 8 | EiffelParser | extern parserDefinition* EiffelParser (void) | 1221 | 1231
12 | Revision_336/c.c | 2641 | 2650 | 2 | 603 | VeraParser | extern parserDefinition* VeraParser (void) | 2640 | 2650
15 | Revision_336/c.c | 2629 | 2638 | 2 | 10 | JavaParser | extern parserDefinition* JavaParser (void) | 2628 | 2638
315 | Revision_336/c.c | 2587 | 2596 | 2 | 5 | CParser | extern parserDefinition* CParser (void) | 2586 | 2596
330 | Revision_336/c.c | 2617 | 2626 | 2 | 10 | CsharpParser | extern parserDefinition* CsharpParser (void) | 2616 | 2626
8 | Revision_336/c.c | 2599 | 2614 | 2 | 7 | CppParser | extern parserDefinition* CppParser (void) | 2598 | 2614
19 | Revision_336/ruby.c | 167 | 175 | 2 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 166 | 175
243 | Revision_336/lua.c | 123 | 131 | 2 | 531 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131
4 | Revision_336/asp.c | 181 | 189 | 2 | 2 | AspParser | extern parserDefinition* AspParser (void) | 180 | 189
283 | Revision_336/verilog.c | 160 | 168 | 2 | 571 | VerilogParser | extern parserDefinition* VerilogParser (void) | 159 | 168
20 | Revision_336/vim.c | 168 | 176 | 2 | 26 | VimParser | extern parserDefinition* VimParser (void) | 167 | 176
10 | Revision_336/awk.c | 71 | 79 | 2 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79
320 | Revision_336/cobol.c | 40 | 48 | 2 | 6 | CobolParser | extern parserDefinition* CobolParser () | 39 | 48
16 | Revision_336/scheme.c | 99 | 109 | 2 | 22 | SchemeParser | extern parserDefinition* SchemeParser (void) | 98 | 109
