globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd
1 | Revision_242/lisp.c | 91 | 97 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
2 | Revision_242/lisp.c | 112 | 118 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
3 | Revision_242/lisp.c | 127 | 137 | 2 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137
12 | Revision_242/c.c | 2486 | 2495 | 2 | 5 | CParser | extern parserDefinition* CParser (void) | 2485 | 2495
19 | Revision_242/ruby.c | 167 | 175 | 2 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 166 | 175
13 | Revision_242/python.c | 212 | 220 | 2 | 19 | PythonParser | extern parserDefinition *PythonParser (void) | 211 | 220
14 | Revision_242/pascal.c | 255 | 263 | 2 | 16 | PascalParser | extern parserDefinition* PascalParser (void) | 254 | 263
20 | Revision_242/vim.c | 137 | 145 | 2 | 26 | VimParser | extern parserDefinition* VimParser (void) | 136 | 145
243 | Revision_242/lua.c | 123 | 131 | 2 | 531 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131
8 | Revision_242/c.c | 2498 | 2513 | 2 | 7 | CppParser | extern parserDefinition* CppParser (void) | 2497 | 2513
15 | Revision_242/c.c | 2516 | 2525 | 2 | 10 | JavaParser | extern parserDefinition* JavaParser (void) | 2515 | 2525
315 | Revision_242/c.c | 2528 | 2537 | 2 | 603 | VeraParser | extern parserDefinition* VeraParser (void) | 2527 | 2537
4 | Revision_242/asp.c | 181 | 189 | 2 | 2 | AspParser | extern parserDefinition* AspParser (void) | 180 | 189
283 | Revision_242/verilog.c | 160 | 168 | 2 | 571 | VerilogParser | extern parserDefinition* VerilogParser (void) | 159 | 168
16 | Revision_242/scheme.c | 99 | 109 | 2 | 22 | SchemeParser | extern parserDefinition* SchemeParser (void) | 98 | 109
10 | Revision_242/awk.c | 71 | 79 | 2 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79
296 | Revision_242/sql.c | 617 | 626 | 2 | 579 | SqlParser | extern parserDefinition* SqlParser (void) | 616 | 626
9 | Revision_242/eiffel.c | 1222 | 1231 | 2 | 8 | EiffelParser | extern parserDefinition* EiffelParser (void) | 1221 | 1231
5 | Revision_242/beta.c | 313 | 321 | 2 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 312 | 321
21 | Revision_242/fortran.c | 1676 | 1691 | 2 | 9 | FortranParser | extern parserDefinition* FortranParser (void) | 1675 | 1691
7 | Revision_242/perl.c | 109 | 117 | 2 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 108 | 117
320 | Revision_242/cobol.c | 40 | 48 | 2 | 6 | CobolParser | extern parserDefinition* CobolParser () | 39 | 48
18 | Revision_242/tcl.c | 106 | 114 | 2 | 25 | TclParser | extern parserDefinition* TclParser (void) | 105 | 114
321 | Revision_242/sml.c | 192 | 200 | 2 | 607 | SmlParser | extern parserDefinition *SmlParser (void) | 191 | 200
17 | Revision_242/sh.c | 98 | 108 | 2 | 23 | ShParser | extern parserDefinition* ShParser (void) | 97 | 108
22 | Revision_242/php.c | 98 | 106 | 2 | 18 | PhpParser | extern parserDefinition* PhpParser (void) | 97 | 106
25 | Revision_242/make.c | 91 | 101 | 2 | 15 | MakefileParser | extern parserDefinition* MakefileParser (void) | 90 | 101
274 | Revision_242/asm.c | 368 | 387 | 2 | 1 | AsmParser | extern parserDefinition* AsmParser (void) | 367 | 387
23 | Revision_242/yacc.c | 31 | 38 | 2 | 27 | YaccParser | extern parserDefinition* YaccParser () | 30 | 38
24 | Revision_242/slang.c | 34 | 41 | 2 | 24 | SlangParser | extern parserDefinition* SlangParser (void) | 33 | 41
26 | Revision_242/rexx.c | 30 | 37 | 2 | 20 | RexxParser | extern parserDefinition* RexxParser (void) | 29 | 37
27 | Revision_242/keyword.c | 107 | 116 | 2 | NULL | NULL | NULL | NULL | NULL
28 | Revision_242/c.c | 1969 | 1974 | 2 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 1821 | 2151
29 | Revision_242/options.c | 601 | 607 | 2 | 69 | cArgForth | extern void cArgForth (cookedArgs* const current) | 588 | 609
30 | Revision_242/options.c | 508 | 513 | 2 | 78 | cArgRead | static void cArgRead (cookedArgs *const current) | 484 | 515
31 | Revision_242/c.c | 1998 | 2006 | 2 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 1821 | 2151
32 | Revision_242/options.c | 1182 | 1192 | 2 | NULL | NULL | NULL | NULL | NULL
33 | Revision_242/asp.c | 70 | 89 | 3 | 158 | findAspTags | static void findAspTags (void) | 41 | 178
34 | Revision_242/asp.c | 93 | 112 | 3 | 158 | findAspTags | static void findAspTags (void) | 41 | 178
35 | Revision_242/asp.c | 116 | 132 | 4 | 158 | findAspTags | static void findAspTags (void) | 41 | 178
