globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd
1 | Revision_252/lisp.c | 91 | 97 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
2 | Revision_252/lisp.c | 112 | 118 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
3 | Revision_252/lisp.c | 127 | 137 | 2 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137
12 | Revision_252/c.c | 2584 | 2593 | 2 | 5 | CParser | extern parserDefinition* CParser (void) | 2583 | 2593
7 | Revision_252/perl.c | 109 | 117 | 2 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 108 | 117
8 | Revision_252/c.c | 2596 | 2611 | 2 | 7 | CppParser | extern parserDefinition* CppParser (void) | 2595 | 2611
14 | Revision_252/pascal.c | 255 | 263 | 2 | 16 | PascalParser | extern parserDefinition* PascalParser (void) | 254 | 263
15 | Revision_252/c.c | 2614 | 2623 | 2 | 10 | CsharpParser | extern parserDefinition* CsharpParser (void) | 2613 | 2623
21 | Revision_252/fortran.c | 1676 | 1691 | 2 | 9 | FortranParser | extern parserDefinition* FortranParser (void) | 1675 | 1691
10 | Revision_252/awk.c | 71 | 79 | 2 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79
315 | Revision_252/c.c | 2626 | 2635 | 2 | 10 | JavaParser | extern parserDefinition* JavaParser (void) | 2625 | 2635
19 | Revision_252/ruby.c | 167 | 175 | 2 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 166 | 175
13 | Revision_252/python.c | 212 | 220 | 2 | 19 | PythonParser | extern parserDefinition *PythonParser (void) | 211 | 220
296 | Revision_252/sql.c | 617 | 626 | 2 | 579 | SqlParser | extern parserDefinition* SqlParser (void) | 616 | 626
5 | Revision_252/beta.c | 313 | 321 | 2 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 312 | 321
20 | Revision_252/vim.c | 137 | 145 | 2 | 26 | VimParser | extern parserDefinition* VimParser (void) | 136 | 145
4 | Revision_252/asp.c | 181 | 189 | 2 | 2 | AspParser | extern parserDefinition* AspParser (void) | 180 | 189
243 | Revision_252/lua.c | 123 | 131 | 2 | 531 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131
283 | Revision_252/verilog.c | 160 | 168 | 2 | 571 | VerilogParser | extern parserDefinition* VerilogParser (void) | 159 | 168
9 | Revision_252/eiffel.c | 1222 | 1231 | 2 | 8 | EiffelParser | extern parserDefinition* EiffelParser (void) | 1221 | 1231
330 | Revision_252/c.c | 2638 | 2647 | 2 | 603 | VeraParser | extern parserDefinition* VeraParser (void) | 2637 | 2647
320 | Revision_252/cobol.c | 40 | 48 | 2 | 6 | CobolParser | extern parserDefinition* CobolParser () | 39 | 48
18 | Revision_252/tcl.c | 106 | 114 | 2 | 25 | TclParser | extern parserDefinition* TclParser (void) | 105 | 114
321 | Revision_252/sml.c | 192 | 200 | 2 | 607 | SmlParser | extern parserDefinition *SmlParser (void) | 191 | 200
22 | Revision_252/php.c | 98 | 106 | 2 | 18 | PhpParser | extern parserDefinition* PhpParser (void) | 97 | 106
16 | Revision_252/scheme.c | 99 | 109 | 2 | 22 | SchemeParser | extern parserDefinition* SchemeParser (void) | 98 | 109
17 | Revision_252/sh.c | 98 | 108 | 2 | 23 | ShParser | extern parserDefinition* ShParser (void) | 97 | 108
25 | Revision_252/make.c | 91 | 101 | 2 | 15 | MakefileParser | extern parserDefinition* MakefileParser (void) | 90 | 101
274 | Revision_252/asm.c | 368 | 387 | 2 | 1 | AsmParser | extern parserDefinition* AsmParser (void) | 367 | 387
26 | Revision_252/rexx.c | 30 | 37 | 2 | 20 | RexxParser | extern parserDefinition* RexxParser (void) | 29 | 37
24 | Revision_252/slang.c | 34 | 41 | 2 | 24 | SlangParser | extern parserDefinition* SlangParser (void) | 33 | 41
