globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd
1 | Revision_651/lisp.c | 91 | 97 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
2 | Revision_651/lisp.c | 112 | 118 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
3 | Revision_651/lisp.c | 127 | 137 | 2 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137
4 | Revision_651/asp.c | 201 | 209 | 2 | 2 | AspParser | extern parserDefinition* AspParser (void) | 200 | 209
20 | Revision_651/vim.c | 626 | 634 | 2 | 26 | VimParser | extern parserDefinition* VimParser (void) | 625 | 634
408 | Revision_651/basic.c | 193 | 201 | 2 | 684 | BasicParser | parserDefinition *BasicParser (void) | 192 | 201
7 | Revision_651/perl.c | 372 | 380 | 2 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 371 | 380
12 | Revision_651/c.c | 2899 | 2908 | 2 | 10 | JavaParser | extern parserDefinition* JavaParser (void) | 2898 | 2908
340 | Revision_651/erlang.c | 179 | 187 | 2 | 615 | ErlangParser | extern parserDefinition *ErlangParser (void) | 178 | 187
243 | Revision_651/lua.c | 123 | 131 | 2 | 531 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131
321 | Revision_651/sml.c | 202 | 210 | 2 | 607 | SmlParser | extern parserDefinition *SmlParser (void) | 201 | 210
16 | Revision_651/scheme.c | 99 | 109 | 2 | 22 | SchemeParser | extern parserDefinition* SchemeParser (void) | 98 | 109
14 | Revision_651/pascal.c | 257 | 265 | 2 | 16 | PascalParser | extern parserDefinition* PascalParser (void) | 256 | 265
18 | Revision_651/tcl.c | 106 | 114 | 2 | 25 | TclParser | extern parserDefinition* TclParser (void) | 105 | 114
5 | Revision_651/beta.c | 311 | 319 | 2 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 310 | 319
19 | Revision_651/ruby.c | 398 | 406 | 2 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 397 | 406
13 | Revision_651/python.c | 478 | 486 | 2 | 19 | PythonParser | extern parserDefinition *PythonParser (void) | 477 | 486
17 | Revision_651/sh.c | 103 | 113 | 2 | 23 | ShParser | extern parserDefinition* ShParser (void) | 102 | 113
10 | Revision_651/awk.c | 71 | 79 | 2 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79
15 | Revision_651/c.c | 2887 | 2896 | 2 | 10 | CsharpParser | extern parserDefinition* CsharpParser (void) | 2886 | 2896
320 | Revision_651/cobol.c | 40 | 48 | 2 | 6 | CobolParser | extern parserDefinition* CobolParser () | 39 | 48
501 | Revision_651/php.c | 91 | 98 | 2 | 18 | PhpParser | extern parserDefinition* PhpParser (void) | 90 | 98
315 | Revision_651/c.c | 2911 | 2920 | 2 | 603 | VeraParser | extern parserDefinition* VeraParser (void) | 2910 | 2920
9 | Revision_651/eiffel.c | 1247 | 1256 | 2 | 8 | EiffelParser | extern parserDefinition* EiffelParser (void) | 1246 | 1256
330 | Revision_651/c.c | 2857 | 2866 | 2 | 5 | CParser | extern parserDefinition* CParser (void) | 2856 | 2866
8 | Revision_651/c.c | 2869 | 2884 | 2 | 7 | CppParser | extern parserDefinition* CppParser (void) | 2868 | 2884
21 | Revision_651/fortran.c | 2196 | 2211 | 2 | 9 | FortranParser | extern parserDefinition* FortranParser (void) | 2195 | 2211
