globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd
1 | Revision_468/lisp.c | 91 | 97 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
2 | Revision_468/lisp.c | 112 | 118 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
3 | Revision_468/lisp.c | 127 | 137 | 2 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137
408 | Revision_468/basic.c | 202 | 210 | 2 | 685 | FreeBasicParser | parserDefinition *FreeBasicParser (void) | 201 | 210
4 | Revision_468/asp.c | 201 | 209 | 2 | 2 | AspParser | extern parserDefinition* AspParser (void) | 200 | 209
409 | Revision_468/basic.c | 180 | 188 | 2 | 684 | BlitzBasicParser | parserDefinition *BlitzBasicParser (void) | 179 | 188
22 | Revision_468/php.c | 161 | 169 | 2 | 18 | PhpParser | extern parserDefinition* PhpParser (void) | 160 | 169
13 | Revision_468/python.c | 273 | 281 | 2 | 19 | PythonParser | extern parserDefinition *PythonParser (void) | 272 | 281
410 | Revision_468/basic.c | 191 | 199 | 2 | 686 | PureBasicParser | parserDefinition *PureBasicParser (void) | 190 | 199
19 | Revision_468/ruby.c | 389 | 397 | 2 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 388 | 397
321 | Revision_468/sml.c | 201 | 209 | 2 | 607 | SmlParser | extern parserDefinition *SmlParser (void) | 200 | 209
5 | Revision_468/beta.c | 310 | 318 | 2 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 309 | 318
17 | Revision_468/sh.c | 103 | 113 | 2 | 23 | ShParser | extern parserDefinition* ShParser (void) | 102 | 113
20 | Revision_468/vim.c | 168 | 176 | 2 | 26 | VimParser | extern parserDefinition* VimParser (void) | 167 | 176
12 | Revision_468/c.c | 2776 | 2785 | 2 | 5 | CParser | extern parserDefinition* CParser (void) | 2775 | 2785
8 | Revision_468/c.c | 2788 | 2803 | 2 | 7 | CppParser | extern parserDefinition* CppParser (void) | 2787 | 2803
