globalCloneId | filePath | StartLine | EndLine | classId | globalMethodId | method_name | method_signature | methodStart | methodEnd
1 | Revision_227/lisp.c | 91 | 97 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
2 | Revision_227/lisp.c | 112 | 118 | 1 | 169 | findLispTags | static void findLispTags (void) | 80 | 124
3 | Revision_227/lisp.c | 127 | 137 | 2 | 14 | LispParser | extern parserDefinition* LispParser (void) | 126 | 137
16 | Revision_227/scheme.c | 99 | 109 | 2 | 22 | SchemeParser | extern parserDefinition* SchemeParser (void) | 98 | 109
22 | Revision_227/php.c | 98 | 106 | 2 | 18 | PhpParser | extern parserDefinition* PhpParser (void) | 97 | 106
18 | Revision_227/tcl.c | 106 | 114 | 2 | 25 | TclParser | extern parserDefinition* TclParser (void) | 105 | 114
19 | Revision_227/ruby.c | 167 | 175 | 2 | 21 | RubyParser | extern parserDefinition* RubyParser (void) | 166 | 175
5 | Revision_227/beta.c | 313 | 321 | 2 | 4 | BetaParser | extern parserDefinition* BetaParser (void) | 312 | 321
21 | Revision_227/fortran.c | 1676 | 1691 | 2 | 9 | FortranParser | extern parserDefinition* FortranParser (void) | 1675 | 1691
12 | Revision_227/c.c | 2527 | 2536 | 2 | 603 | VeraParser | extern parserDefinition* VeraParser (void) | 2526 | 2536
15 | Revision_227/c.c | 2515 | 2524 | 2 | 10 | JavaParser | extern parserDefinition* JavaParser (void) | 2514 | 2524
296 | Revision_227/sql.c | 613 | 622 | 2 | 579 | SqlParser | extern parserDefinition* SqlParser (void) | 612 | 622
17 | Revision_227/sh.c | 98 | 108 | 2 | 23 | ShParser | extern parserDefinition* ShParser (void) | 97 | 108
8 | Revision_227/c.c | 2497 | 2512 | 2 | 7 | CppParser | extern parserDefinition* CppParser (void) | 2496 | 2512
20 | Revision_227/vim.c | 137 | 145 | 2 | 26 | VimParser | extern parserDefinition* VimParser (void) | 136 | 145
315 | Revision_227/c.c | 2485 | 2494 | 2 | 5 | CParser | extern parserDefinition* CParser (void) | 2484 | 2494
9 | Revision_227/eiffel.c | 1222 | 1231 | 2 | 8 | EiffelParser | extern parserDefinition* EiffelParser (void) | 1221 | 1231
4 | Revision_227/asp.c | 161 | 169 | 2 | 2 | AspParser | extern parserDefinition* AspParser (void) | 160 | 169
7 | Revision_227/perl.c | 109 | 117 | 2 | 17 | PerlParser | extern parserDefinition* PerlParser (void) | 108 | 117
10 | Revision_227/awk.c | 71 | 79 | 2 | 3 | AwkParser | extern parserDefinition* AwkParser () | 70 | 79
14 | Revision_227/pascal.c | 255 | 263 | 2 | 16 | PascalParser | extern parserDefinition* PascalParser (void) | 254 | 263
320 | Revision_227/cobol.c | 40 | 48 | 2 | 6 | CobolParser | extern parserDefinition* CobolParser () | 39 | 48
243 | Revision_227/lua.c | 123 | 131 | 2 | 531 | LuaParser | extern parserDefinition* LuaParser (void) | 122 | 131
13 | Revision_227/python.c | 212 | 220 | 2 | 19 | PythonParser | extern parserDefinition *PythonParser (void) | 211 | 220
283 | Revision_227/verilog.c | 160 | 168 | 2 | 571 | VerilogParser | extern parserDefinition* VerilogParser (void) | 159 | 168
26 | Revision_227/rexx.c | 30 | 37 | 2 | 20 | RexxParser | extern parserDefinition* RexxParser (void) | 29 | 37
274 | Revision_227/asm.c | 368 | 387 | 2 | 1 | AsmParser | extern parserDefinition* AsmParser (void) | 367 | 387
24 | Revision_227/slang.c | 34 | 41 | 2 | 24 | SlangParser | extern parserDefinition* SlangParser (void) | 33 | 41
25 | Revision_227/make.c | 91 | 101 | 2 | 15 | MakefileParser | extern parserDefinition* MakefileParser (void) | 90 | 101
23 | Revision_227/yacc.c | 31 | 38 | 2 | 27 | YaccParser | extern parserDefinition* YaccParser () | 30 | 38
27 | Revision_227/keyword.c | 107 | 116 | 2 | NULL | NULL | NULL | NULL | NULL
28 | Revision_227/c.c | 1970 | 1975 | 2 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 1822 | 2152
29 | Revision_227/options.c | 601 | 607 | 2 | 69 | cArgForth | extern void cArgForth (cookedArgs* const current) | 588 | 609
30 | Revision_227/options.c | 508 | 513 | 2 | 78 | cArgRead | static void cArgRead (cookedArgs *const current) | 484 | 515
31 | Revision_227/c.c | 1999 | 2007 | 2 | 45 | analyzePostParens | static void analyzePostParens (statementInfo *const st, parenInfo *const info) | 1822 | 2152
32 | Revision_227/options.c | 1182 | 1192 | 2 | NULL | NULL | NULL | NULL | NULL
33 | Revision_227/asp.c | 69 | 88 | 3 | 158 | findAspTags | static void findAspTags (void) | 40 | 158
34 | Revision_227/asp.c | 92 | 111 | 3 | 158 | findAspTags | static void findAspTags (void) | 40 | 158
35 | Revision_227/asp.c | 115 | 131 | 4 | 158 | findAspTags | static void findAspTags (void) | 40 | 158
42 | Revision_227/ruby.c | 96 | 111 | 4 | 177 | findRubyTags | static void findRubyTags (void) | 44 | 164
36 | Revision_227/asp.c | 135 | 150 | 4 | 158 | findAspTags | static void findAspTags (void) | 40 | 158
40 | Revision_227/php.c | 78 | 91 | 4 | 174 | findPhpTags | static void findPhpTags (void) | 41 | 95
42 | Revision_227/ruby.c | 79 | 94 | 4 | 177 | findRubyTags | static void findRubyTags (void) | 44 | 164
43 | Revision_227/args.c | 85 | 92 | 5 | 305 | nextString | static char* nextString (const Arguments* const current, const char** const next) | 84 | 92
44 | Revision_227/args.c | 159 | 166 | 5 | 304 | nextFileString | static char* nextFileString (const Arguments* const current, FILE* const fp) | 158 | 166
45 | Revision_227/args.c | 181 | 189 | 6 | 55 | argNewFromArgv | extern Arguments* argNewFromArgv (char* const* const argv) | 180 | 189
46 | Revision_227/args.c | 202 | 210 | 6 | 57 | argNewFromLineFile | extern Arguments* argNewFromLineFile (FILE* const fp) | 201 | 210
