counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_713/python.c | 2 | 2 | c | Revision_714/python.c | 2 | 2 | 0 | 0
2 | Revision_713/python.c | 22 | 22 | c | Revision_714/python.c | 22 | 22 | 0 | 0
3 | Revision_713/python.c | 23 | 23 | a | Revision_714/python.c | 24 | 24 | 1 | 1
4 | Revision_713/python.c | 29 | 29 | c | Revision_714/python.c | 30 | 30 | 1 | 1
5 | Revision_713/python.c | 36 | 53 | c | Revision_714/python.c | 37 | 38 | 1 | -15
6 | Revision_713/python.c | 79 | 79 | c | Revision_714/python.c | 64 | 64 | -15 | -15
7 | Revision_713/python.c | 83 | 83 | c | Revision_714/python.c | 68 | 68 | -15 | -15
8 | Revision_713/python.c | 85 | 85 | a | Revision_714/python.c | 71 | 71 | -14 | -14
9 | Revision_713/python.c | 265 | 265 | a | Revision_714/python.c | 252 | 318 | -13 | 53
10 | Revision_713/python.c | 268 | 268 | a | Revision_714/python.c | 322 | 323 | 54 | 55
11 | Revision_713/python.c | 270 | 270 | c | Revision_714/python.c | 325 | 327 | 55 | 57
12 | Revision_713/python.c | 298 | 298 | c | Revision_714/python.c | 355 | 357 | 57 | 59
13 | Revision_713/python.c | 301 | 301 | a | Revision_714/python.c | 361 | 361 | 60 | 60
14 | Revision_713/python.c | 304 | 304 | c | Revision_714/python.c | 364 | 364 | 60 | 60
15 | Revision_713/python.c | 334 | 352 | d | Revision_714/python.c | 393 | 393 | 59 | 41
16 | Revision_713/python.c | 354 | 354 | c | Revision_714/python.c | 395 | 395 | 41 | 41
17 | Revision_713/python.c | 366 | 372 | c | Revision_714/python.c | 407 | 407 | 41 | 35
18 | Revision_713/python.c | 375 | 377 | c | Revision_714/python.c | 410 | 414 | 35 | 37
19 | Revision_713/python.c | 379 | 379 | c | Revision_714/python.c | 416 | 416 | 37 | 37
20 | Revision_713/python.c | 470 | 471 | c | Revision_714/python.c | 507 | 508 | 37 | 37
21 | Revision_713/python.c | 475 | 477 | c | Revision_714/python.c | 512 | 514 | 37 | 37
22 | Revision_713/python.c | 481 | 481 | c | Revision_714/python.c | 518 | 518 | 37 | 37
23 | Revision_713/python.c | 492 | 492 | c | Revision_714/python.c | 529 | 529 | 37 | 37
24 | Revision_713/python.c | 506 | 506 | c | Revision_714/python.c | 543 | 543 | 37 | 37
25 | Revision_713/python.c | 543 | 543 | c | Revision_714/python.c | 580 | 580 | 37 | 37
26 | Revision_713/python.c | 552 | 552 | c | Revision_714/python.c | 589 | 589 | 37 | 37
27 | Revision_713/python.c | 581 | 581 | c | Revision_714/python.c | 618 | 618 | 37 | 37
28 | Revision_713/python.c | 592 | 592 | c | Revision_714/python.c | 629 | 629 | 37 | 37
29 | Revision_713/python.c | 638 | 638 | a | Revision_714/python.c | 676 | 677 | 38 | 39
30 | Revision_713/python.c | 644 | 644 | c | Revision_714/python.c | 683 | 683 | 39 | 39
