counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_160/debug.c | 2 | 2 | c | Revision_161/debug.c | 2 | 2 | 0 | 0
2 | Revision_160/debug.c | 87 | 88 | c | Revision_161/debug.c | 87 | 87 | 0 | -1
3 | Revision_160/python.c | 2 | 2 | c | Revision_161/python.c | 2 | 2 | 0 | 0
4 | Revision_160/python.c | 4 | 4 | c | Revision_161/python.c | 4 | 4 | 0 | 0
5 | Revision_160/python.c | 12 | 12 | d | Revision_161/python.c | 11 | 11 | -1 | -1
6 | Revision_160/python.c | 20 | 20 | c | Revision_161/python.c | 19 | 20 | -1 | 0
7 | Revision_160/python.c | 21 | 21 | a | Revision_161/python.c | 22 | 22 | 1 | 1
8 | Revision_160/python.c | 28 | 28 | c | Revision_161/python.c | 29 | 29 | 1 | 1
9 | Revision_160/python.c | 31 | 33 | c | Revision_161/python.c | 32 | 35 | 1 | 2
10 | Revision_160/python.c | 38 | 38 | a | Revision_161/python.c | 41 | 150 | 3 | 112
11 | Revision_160/python.c | 42 | 42 | c | Revision_161/python.c | 154 | 155 | 112 | 113
12 | Revision_160/python.c | 44 | 44 | c | Revision_161/python.c | 157 | 158 | 113 | 114
13 | Revision_160/python.c | 48 | 48 | a | Revision_161/python.c | 163 | 163 | 115 | 115
14 | Revision_160/python.c | 50 | 50 | c | Revision_161/python.c | 165 | 171 | 115 | 121
15 | Revision_160/python.c | 52 | 53 | c | Revision_161/python.c | 173 | 176 | 121 | 123
16 | Revision_160/python.c | 55 | 55 | c | Revision_161/python.c | 178 | 178 | 123 | 123
17 | Revision_160/python.c | 58 | 96 | c | Revision_161/python.c | 181 | 193 | 123 | 97
18 | Revision_160/python.c | 98 | 100 | c | Revision_161/python.c | 195 | 196 | 97 | 96
19 | Revision_160/python.c | 102 | 102 | a | Revision_161/python.c | 199 | 205 | 97 | 103
20 | Revision_160/python.c | 104 | 104 | c | Revision_161/python.c | 207 | 208 | 103 | 104
21 | Revision_160/python.c | 107 | 107 | c | Revision_161/python.c | 211 | 211 | 104 | 104
22 | Revision_160/python.c | 109 | 112 | c | Revision_161/python.c | 213 | 216 | 104 | 104
23 | Revision_160/python.c | 114 | 114 | c | Revision_161/python.c | 218 | 218 | 104 | 104
