counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_525/python.c | 2 | 2 | c | Revision_526/python.c | 2 | 2 | 0 | 0
2 | Revision_525/python.c | 57 | 57 | c | Revision_526/python.c | 57 | 58 | 0 | 1
3 | Revision_525/python.c | 61 | 68 | c | Revision_526/python.c | 62 | 66 | 1 | -2
4 | Revision_525/python.c | 70 | 71 | c | Revision_526/python.c | 68 | 79 | -2 | 8
5 | Revision_525/python.c | 72 | 72 | a | Revision_526/python.c | 81 | 85 | 9 | 13
6 | Revision_525/python.c | 84 | 93 | d | Revision_526/python.c | 96 | 96 | 12 | 3
7 | Revision_525/python.c | 96 | 96 | c | Revision_526/python.c | 99 | 100 | 3 | 4
8 | Revision_525/python.c | 101 | 101 | a | Revision_526/python.c | 106 | 118 | 5 | 17
9 | Revision_525/python.c | 105 | 105 | a | Revision_526/python.c | 123 | 176 | 18 | 71
10 | Revision_525/python.c | 126 | 126 | c | Revision_526/python.c | 197 | 198 | 71 | 72
11 | Revision_525/python.c | 150 | 150 | c | Revision_526/python.c | 222 | 222 | 72 | 72
12 | Revision_525/python.c | 155 | 155 | c | Revision_526/python.c | 227 | 227 | 72 | 72
13 | Revision_525/python.c | 158 | 158 | c | Revision_526/python.c | 230 | 256 | 72 | 98
14 | Revision_525/python.c | 163 | 165 | d | Revision_526/python.c | 260 | 260 | 97 | 95
15 | Revision_525/python.c | 166 | 166 | a | Revision_526/python.c | 262 | 272 | 96 | 106
16 | Revision_525/python.c | 168 | 170 | d | Revision_526/python.c | 273 | 273 | 105 | 103
17 | Revision_525/python.c | 176 | 176 | a | Revision_526/python.c | 280 | 281 | 104 | 105
18 | Revision_525/python.c | 199 | 199 | a | Revision_526/python.c | 305 | 305 | 106 | 106
19 | Revision_525/python.c | 202 | 206 | c | Revision_526/python.c | 308 | 311 | 106 | 105
20 | Revision_525/python.c | 208 | 209 | c | Revision_526/python.c | 313 | 313 | 105 | 104
21 | Revision_525/python.c | 211 | 211 | c | Revision_526/python.c | 315 | 317 | 104 | 106
22 | Revision_525/python.c | 213 | 220 | c | Revision_526/python.c | 319 | 325 | 106 | 105
23 | Revision_525/python.c | 222 | 254 | c | Revision_526/python.c | 327 | 328 | 105 | 74
24 | Revision_525/python.c | 257 | 257 | c | Revision_526/python.c | 331 | 334 | 74 | 77
25 | Revision_525/python.c | 259 | 262 | c | Revision_526/python.c | 336 | 366 | 77 | 104
26 | Revision_525/python.c | 265 | 267 | d | Revision_526/python.c | 368 | 368 | 103 | 101
27 | Revision_525/python.c | 273 | 273 | c | Revision_526/python.c | 374 | 374 | 101 | 101
