counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_655/vhdl.c | 150 | 151 | d | Revision_656/vhdl.c | 149 | 149 | -1 | -2
2 | Revision_655/vhdl.c | 154 | 154 | d | Revision_656/vhdl.c | 151 | 151 | -3 | -3
3 | Revision_655/vhdl.c | 157 | 159 | d | Revision_656/vhdl.c | 153 | 153 | -4 | -6
4 | Revision_655/vhdl.c | 161 | 161 | d | Revision_656/vhdl.c | 154 | 154 | -7 | -7
5 | Revision_655/vhdl.c | 164 | 164 | d | Revision_656/vhdl.c | 156 | 156 | -8 | -8
6 | Revision_655/vhdl.c | 202 | 204 | c | Revision_656/vhdl.c | 194 | 196 | -8 | -8
7 | Revision_655/vhdl.c | 206 | 207 | c | Revision_656/vhdl.c | 198 | 199 | -8 | -8
8 | Revision_655/vhdl.c | 211 | 211 | c | Revision_656/vhdl.c | 203 | 203 | -8 | -8
9 | Revision_655/vhdl.c | 381 | 381 | c | Revision_656/vhdl.c | 373 | 373 | -8 | -8
10 | Revision_655/vhdl.c | 784 | 784 | c | Revision_656/vhdl.c | 776 | 776 | -8 | -8
