counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_306/main.c | 2 | 2 | c | Revision_307/main.c | 2 | 2 | 0 | 0
2 | Revision_306/main.c | 239 | 239 | c | Revision_307/main.c | 239 | 268 | 0 | 29
3 | Revision_306/main.c | 241 | 241 | c | Revision_307/main.c | 270 | 272 | 29 | 31
4 | Revision_306/main.c | 244 | 245 | c | Revision_307/main.c | 275 | 290 | 31 | 45
5 | Revision_306/main.c | 249 | 249 | d | Revision_307/main.c | 293 | 293 | 44 | 44
6 | Revision_306/main.c | 252 | 261 | c | Revision_307/main.c | 296 | 297 | 44 | 36
7 | Revision_306/main.c | 266 | 267 | c | Revision_307/main.c | 302 | 302 | 36 | 35
8 | Revision_306/main.c | 272 | 281 | c | Revision_307/main.c | 307 | 308 | 35 | 27
9 | Revision_306/main.c | 286 | 287 | d | Revision_307/main.c | 312 | 312 | 26 | 25
10 | Revision_306/main.c | 293 | 293 | c | Revision_307/main.c | 318 | 318 | 25 | 25
11 | Revision_306/main.c | 297 | 304 | c | Revision_307/main.c | 322 | 323 | 25 | 19
12 | Revision_306/main.c | 306 | 307 | c | Revision_307/main.c | 325 | 327 | 19 | 20
13 | Revision_306/main.c | 309 | 309 | c | Revision_307/main.c | 329 | 329 | 20 | 20
14 | Revision_306/main.c | 311 | 311 | c | Revision_307/main.c | 331 | 331 | 20 | 20
15 | Revision_306/main.c | 313 | 321 | c | Revision_307/main.c | 333 | 337 | 20 | 16
16 | Revision_306/main.c | 322 | 322 | a | Revision_307/main.c | 339 | 340 | 17 | 18
17 | Revision_306/main.c | 325 | 325 | d | Revision_307/main.c | 342 | 342 | 17 | 17
18 | Revision_306/main.c | 336 | 336 | a | Revision_307/main.c | 354 | 354 | 18 | 18
19 | Revision_306/main.c | 338 | 342 | c | Revision_307/main.c | 356 | 357 | 18 | 15
20 | Revision_306/main.c | 344 | 360 | c | Revision_307/main.c | 359 | 364 | 15 | 4
21 | Revision_306/main.c | 362 | 366 | c | Revision_307/main.c | 366 | 366 | 4 | 0
22 | Revision_306/main.c | 368 | 370 | c | Revision_307/main.c | 368 | 377 | 0 | 7
23 | Revision_306/main.c | 372 | 380 | c | Revision_307/main.c | 379 | 379 | 7 | -1
24 | Revision_306/main.c | 406 | 406 | a | Revision_307/main.c | 406 | 431 | 0 | 25
25 | Revision_306/main.c | 415 | 419 | c | Revision_307/main.c | 440 | 440 | 25 | 21
26 | Revision_306/main.c | 421 | 431 | c | Revision_307/main.c | 442 | 443 | 21 | 12
