counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_755/sql.c | 2 | 2 | c | Revision_756/sql.c | 2 | 2 | 0 | 0
2 | Revision_755/sql.c | 785 | 785 | a | Revision_756/sql.c | 786 | 795 | 1 | 10
3 | Revision_755/sql.c | 803 | 803 | a | Revision_756/sql.c | 814 | 814 | 11 | 11
4 | Revision_755/sql.c | 842 | 842 | a | Revision_756/sql.c | 854 | 864 | 12 | 22
5 | Revision_755/sql.c | 848 | 848 | c | Revision_756/sql.c | 870 | 871 | 22 | 23
6 | Revision_755/sql.c | 849 | 849 | a | Revision_756/sql.c | 873 | 875 | 24 | 26
7 | Revision_755/sql.c | 852 | 852 | c | Revision_756/sql.c | 878 | 880 | 26 | 28
8 | Revision_755/sql.c | 942 | 942 | a | Revision_756/sql.c | 971 | 971 | 29 | 29
9 | Revision_755/sql.c | 943 | 943 | a | Revision_756/sql.c | 973 | 973 | 30 | 30
10 | Revision_755/sql.c | 1569 | 1569 | c | Revision_756/sql.c | 1599 | 1599 | 30 | 30
11 | Revision_755/sql.c | 1593 | 1593 | a | Revision_756/sql.c | 1624 | 1624 | 31 | 31
12 | Revision_755/sql.c | 1594 | 1594 | a | Revision_756/sql.c | 1626 | 1626 | 32 | 32
