counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_643/sql.c | 2 | 2 | c | Revision_644/sql.c | 2 | 2 | 0 | 0
2 | Revision_643/sql.c | 120 | 120 | a | Revision_644/sql.c | 121 | 121 | 1 | 1
3 | Revision_643/sql.c | 160 | 160 | a | Revision_644/sql.c | 162 | 162 | 2 | 2
4 | Revision_643/sql.c | 226 | 226 | a | Revision_644/sql.c | 229 | 229 | 3 | 3
5 | Revision_643/sql.c | 234 | 234 | d | Revision_644/sql.c | 236 | 236 | 2 | 2
6 | Revision_643/sql.c | 255 | 255 | a | Revision_644/sql.c | 258 | 259 | 3 | 4
7 | Revision_643/sql.c | 285 | 285 | a | Revision_644/sql.c | 290 | 290 | 5 | 5
8 | Revision_643/sql.c | 294 | 294 | a | Revision_644/sql.c | 300 | 301 | 6 | 7
9 | Revision_643/sql.c | 344 | 344 | c | Revision_644/sql.c | 351 | 381 | 7 | 37
10 | Revision_643/sql.c | 363 | 368 | c | Revision_644/sql.c | 400 | 406 | 37 | 38
11 | Revision_643/sql.c | 674 | 674 | a | Revision_644/sql.c | 713 | 714 | 39 | 40
12 | Revision_643/sql.c | 683 | 683 | c | Revision_644/sql.c | 723 | 723 | 40 | 40
13 | Revision_643/sql.c | 686 | 686 | c | Revision_644/sql.c | 726 | 726 | 40 | 40
14 | Revision_643/sql.c | 688 | 688 | a | Revision_644/sql.c | 729 | 730 | 41 | 42
15 | Revision_643/sql.c | 689 | 689 | a | Revision_644/sql.c | 732 | 749 | 43 | 60
16 | Revision_643/sql.c | 691 | 692 | c | Revision_644/sql.c | 751 | 752 | 60 | 60
17 | Revision_643/sql.c | 694 | 694 | d | Revision_644/sql.c | 753 | 753 | 59 | 59
18 | Revision_643/sql.c | 697 | 697 | c | Revision_644/sql.c | 756 | 756 | 59 | 59
19 | Revision_643/sql.c | 700 | 700 | c | Revision_644/sql.c | 759 | 759 | 59 | 59
20 | Revision_643/sql.c | 703 | 703 | c | Revision_644/sql.c | 762 | 762 | 59 | 59
21 | Revision_643/sql.c | 707 | 707 | c | Revision_644/sql.c | 766 | 766 | 59 | 59
22 | Revision_643/sql.c | 715 | 715 | a | Revision_644/sql.c | 775 | 791 | 60 | 76
23 | Revision_643/sql.c | 1068 | 1068 | a | Revision_644/sql.c | 1145 | 1146 | 77 | 78
24 | Revision_643/sql.c | 1120 | 1121 | c | Revision_644/sql.c | 1198 | 1206 | 78 | 85
25 | Revision_643/sql.c | 1122 | 1122 | a | Revision_644/sql.c | 1208 | 1208 | 86 | 86
26 | Revision_643/sql.c | 1124 | 1130 | c | Revision_644/sql.c | 1210 | 1248 | 86 | 118
27 | Revision_643/sql.c | 1139 | 1139 | a | Revision_644/sql.c | 1258 | 1261 | 119 | 122
28 | Revision_643/sql.c | 1144 | 1144 | a | Revision_644/sql.c | 1267 | 1270 | 123 | 126
29 | Revision_643/sql.c | 1146 | 1146 | a | Revision_644/sql.c | 1273 | 1277 | 127 | 131
30 | Revision_643/sql.c | 1151 | 1151 | a | Revision_644/sql.c | 1283 | 1285 | 132 | 134
31 | Revision_643/sql.c | 1169 | 1170 | c | Revision_644/sql.c | 1303 | 1306 | 134 | 136
32 | Revision_643/sql.c | 1172 | 1172 | a | Revision_644/sql.c | 1309 | 1314 | 137 | 142
33 | Revision_643/sql.c | 1176 | 1178 | c | Revision_644/sql.c | 1318 | 1320 | 142 | 142
34 | Revision_643/sql.c | 1180 | 1180 | c | Revision_644/sql.c | 1322 | 1322 | 142 | 142
35 | Revision_643/sql.c | 1184 | 1184 | c | Revision_644/sql.c | 1326 | 1326 | 142 | 142
36 | Revision_643/sql.c | 1211 | 1211 | a | Revision_644/sql.c | 1354 | 1354 | 143 | 143
37 | Revision_643/sql.c | 1216 | 1216 | c | Revision_644/sql.c | 1359 | 1380 | 143 | 164
38 | Revision_643/sql.c | 1483 | 1483 | d | Revision_644/sql.c | 1646 | 1646 | 163 | 163
39 | Revision_643/sql.c | 1489 | 1489 | a | Revision_644/sql.c | 1653 | 1654 | 164 | 165
40 | Revision_643/sql.c | 1840 | 1840 | c | Revision_644/sql.c | 2005 | 2005 | 165 | 165
41 | Revision_643/sql.c | 1842 | 1848 | c | Revision_644/sql.c | 2007 | 2007 | 165 | 159
42 | Revision_643/sql.c | 1858 | 1858 | a | Revision_644/sql.c | 2018 | 2018 | 160 | 160
43 | Revision_643/sql.c | 1882 | 1882 | a | Revision_644/sql.c | 2043 | 2054 | 161 | 172
