counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_560/basic.c | 35 | 35 | c | Revision_561/basic.c | 35 | 36 | 0 | 1
2 | Revision_560/basic.c | 40 | 40 | a | Revision_561/basic.c | 42 | 42 | 2 | 2
3 | Revision_560/basic.c | 48 | 48 | c | Revision_561/basic.c | 50 | 51 | 2 | 3
4 | Revision_560/basic.c | 52 | 57 | c | Revision_561/basic.c | 55 | 60 | 3 | 3
5 | Revision_560/basic.c | 61 | 67 | c | Revision_561/basic.c | 64 | 70 | 3 | 3
6 | Revision_560/basic.c | 71 | 77 | c | Revision_561/basic.c | 74 | 86 | 3 | 9
7 | Revision_560/basic.c | 85 | 85 | c | Revision_561/basic.c | 94 | 94 | 9 | 9
8 | Revision_560/basic.c | 92 | 92 | a | Revision_561/basic.c | 102 | 102 | 10 | 10
9 | Revision_560/basic.c | 96 | 96 | c | Revision_561/basic.c | 106 | 106 | 10 | 10
10 | Revision_560/basic.c | 100 | 100 | c | Revision_561/basic.c | 110 | 111 | 10 | 11
11 | Revision_560/basic.c | 102 | 103 | c | Revision_561/basic.c | 113 | 114 | 11 | 11
12 | Revision_560/basic.c | 106 | 107 | c | Revision_561/basic.c | 117 | 122 | 11 | 15
13 | Revision_560/basic.c | 108 | 108 | a | Revision_561/basic.c | 124 | 124 | 16 | 16
14 | Revision_560/basic.c | 157 | 157 | c | Revision_561/basic.c | 173 | 173 | 16 | 16
