counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_698/sql.c | 2 | 2 | c | Revision_699/sql.c | 2 | 2 | 0 | 0
2 | Revision_698/sql.c | 91 | 91 | a | Revision_699/sql.c | 92 | 94 | 1 | 3
3 | Revision_698/sql.c | 260 | 260 | a | Revision_699/sql.c | 264 | 266 | 4 | 6
4 | Revision_698/sql.c | 328 | 333 | c | Revision_699/sql.c | 334 | 340 | 6 | 7
5 | Revision_698/sql.c | 474 | 474 | a | Revision_699/sql.c | 482 | 482 | 8 | 8
6 | Revision_698/sql.c | 477 | 477 | c | Revision_699/sql.c | 485 | 485 | 8 | 8
7 | Revision_698/sql.c | 479 | 479 | a | Revision_699/sql.c | 488 | 488 | 9 | 9
8 | Revision_698/sql.c | 589 | 589 | c | Revision_699/sql.c | 598 | 598 | 9 | 9
9 | Revision_698/sql.c | 859 | 859 | a | Revision_699/sql.c | 869 | 872 | 10 | 13
10 | Revision_698/sql.c | 864 | 865 | c | Revision_699/sql.c | 877 | 887 | 13 | 22
11 | Revision_698/sql.c | 866 | 866 | a | Revision_699/sql.c | 889 | 902 | 23 | 36
