counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_213/c.c | 2 | 2 | c | Revision_214/c.c | 2 | 2 | 0 | 0
2 | Revision_213/c.c | 232 | 232 | a | Revision_214/c.c | 233 | 234 | 1 | 2
3 | Revision_213/c.c | 760 | 760 | a | Revision_214/c.c | 763 | 767 | 3 | 7
4 | Revision_213/c.c | 765 | 765 | d | Revision_214/c.c | 771 | 771 | 6 | 6
5 | Revision_213/c.c | 768 | 769 | d | Revision_214/c.c | 773 | 773 | 5 | 4
6 | Revision_213/c.c | 1051 | 1051 | a | Revision_214/c.c | 1056 | 1056 | 5 | 5
7 | Revision_213/c.c | 1053 | 1053 | a | Revision_214/c.c | 1059 | 1059 | 6 | 6
8 | Revision_213/c.c | 1056 | 1056 | a | Revision_214/c.c | 1063 | 1074 | 7 | 18
9 | Revision_213/c.c | 1094 | 1094 | c | Revision_214/c.c | 1112 | 1112 | 18 | 18
10 | Revision_213/c.c | 1095 | 1095 | a | Revision_214/c.c | 1114 | 1115 | 19 | 20
11 | Revision_213/c.c | 1187 | 1187 | a | Revision_214/c.c | 1208 | 1208 | 21 | 21
12 | Revision_213/c.c | 1193 | 1193 | a | Revision_214/c.c | 1215 | 1220 | 22 | 27
13 | Revision_213/c.c | 1580 | 1580 | d | Revision_214/c.c | 1606 | 1606 | 26 | 26
14 | Revision_213/c.c | 1582 | 1582 | c | Revision_214/c.c | 1608 | 1616 | 26 | 34
15 | Revision_213/c.c | 1690 | 1690 | a | Revision_214/c.c | 1725 | 1727 | 35 | 37
16 | Revision_213/c.c | 1694 | 1694 | a | Revision_214/c.c | 1732 | 1732 | 38 | 38
17 | Revision_213/c.c | 1737 | 1737 | a | Revision_214/c.c | 1776 | 1776 | 39 | 39
18 | Revision_213/c.c | 1742 | 1742 | a | Revision_214/c.c | 1782 | 1782 | 40 | 40
19 | Revision_213/c.c | 1757 | 1757 | a | Revision_214/c.c | 1798 | 1798 | 41 | 41
20 | Revision_213/c.c | 1759 | 1759 | a | Revision_214/c.c | 1801 | 1801 | 42 | 42
21 | Revision_213/c.c | 1821 | 1821 | a | Revision_214/c.c | 1864 | 1867 | 43 | 46
22 | Revision_213/c.c | 2252 | 2252 | a | Revision_214/c.c | 2299 | 2299 | 47 | 47
23 | Revision_213/c.c | 2267 | 2267 | a | Revision_214/c.c | 2315 | 2315 | 48 | 48
24 | Revision_213/entry.c | 2 | 2 | c | Revision_214/entry.c | 2 | 2 | 0 | 0
25 | Revision_213/entry.c | 747 | 747 | a | Revision_214/entry.c | 748 | 752 | 1 | 5
26 | Revision_213/options.c | 2 | 2 | c | Revision_214/options.c | 2 | 2 | 0 | 0
27 | Revision_213/options.c | 118 | 118 | c | Revision_214/options.c | 118 | 119 | 0 | 1
28 | Revision_213/options.c | 207 | 207 | c | Revision_214/options.c | 208 | 208 | 1 | 1
29 | Revision_213/options.c | 1205 | 1205 | a | Revision_214/options.c | 1207 | 1207 | 2 | 2
30 | Revision_213/vstring.c | 2 | 2 | c | Revision_214/vstring.c | 2 | 2 | 0 | 0
31 | Revision_213/vstring.c | 183 | 183 | a | Revision_214/vstring.c | 184 | 194 | 1 | 11
