counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_136/routines.c | 2 | 2 | c | Revision_137/routines.c | 2 | 2 | 0 | 0
2 | Revision_136/routines.c | 359 | 359 | c | Revision_137/routines.c | 359 | 362 | 0 | 3
3 | Revision_136/routines.c | 361 | 361 | c | Revision_137/routines.c | 364 | 387 | 3 | 26
4 | Revision_136/routines.c | 363 | 363 | c | Revision_137/routines.c | 389 | 391 | 26 | 28
5 | Revision_136/routines.c | 368 | 374 | c | Revision_137/routines.c | 396 | 401 | 28 | 27
6 | Revision_136/routines.c | 379 | 379 | d | Revision_137/routines.c | 405 | 405 | 26 | 26
7 | Revision_136/routines.c | 381 | 384 | c | Revision_137/routines.c | 407 | 410 | 26 | 26
8 | Revision_136/routines.c | 393 | 393 | d | Revision_137/routines.c | 418 | 418 | 25 | 25
9 | Revision_136/routines.c | 395 | 398 | c | Revision_137/routines.c | 420 | 423 | 25 | 25
10 | Revision_136/routines.c | 405 | 405 | d | Revision_137/routines.c | 429 | 429 | 24 | 24
11 | Revision_136/routines.c | 407 | 410 | c | Revision_137/routines.c | 431 | 434 | 24 | 24
12 | Revision_136/routines.c | 418 | 420 | c | Revision_137/routines.c | 442 | 445 | 24 | 25
13 | Revision_136/routines.c | 444 | 444 | d | Revision_137/routines.c | 468 | 468 | 24 | 24
14 | Revision_136/routines.c | 446 | 446 | c | Revision_137/routines.c | 470 | 476 | 24 | 30
15 | Revision_136/routines.c | 449 | 449 | c | Revision_137/routines.c | 479 | 479 | 30 | 30
16 | Revision_136/routines.c | 457 | 460 | c | Revision_137/routines.c | 487 | 487 | 30 | 27
17 | Revision_136/routines.c | 462 | 469 | c | Revision_137/routines.c | 489 | 503 | 27 | 34
18 | Revision_136/routines.c | 471 | 471 | d | Revision_137/routines.c | 504 | 504 | 33 | 33
