counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_178/routines.c | 2 | 2 | c | Revision_179/routines.c | 2 | 2 | 0 | 0
2 | Revision_178/routines.c | 375 | 375 | c | Revision_179/routines.c | 375 | 375 | 0 | 0
3 | Revision_178/routines.c | 600 | 600 | c | Revision_179/routines.c | 600 | 600 | 0 | 0
4 | Revision_178/routines.c | 605 | 605 | c | Revision_179/routines.c | 605 | 606 | 0 | 1
5 | Revision_178/routines.c | 618 | 618 | c | Revision_179/routines.c | 619 | 619 | 1 | 1
6 | Revision_178/routines.c | 625 | 625 | c | Revision_179/routines.c | 626 | 626 | 1 | 1
7 | Revision_178/routines.c | 631 | 631 | c | Revision_179/routines.c | 632 | 632 | 1 | 1
8 | Revision_178/routines.c | 639 | 639 | c | Revision_179/routines.c | 640 | 640 | 1 | 1
9 | Revision_178/routines.c | 656 | 662 | c | Revision_179/routines.c | 657 | 657 | 1 | -5
10 | Revision_178/routines.c | 694 | 694 | c | Revision_179/routines.c | 689 | 689 | -5 | -5
11 | Revision_178/routines.c | 699 | 699 | c | Revision_179/routines.c | 694 | 694 | -5 | -5
12 | Revision_178/routines.c | 704 | 704 | c | Revision_179/routines.c | 699 | 699 | -5 | -5
