counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_482/vim.c | 2 | 2 | c | Revision_483/vim.c | 2 | 2 | 0 | 0
2 | Revision_482/vim.c | 64 | 64 | a | Revision_483/vim.c | 65 | 65 | 1 | 1
3 | Revision_482/vim.c | 67 | 67 | a | Revision_483/vim.c | 69 | 69 | 2 | 2
4 | Revision_482/vim.c | 72 | 72 | a | Revision_483/vim.c | 75 | 75 | 3 | 3
5 | Revision_482/vim.c | 73 | 73 | a | Revision_483/vim.c | 77 | 77 | 4 | 4
6 | Revision_482/vim.c | 228 | 228 | c | Revision_483/vim.c | 232 | 232 | 4 | 4
7 | Revision_482/vim.c | 283 | 283 | d | Revision_483/vim.c | 286 | 286 | 3 | 3
8 | Revision_482/vim.c | 317 | 317 | d | Revision_483/vim.c | 319 | 319 | 2 | 2
9 | Revision_482/vim.c | 427 | 427 | d | Revision_483/vim.c | 428 | 428 | 1 | 1
10 | Revision_482/vim.c | 484 | 484 | d | Revision_483/vim.c | 484 | 484 | 0 | 0
11 | Revision_482/vim.c | 560 | 560 | d | Revision_483/vim.c | 559 | 559 | -1 | -1
