counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_535/args.c | 2 | 2 | c | Revision_536/args.c | 2 | 2 | 0 | 0
2 | Revision_535/args.c | 153 | 153 | d | Revision_536/args.c | 152 | 152 | -1 | -1
3 | Revision_535/args.c | 154 | 154 | a | Revision_536/args.c | 154 | 154 | 0 | 0
4 | Revision_535/asm.c | 2 | 2 | c | Revision_536/asm.c | 2 | 2 | 0 | 0
5 | Revision_535/asm.c | 132 | 133 | c | Revision_536/asm.c | 132 | 133 | 0 | 0
6 | Revision_535/asm.c | 135 | 136 | d | Revision_536/asm.c | 134 | 134 | -1 | -2
7 | Revision_535/asm.c | 138 | 138 | a | Revision_536/asm.c | 137 | 137 | -1 | -1
8 | Revision_535/beta.c | 2 | 2 | c | Revision_536/beta.c | 2 | 2 | 0 | 0
9 | Revision_535/beta.c | 306 | 306 | a | Revision_536/beta.c | 307 | 307 | 1 | 1
10 | Revision_535/eiffel.c | 2 | 2 | c | Revision_536/eiffel.c | 2 | 2 | 0 | 0
11 | Revision_535/eiffel.c | 384 | 388 | c | Revision_536/eiffel.c | 384 | 384 | 0 | -4
12 | Revision_535/eiffel.c | 412 | 416 | c | Revision_536/eiffel.c | 408 | 411 | -4 | -5
13 | Revision_535/eiffel.c | 420 | 420 | a | Revision_536/eiffel.c | 416 | 416 | -4 | -4
14 | Revision_535/eiffel.c | 422 | 422 | c | Revision_536/eiffel.c | 418 | 419 | -4 | -3
15 | Revision_535/eiffel.c | 426 | 426 | a | Revision_536/eiffel.c | 424 | 424 | -2 | -2
16 | Revision_535/eiffel.c | 428 | 428 | c | Revision_536/eiffel.c | 426 | 427 | -2 | -1
17 | Revision_535/eiffel.c | 477 | 477 | a | Revision_536/eiffel.c | 477 | 477 | 0 | 0
18 | Revision_535/eiffel.c | 510 | 511 | c | Revision_536/eiffel.c | 510 | 511 | 0 | 0
19 | Revision_535/eiffel.c | 535 | 536 | c | Revision_536/eiffel.c | 535 | 536 | 0 | 0
20 | Revision_535/eiffel.c | 567 | 567 | a | Revision_536/eiffel.c | 568 | 569 | 1 | 2
21 | Revision_535/eiffel.c | 604 | 604 | c | Revision_536/eiffel.c | 606 | 606 | 2 | 2
22 | Revision_535/eiffel.c | 607 | 608 | d | Revision_536/eiffel.c | 608 | 608 | 1 | 0
23 | Revision_535/eiffel.c | 610 | 610 | a | Revision_536/eiffel.c | 611 | 611 | 1 | 1
24 | Revision_535/eiffel.c | 731 | 731 | c | Revision_536/eiffel.c | 732 | 734 | 1 | 3
25 | Revision_535/fortran.c | 2 | 2 | c | Revision_536/fortran.c | 2 | 2 | 0 | 0
26 | Revision_535/fortran.c | 522 | 522 | c | Revision_536/fortran.c | 522 | 522 | 0 | 0
27 | Revision_535/fortran.c | 526 | 528 | d | Revision_536/fortran.c | 525 | 525 | -1 | -3
