counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_734/tex.c | 56 | 56 | c | Revision_735/tex.c | 56 | 57 | 0 | 1
2 | Revision_734/tex.c | 71 | 72 | d | Revision_735/tex.c | 71 | 71 | 0 | -1
3 | Revision_734/tex.c | 76 | 76 | d | Revision_735/tex.c | 74 | 74 | -2 | -2
4 | Revision_734/tex.c | 79 | 79 | d | Revision_735/tex.c | 76 | 76 | -3 | -3
5 | Revision_734/tex.c | 82 | 84 | d | Revision_735/tex.c | 78 | 78 | -4 | -6
6 | Revision_734/tex.c | 87 | 91 | d | Revision_735/tex.c | 80 | 80 | -7 | -11
7 | Revision_734/tex.c | 120 | 120 | a | Revision_735/tex.c | 110 | 110 | -10 | -10
8 | Revision_734/tex.c | 131 | 131 | c | Revision_735/tex.c | 121 | 122 | -10 | -9
9 | Revision_734/tex.c | 142 | 142 | c | Revision_735/tex.c | 133 | 134 | -9 | -8
10 | Revision_734/tex.c | 153 | 153 | c | Revision_735/tex.c | 145 | 145 | -8 | -8
11 | Revision_734/tex.c | 300 | 300 | d | Revision_735/tex.c | 291 | 291 | -9 | -9
12 | Revision_734/tex.c | 302 | 303 | d | Revision_735/tex.c | 292 | 292 | -10 | -11
13 | Revision_734/tex.c | 306 | 306 | d | Revision_735/tex.c | 294 | 294 | -12 | -12
14 | Revision_734/tex.c | 309 | 309 | d | Revision_735/tex.c | 296 | 296 | -13 | -13
15 | Revision_734/tex.c | 430 | 430 | c | Revision_735/tex.c | 417 | 418 | -13 | -12
16 | Revision_734/tex.c | 481 | 481 | a | Revision_735/tex.c | 470 | 472 | -11 | -9
