counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_88/eiffel.c | 2 | 2 | c | Revision_89/eiffel.c | 2 | 2 | 0 | 0
2 | Revision_88/eiffel.c | 17 | 17 | a | Revision_89/eiffel.c | 18 | 20 | 1 | 3
3 | Revision_88/eiffel.c | 23 | 23 | a | Revision_89/eiffel.c | 27 | 27 | 4 | 4
4 | Revision_88/eiffel.c | 24 | 24 | a | Revision_89/eiffel.c | 29 | 29 | 5 | 5
5 | Revision_88/eiffel.c | 26 | 26 | a | Revision_89/eiffel.c | 32 | 32 | 6 | 6
6 | Revision_88/eiffel.c | 29 | 29 | a | Revision_89/eiffel.c | 36 | 36 | 7 | 7
7 | Revision_88/eiffel.c | 82 | 82 | d | Revision_89/eiffel.c | 88 | 88 | 6 | 6
8 | Revision_88/eiffel.c | 83 | 83 | a | Revision_89/eiffel.c | 90 | 91 | 7 | 8
9 | Revision_88/eiffel.c | 113 | 113 | a | Revision_89/eiffel.c | 122 | 132 | 9 | 19
10 | Revision_88/eiffel.c | 123 | 123 | a | Revision_89/eiffel.c | 143 | 146 | 20 | 23
11 | Revision_88/eiffel.c | 202 | 202 | a | Revision_89/eiffel.c | 226 | 268 | 24 | 66
12 | Revision_88/eiffel.c | 277 | 277 | d | Revision_89/eiffel.c | 342 | 342 | 65 | 65
13 | Revision_88/eiffel.c | 281 | 281 | a | Revision_89/eiffel.c | 347 | 348 | 66 | 67
14 | Revision_88/eiffel.c | 349 | 349 | c | Revision_89/eiffel.c | 416 | 416 | 67 | 67
15 | Revision_88/eiffel.c | 502 | 502 | c | Revision_89/eiffel.c | 569 | 570 | 67 | 68
16 | Revision_88/eiffel.c | 516 | 516 | c | Revision_89/eiffel.c | 584 | 585 | 68 | 69
17 | Revision_88/eiffel.c | 570 | 570 | c | Revision_89/eiffel.c | 639 | 641 | 69 | 71
18 | Revision_88/eiffel.c | 572 | 573 | c | Revision_89/eiffel.c | 643 | 644 | 71 | 71
19 | Revision_88/eiffel.c | 577 | 578 | c | Revision_89/eiffel.c | 648 | 650 | 71 | 72
20 | Revision_88/eiffel.c | 590 | 590 | c | Revision_89/eiffel.c | 662 | 663 | 72 | 73
21 | Revision_88/eiffel.c | 596 | 596 | c | Revision_89/eiffel.c | 669 | 669 | 73 | 73
22 | Revision_88/eiffel.c | 603 | 603 | c | Revision_89/eiffel.c | 676 | 676 | 73 | 73
23 | Revision_88/eiffel.c | 610 | 610 | c | Revision_89/eiffel.c | 683 | 683 | 73 | 73
24 | Revision_88/eiffel.c | 617 | 617 | c | Revision_89/eiffel.c | 690 | 690 | 73 | 73
25 | Revision_88/eiffel.c | 672 | 672 | c | Revision_89/eiffel.c | 745 | 745 | 73 | 73
26 | Revision_88/eiffel.c | 674 | 674 | c | Revision_89/eiffel.c | 747 | 747 | 73 | 73
27 | Revision_88/eiffel.c | 676 | 678 | d | Revision_89/eiffel.c | 748 | 748 | 72 | 70
28 | Revision_88/eiffel.c | 681 | 681 | c | Revision_89/eiffel.c | 751 | 751 | 70 | 70
29 | Revision_88/eiffel.c | 683 | 683 | c | Revision_89/eiffel.c | 753 | 755 | 70 | 72
30 | Revision_88/eiffel.c | 684 | 684 | a | Revision_89/eiffel.c | 757 | 763 | 73 | 79
31 | Revision_88/eiffel.c | 690 | 690 | a | Revision_89/eiffel.c | 770 | 809 | 80 | 119
32 | Revision_88/eiffel.c | 694 | 694 | a | Revision_89/eiffel.c | 814 | 829 | 120 | 135
33 | Revision_88/eiffel.c | 697 | 698 | c | Revision_89/eiffel.c | 832 | 832 | 135 | 134
34 | Revision_88/eiffel.c | 706 | 707 | c | Revision_89/eiffel.c | 840 | 842 | 134 | 135
35 | Revision_88/eiffel.c | 709 | 709 | a | Revision_89/eiffel.c | 845 | 847 | 136 | 138
36 | Revision_88/eiffel.c | 711 | 713 | d | Revision_89/eiffel.c | 848 | 848 | 137 | 135
37 | Revision_88/eiffel.c | 715 | 715 | a | Revision_89/eiffel.c | 851 | 851 | 136 | 136
38 | Revision_88/eiffel.c | 718 | 718 | c | Revision_89/eiffel.c | 854 | 855 | 136 | 137
39 | Revision_88/eiffel.c | 724 | 724 | a | Revision_89/eiffel.c | 862 | 862 | 138 | 138
40 | Revision_88/eiffel.c | 727 | 727 | a | Revision_89/eiffel.c | 866 | 866 | 139 | 139
41 | Revision_88/eiffel.c | 730 | 730 | c | Revision_89/eiffel.c | 869 | 873 | 139 | 143
42 | Revision_88/eiffel.c | 743 | 743 | c | Revision_89/eiffel.c | 886 | 886 | 143 | 143
43 | Revision_88/eiffel.c | 757 | 757 | a | Revision_89/eiffel.c | 901 | 919 | 144 | 162
44 | Revision_88/eiffel.c | 803 | 803 | a | Revision_89/eiffel.c | 966 | 988 | 163 | 185
45 | Revision_88/eiffel.c | 809 | 809 | a | Revision_89/eiffel.c | 995 | 995 | 186 | 186
46 | Revision_88/eiffel.c | 810 | 810 | a | Revision_89/eiffel.c | 997 | 997 | 187 | 187
47 | Revision_88/eiffel.c | 817 | 819 | c | Revision_89/eiffel.c | 1004 | 1006 | 187 | 187
48 | Revision_88/eiffel.c | 849 | 856 | d | Revision_89/eiffel.c | 1035 | 1035 | 186 | 179
49 | Revision_88/eiffel.c | 858 | 858 | a | Revision_89/eiffel.c | 1038 | 1038 | 180 | 180
50 | Revision_88/eiffel.c | 880 | 880 | a | Revision_89/eiffel.c | 1061 | 1061 | 181 | 181
51 | Revision_88/eiffel.c | 881 | 881 | a | Revision_89/eiffel.c | 1063 | 1063 | 182 | 182
52 | Revision_88/eiffel.c | 888 | 889 | c | Revision_89/eiffel.c | 1070 | 1071 | 182 | 182
53 | Revision_88/eiffel.c | 891 | 891 | a | Revision_89/eiffel.c | 1074 | 1074 | 183 | 183
54 | Revision_88/eiffel.c | 894 | 894 | c | Revision_89/eiffel.c | 1077 | 1080 | 183 | 186
55 | Revision_88/eiffel.c | 896 | 896 | c | Revision_89/eiffel.c | 1082 | 1102 | 186 | 206
56 | Revision_88/eiffel.c | 909 | 909 | c | Revision_89/eiffel.c | 1115 | 1116 | 206 | 207
57 | Revision_88/eiffel.c | 918 | 918 | c | Revision_89/eiffel.c | 1125 | 1126 | 207 | 208
58 | Revision_88/eiffel.c | 922 | 922 | a | Revision_89/eiffel.c | 1131 | 1132 | 209 | 210
59 | Revision_88/eiffel.c | 924 | 924 | a | Revision_89/eiffel.c | 1135 | 1135 | 211 | 211
60 | Revision_88/eiffel.c | 926 | 926 | a | Revision_89/eiffel.c | 1138 | 1147 | 212 | 221
61 | Revision_88/eiffel.c | 931 | 931 | c | Revision_89/eiffel.c | 1152 | 1156 | 221 | 225
62 | Revision_88/eiffel.c | 978 | 978 | c | Revision_89/eiffel.c | 1203 | 1203 | 225 | 225
63 | Revision_88/eiffel.c | 983 | 983 | a | Revision_89/eiffel.c | 1209 | 1210 | 226 | 227
64 | Revision_88/eiffel.c | 995 | 995 | a | Revision_89/eiffel.c | 1223 | 1295 | 228 | 300
