counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_454/python.c | 2 | 2 | c | Revision_455/python.c | 2 | 2 | 0 | 0
2 | Revision_454/python.c | 44 | 44 | a | Revision_455/python.c | 45 | 46 | 1 | 2
3 | Revision_454/python.c | 134 | 134 | c | Revision_455/python.c | 136 | 136 | 2 | 2
4 | Revision_454/python.c | 135 | 135 | a | Revision_455/python.c | 138 | 145 | 3 | 10
5 | Revision_454/python.c | 156 | 156 | a | Revision_455/python.c | 167 | 167 | 11 | 11
6 | Revision_454/python.c | 160 | 160 | a | Revision_455/python.c | 172 | 172 | 12 | 12
7 | Revision_454/python.c | 169 | 169 | d | Revision_455/python.c | 180 | 180 | 11 | 11
8 | Revision_454/python.c | 173 | 173 | c | Revision_455/python.c | 184 | 200 | 11 | 27
9 | Revision_454/python.c | 213 | 216 | c | Revision_455/python.c | 240 | 242 | 27 | 26
10 | Revision_454/python.c | 242 | 242 | a | Revision_455/python.c | 269 | 269 | 27 | 27
