counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_146/asm.c | 2 | 2 | c | Revision_147/asm.c | 2 | 2 | 0 | 0
2 | Revision_146/asm.c | 34 | 34 | a | Revision_147/asm.c | 35 | 35 | 1 | 1
3 | Revision_146/asm.c | 61 | 63 | c | Revision_147/asm.c | 62 | 63 | 1 | 0
4 | Revision_146/asm.c | 79 | 79 | a | Revision_147/asm.c | 80 | 82 | 1 | 3
5 | Revision_146/asm.c | 81 | 81 | a | Revision_147/asm.c | 85 | 91 | 4 | 10
6 | Revision_146/asm.c | 83 | 84 | c | Revision_147/asm.c | 93 | 93 | 10 | 9
7 | Revision_146/asm.c | 89 | 89 | c | Revision_147/asm.c | 98 | 98 | 9 | 9
8 | Revision_146/asm.c | 91 | 93 | c | Revision_147/asm.c | 100 | 106 | 9 | 13
9 | Revision_146/asm.c | 96 | 96 | c | Revision_147/asm.c | 109 | 110 | 13 | 14
10 | Revision_146/asm.c | 132 | 132 | c | Revision_147/asm.c | 146 | 155 | 14 | 23
11 | Revision_146/asm.c | 136 | 136 | a | Revision_147/asm.c | 160 | 160 | 24 | 24
