counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_95/asp.c | 2 | 2 | c | Revision_96/asp.c | 2 | 2 | 0 | 0
2 | Revision_95/asp.c | 69 | 69 | c | Revision_96/asp.c | 69 | 69 | 0 | 0
3 | Revision_95/asp.c | 77 | 77 | c | Revision_96/asp.c | 77 | 77 | 0 | 0
4 | Revision_95/asp.c | 83 | 83 | c | Revision_96/asp.c | 83 | 83 | 0 | 0
5 | Revision_95/asp.c | 92 | 92 | c | Revision_96/asp.c | 92 | 92 | 0 | 0
6 | Revision_95/asp.c | 100 | 100 | c | Revision_96/asp.c | 100 | 100 | 0 | 0
7 | Revision_95/asp.c | 106 | 106 | c | Revision_96/asp.c | 106 | 106 | 0 | 0
8 | Revision_95/asp.c | 115 | 115 | c | Revision_96/asp.c | 115 | 115 | 0 | 0
9 | Revision_95/asp.c | 135 | 135 | c | Revision_96/asp.c | 135 | 135 | 0 | 0
10 | Revision_95/beta.c | 2 | 2 | c | Revision_96/beta.c | 2 | 2 | 0 | 0
11 | Revision_95/beta.c | 138 | 139 | c | Revision_96/beta.c | 138 | 139 | 0 | 0
12 | Revision_95/beta.c | 194 | 194 | c | Revision_96/beta.c | 194 | 194 | 0 | 0
13 | Revision_95/beta.c | 210 | 212 | c | Revision_96/beta.c | 210 | 212 | 0 | 0
14 | Revision_95/eiffel.c | 2 | 2 | c | Revision_96/eiffel.c | 2 | 2 | 0 | 0
15 | Revision_95/eiffel.c | 243 | 243 | c | Revision_96/eiffel.c | 243 | 243 | 0 | 0
16 | Revision_95/eiffel.c | 266 | 266 | a | Revision_96/eiffel.c | 267 | 271 | 1 | 5
17 | Revision_95/eiffel.c | 742 | 742 | c | Revision_96/eiffel.c | 747 | 747 | 5 | 5
18 | Revision_95/main.c | 2 | 2 | c | Revision_96/main.c | 2 | 2 | 0 | 0
19 | Revision_95/main.c | 295 | 296 | c | Revision_96/main.c | 295 | 296 | 0 | 0
20 | Revision_95/main.c | 307 | 308 | c | Revision_96/main.c | 307 | 308 | 0 | 0
21 | Revision_95/main.c | 479 | 479 | c | Revision_96/main.c | 479 | 479 | 0 | 0
22 | Revision_95/main.c | 889 | 889 | a | Revision_96/main.c | 890 | 890 | 1 | 1
23 | Revision_95/main.c | 894 | 894 | c | Revision_96/main.c | 895 | 897 | 1 | 3
24 | Revision_95/main.c | 899 | 899 | c | Revision_96/main.c | 902 | 902 | 3 | 3
25 | Revision_95/options.c | 2 | 2 | c | Revision_96/options.c | 2 | 2 | 0 | 0
26 | Revision_95/options.c | 703 | 703 | c | Revision_96/options.c | 703 | 703 | 0 | 0
27 | Revision_95/options.c | 795 | 795 | c | Revision_96/options.c | 795 | 795 | 0 | 0
28 | Revision_95/options.c | 1018 | 1018 | a | Revision_96/options.c | 1019 | 1020 | 1 | 2
29 | Revision_95/options.c | 1509 | 1509 | a | Revision_96/options.c | 1512 | 1517 | 3 | 8
30 | Revision_95/options.c | 1514 | 1514 | c | Revision_96/options.c | 1522 | 1523 | 8 | 9
31 | Revision_95/parse.c | 2 | 2 | c | Revision_96/parse.c | 2 | 2 | 0 | 0
32 | Revision_95/parse.c | 90 | 90 | c | Revision_96/parse.c | 90 | 90 | 0 | 0
33 | Revision_95/readtags.c | 2 | 2 | c | Revision_96/readtags.c | 2 | 2 | 0 | 0
34 | Revision_95/readtags.c | 30 | 36 | d | Revision_96/readtags.c | 29 | 29 | -1 | -7
35 | Revision_95/strlist.c | 2 | 2 | c | Revision_96/strlist.c | 2 | 2 | 0 | 0
36 | Revision_95/strlist.c | 87 | 89 | c | Revision_96/strlist.c | 87 | 87 | 0 | -2
37 | Revision_95/strlist.c | 165 | 165 | c | Revision_96/strlist.c | 163 | 163 | -2 | -2
38 | Revision_95/strlist.c | 169 | 170 | c | Revision_96/strlist.c | 167 | 168 | -2 | -2
39 | Revision_95/strlist.c | 176 | 176 | c | Revision_96/strlist.c | 174 | 174 | -2 | -2
40 | Revision_95/strlist.c | 197 | 197 | c | Revision_96/strlist.c | 195 | 195 | -2 | -2
