counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_408/main.c | 2 | 2 | c | Revision_409/main.c | 2 | 2 | 0 | 0
2 | Revision_408/main.c | 334 | 334 | c | Revision_409/main.c | 334 | 334 | 0 | 0
3 | Revision_408/main.c | 357 | 357 | c | Revision_409/main.c | 357 | 357 | 0 | 0
4 | Revision_408/main.c | 362 | 362 | c | Revision_409/main.c | 362 | 362 | 0 | 0
5 | Revision_408/main.c | 383 | 383 | c | Revision_409/main.c | 383 | 383 | 0 | 0
6 | Revision_408/main.c | 391 | 391 | c | Revision_409/main.c | 391 | 391 | 0 | 0
7 | Revision_408/main.c | 463 | 463 | c | Revision_409/main.c | 463 | 468 | 0 | 5
8 | Revision_408/main.c | 470 | 470 | c | Revision_409/main.c | 475 | 475 | 5 | 5
9 | Revision_408/main.c | 475 | 475 | c | Revision_409/main.c | 480 | 480 | 5 | 5
10 | Revision_408/main.c | 477 | 477 | a | Revision_409/main.c | 483 | 483 | 6 | 6
