counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_695/tex.c | 54 | 54 | c | Revision_696/tex.c | 54 | 54 | 0 | 0
2 | Revision_695/tex.c | 116 | 116 | c | Revision_696/tex.c | 116 | 116 | 0 | 0
3 | Revision_695/tex.c | 125 | 125 | c | Revision_696/tex.c | 125 | 125 | 0 | 0
4 | Revision_695/tex.c | 134 | 134 | c | Revision_696/tex.c | 134 | 134 | 0 | 0
5 | Revision_695/tex.c | 378 | 378 | a | Revision_696/tex.c | 379 | 382 | 1 | 4
6 | Revision_695/tex.c | 393 | 397 | d | Revision_696/tex.c | 396 | 396 | 3 | -1
7 | Revision_695/tex.c | 403 | 403 | c | Revision_696/tex.c | 402 | 403 | -1 | 0
8 | Revision_695/tex.c | 404 | 404 | a | Revision_696/tex.c | 405 | 417 | 1 | 13
9 | Revision_695/tex.c | 414 | 416 | d | Revision_696/tex.c | 426 | 426 | 12 | 10
10 | Revision_695/tex.c | 420 | 420 | c | Revision_696/tex.c | 430 | 430 | 10 | 10
11 | Revision_695/tex.c | 422 | 422 | d | Revision_696/tex.c | 431 | 431 | 9 | 9
12 | Revision_695/tex.c | 429 | 431 | c | Revision_696/tex.c | 438 | 443 | 9 | 12
13 | Revision_695/tex.c | 434 | 434 | a | Revision_696/tex.c | 447 | 447 | 13 | 13
14 | Revision_695/tex.c | 460 | 461 | c | Revision_696/tex.c | 473 | 474 | 13 | 13
