counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_787/objc.c | 510 | 510 | a | Revision_788/objc.c | 511 | 511 | 1 | 1
2 | Revision_787/objc.c | 513 | 513 | d | Revision_788/objc.c | 513 | 513 | 0 | 0
3 | Revision_787/objc.c | 520 | 520 | c | Revision_788/objc.c | 520 | 520 | 0 | 0
4 | Revision_787/objc.c | 526 | 526 | c | Revision_788/objc.c | 526 | 526 | 0 | 0
5 | Revision_787/objc.c | 534 | 534 | c | Revision_788/objc.c | 534 | 534 | 0 | 0
6 | Revision_787/objc.c | 820 | 820 | a | Revision_788/objc.c | 821 | 821 | 1 | 1
7 | Revision_787/objc.c | 823 | 824 | d | Revision_788/objc.c | 823 | 823 | 0 | -1
8 | Revision_787/objc.c | 828 | 828 | c | Revision_788/objc.c | 827 | 827 | -1 | -1
9 | Revision_787/objc.c | 832 | 832 | c | Revision_788/objc.c | 831 | 831 | -1 | -1
10 | Revision_787/objc.c | 836 | 836 | c | Revision_788/objc.c | 835 | 835 | -1 | -1
11 | Revision_787/objc.c | 850 | 850 | c | Revision_788/objc.c | 849 | 849 | -1 | -1
12 | Revision_787/objc.c | 863 | 863 | a | Revision_788/objc.c | 863 | 863 | 0 | 0
13 | Revision_787/objc.c | 866 | 868 | c | Revision_788/objc.c | 866 | 866 | 0 | -2
14 | Revision_787/objc.c | 870 | 871 | c | Revision_788/objc.c | 868 | 869 | -2 | -2
15 | Revision_787/objc.c | 878 | 878 | c | Revision_788/objc.c | 876 | 876 | -2 | -2
16 | Revision_787/objc.c | 898 | 898 | a | Revision_788/objc.c | 897 | 897 | -1 | -1
17 | Revision_787/objc.c | 901 | 902 | d | Revision_788/objc.c | 899 | 899 | -2 | -3
18 | Revision_787/objc.c | 906 | 906 | c | Revision_788/objc.c | 903 | 903 | -3 | -3
19 | Revision_787/objc.c | 910 | 910 | c | Revision_788/objc.c | 907 | 907 | -3 | -3
20 | Revision_787/objc.c | 914 | 914 | c | Revision_788/objc.c | 911 | 911 | -3 | -3
21 | Revision_787/objc.c | 923 | 923 | c | Revision_788/objc.c | 920 | 920 | -3 | -3
22 | Revision_787/objc.c | 927 | 927 | c | Revision_788/objc.c | 924 | 924 | -3 | -3
23 | Revision_787/objc.c | 973 | 973 | a | Revision_788/objc.c | 971 | 971 | -2 | -2
24 | Revision_787/objc.c | 976 | 977 | d | Revision_788/objc.c | 973 | 973 | -3 | -4
25 | Revision_787/objc.c | 981 | 981 | c | Revision_788/objc.c | 977 | 977 | -4 | -4
26 | Revision_787/objc.c | 985 | 985 | c | Revision_788/objc.c | 981 | 981 | -4 | -4
27 | Revision_787/objc.c | 987 | 987 | c | Revision_788/objc.c | 983 | 983 | -4 | -4
28 | Revision_787/objc.c | 996 | 996 | c | Revision_788/objc.c | 992 | 992 | -4 | -4
29 | Revision_787/objc.c | 1104 | 1104 | a | Revision_788/objc.c | 1101 | 1111 | -3 | 7
