counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_161/asm.c | 2 | 2 | c | Revision_162/asm.c | 2 | 2 | 0 | 0
2 | Revision_161/asm.c | 21 | 21 | a | Revision_162/asm.c | 22 | 22 | 1 | 1
3 | Revision_161/beta.c | 2 | 2 | c | Revision_162/beta.c | 2 | 2 | 0 | 0
4 | Revision_161/beta.c | 24 | 24 | a | Revision_162/beta.c | 25 | 25 | 1 | 1
5 | Revision_161/readtags.c | 2 | 2 | c | Revision_162/readtags.c | 2 | 2 | 0 | 0
6 | Revision_161/readtags.c | 23 | 23 | a | Revision_162/readtags.c | 24 | 24 | 1 | 1
7 | Revision_161/routines.c | 2 | 2 | c | Revision_162/routines.c | 2 | 2 | 0 | 0
8 | Revision_161/routines.c | 261 | 262 | c | Revision_162/routines.c | 261 | 261 | 0 | -1
9 | Revision_161/routines.c | 271 | 271 | d | Revision_162/routines.c | 269 | 269 | -2 | -2
10 | Revision_161/routines.c | 273 | 274 | c | Revision_162/routines.c | 271 | 271 | -2 | -3
11 | Revision_161/routines.c | 283 | 283 | d | Revision_162/routines.c | 279 | 279 | -4 | -4
