counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_373/entry.c | 2 | 2 | c | Revision_374/entry.c | 2 | 2 | 0 | 0
2 | Revision_373/entry.c | 107 | 107 | c | Revision_374/entry.c | 107 | 108 | 0 | 1
3 | Revision_373/main.c | 2 | 2 | c | Revision_374/main.c | 2 | 2 | 0 | 0
4 | Revision_373/main.c | 470 | 473 | c | Revision_374/main.c | 470 | 477 | 0 | 4
5 | Revision_373/main.c | 555 | 555 | d | Revision_374/main.c | 558 | 558 | 3 | 3
6 | Revision_373/main.c | 557 | 557 | a | Revision_374/main.c | 561 | 561 | 4 | 4
7 | Revision_373/options.c | 2 | 2 | c | Revision_374/options.c | 2 | 2 | 0 | 0
8 | Revision_373/options.c | 1157 | 1157 | c | Revision_374/options.c | 1157 | 1157 | 0 | 0
9 | Revision_373/options.c | 1174 | 1174 | c | Revision_374/options.c | 1174 | 1174 | 0 | 0
10 | Revision_373/options.c | 1182 | 1182 | c | Revision_374/options.c | 1182 | 1182 | 0 | 0
11 | Revision_373/options.c | 1513 | 1513 | c | Revision_374/options.c | 1513 | 1513 | 0 | 0
12 | Revision_373/parse.c | 2 | 2 | c | Revision_374/parse.c | 2 | 2 | 0 | 0
13 | Revision_373/parse.c | 346 | 346 | c | Revision_374/parse.c | 346 | 347 | 0 | 1
14 | Revision_373/routines.c | 2 | 2 | c | Revision_374/routines.c | 2 | 2 | 0 | 0
15 | Revision_373/routines.c | 182 | 182 | a | Revision_374/routines.c | 183 | 188 | 1 | 6
