counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_754/flex.c | 80 | 80 | a | Revision_755/flex.c | 81 | 81 | 1 | 1
2 | Revision_754/flex.c | 83 | 83 | a | Revision_755/flex.c | 85 | 85 | 2 | 2
3 | Revision_754/flex.c | 120 | 120 | c | Revision_755/flex.c | 122 | 123 | 2 | 3
4 | Revision_754/flex.c | 185 | 185 | a | Revision_755/flex.c | 189 | 189 | 4 | 4
5 | Revision_754/flex.c | 188 | 188 | a | Revision_755/flex.c | 193 | 193 | 5 | 5
6 | Revision_754/flex.c | 523 | 523 | c | Revision_755/flex.c | 528 | 530 | 5 | 7
7 | Revision_754/flex.c | 529 | 529 | c | Revision_755/flex.c | 536 | 536 | 7 | 7
8 | Revision_754/flex.c | 587 | 587 | c | Revision_755/flex.c | 594 | 594 | 7 | 7
9 | Revision_754/flex.c | 590 | 590 | c | Revision_755/flex.c | 597 | 597 | 7 | 7
10 | Revision_754/flex.c | 596 | 596 | a | Revision_755/flex.c | 604 | 604 | 8 | 8
11 | Revision_754/flex.c | 600 | 600 | c | Revision_755/flex.c | 608 | 608 | 8 | 8
12 | Revision_754/flex.c | 603 | 603 | c | Revision_755/flex.c | 611 | 611 | 8 | 8
13 | Revision_754/flex.c | 610 | 610 | a | Revision_755/flex.c | 619 | 619 | 9 | 9
14 | Revision_754/flex.c | 614 | 619 | c | Revision_755/flex.c | 623 | 626 | 9 | 7
15 | Revision_754/flex.c | 621 | 621 | a | Revision_755/flex.c | 629 | 644 | 8 | 23
16 | Revision_754/flex.c | 627 | 627 | c | Revision_755/flex.c | 650 | 650 | 23 | 23
17 | Revision_754/flex.c | 633 | 633 | a | Revision_755/flex.c | 657 | 657 | 24 | 24
18 | Revision_754/flex.c | 638 | 638 | c | Revision_755/flex.c | 662 | 662 | 24 | 24
19 | Revision_754/flex.c | 644 | 644 | a | Revision_755/flex.c | 669 | 669 | 25 | 25
20 | Revision_754/flex.c | 658 | 658 | a | Revision_755/flex.c | 684 | 684 | 26 | 26
21 | Revision_754/flex.c | 662 | 667 | c | Revision_755/flex.c | 688 | 691 | 26 | 24
22 | Revision_754/flex.c | 668 | 668 | a | Revision_755/flex.c | 693 | 699 | 25 | 31
23 | Revision_754/flex.c | 669 | 669 | a | Revision_755/flex.c | 701 | 709 | 32 | 40
24 | Revision_754/flex.c | 1982 | 1982 | a | Revision_755/flex.c | 2023 | 2039 | 41 | 57
25 | Revision_754/flex.c | 1983 | 1983 | a | Revision_755/flex.c | 2041 | 2093 | 58 | 110
26 | Revision_754/flex.c | 1990 | 1990 | a | Revision_755/flex.c | 2101 | 2101 | 111 | 111
27 | Revision_754/flex.c | 2064 | 2064 | c | Revision_755/flex.c | 2175 | 2175 | 111 | 111
28 | Revision_754/flex.c | 2066 | 2066 | c | Revision_755/flex.c | 2177 | 2177 | 111 | 111
29 | Revision_754/flex.c | 2068 | 2068 | c | Revision_755/flex.c | 2179 | 2179 | 111 | 111
30 | Revision_754/flex.c | 2070 | 2070 | c | Revision_755/flex.c | 2181 | 2181 | 111 | 111
31 | Revision_754/flex.c | 2071 | 2071 | a | Revision_755/flex.c | 2183 | 2186 | 112 | 115
32 | Revision_754/flex.c | 2072 | 2072 | a | Revision_755/flex.c | 2188 | 2198 | 116 | 126
33 | Revision_754/flex.c | 2074 | 2076 | c | Revision_755/flex.c | 2200 | 2203 | 126 | 127
34 | Revision_754/flex.c | 2078 | 2078 | c | Revision_755/flex.c | 2205 | 2208 | 127 | 130
