counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_130/eiffel.c | 2 | 2 | c | Revision_131/eiffel.c | 2 | 2 | 0 | 0
2 | Revision_130/eiffel.c | 266 | 266 | c | Revision_131/eiffel.c | 266 | 266 | 0 | 0
3 | Revision_130/eiffel.c | 1282 | 1283 | c | Revision_131/eiffel.c | 1282 | 1283 | 0 | 0
4 | Revision_130/eiffel.c | 1290 | 1290 | c | Revision_131/eiffel.c | 1290 | 1290 | 0 | 0
5 | Revision_130/eiffel.c | 1308 | 1308 | c | Revision_131/eiffel.c | 1308 | 1308 | 0 | 0
6 | Revision_130/lua.c | 2 | 2 | c | Revision_131/lua.c | 2 | 2 | 0 | 0
7 | Revision_130/lua.c | 43 | 44 | c | Revision_131/lua.c | 43 | 44 | 0 | 0
8 | Revision_130/readtags.c | 2 | 2 | c | Revision_131/readtags.c | 2 | 2 | 0 | 0
9 | Revision_130/readtags.c | 833 | 833 | c | Revision_131/readtags.c | 833 | 833 | 0 | 0
10 | Revision_130/readtags.c | 859 | 859 | c | Revision_131/readtags.c | 859 | 859 | 0 | 0
