counter | prevPath | prevStartLine | prevEndLine | changeType | currPath | currStartLine | currEndLine | offsetStart | offsetEnd
1 | Revision_629/sql.c | 2 | 2 | c | Revision_630/sql.c | 2 | 2 | 0 | 0
2 | Revision_629/sql.c | 149 | 149 | a | Revision_630/sql.c | 150 | 151 | 1 | 2
3 | Revision_629/sql.c | 364 | 364 | a | Revision_630/sql.c | 367 | 368 | 3 | 4
4 | Revision_629/sql.c | 489 | 489 | a | Revision_630/sql.c | 494 | 495 | 5 | 6
5 | Revision_629/sql.c | 508 | 508 | c | Revision_630/sql.c | 514 | 514 | 6 | 6
6 | Revision_629/sql.c | 512 | 512 | a | Revision_630/sql.c | 519 | 520 | 7 | 8
7 | Revision_629/sql.c | 1254 | 1254 | a | Revision_630/sql.c | 1263 | 1270 | 9 | 16
8 | Revision_629/sql.c | 1256 | 1256 | a | Revision_630/sql.c | 1273 | 1273 | 17 | 17
9 | Revision_629/sql.c | 1257 | 1257 | a | Revision_630/sql.c | 1275 | 1280 | 18 | 23
10 | Revision_629/sql.c | 1260 | 1260 | a | Revision_630/sql.c | 1284 | 1289 | 24 | 29
11 | Revision_629/sql.c | 1261 | 1261 | a | Revision_630/sql.c | 1291 | 1307 | 30 | 46
12 | Revision_629/sql.c | 1262 | 1262 | a | Revision_630/sql.c | 1309 | 1320 | 47 | 58
