Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | globalCloneId | Similarity
797 | Revision_797/Jmol/source-tests/org/openscience/jmol/AtomTypeSetTest.java | U | 60 | 67 | 6 | 424389 | 1 | 1072 | 80
797 | Revision_797/Jmol/source-tests/org/openscience/jmol/AtomTypesModelTest.java | U | 60 | 67 | 6 | 424390 | 1 | 1073 | 80
797 | Revision_797/Jmol/src/com/obrador/JpegEncoder.java | U | 312 | 318 | 7 | 424391 | 2 | 284 | 75
797 | Revision_797/Jmol/src/com/obrador/JpegEncoder.java | U | 1001 | 1008 | 7 | 424392 | 2 | 285 | 75
797 | Revision_797/Jmol/src/com/obrador/JpegEncoder.java | U | 972 | 980 | 7 | 424393 | 2 | 286 | 75
797 | Revision_797/Jmol/src/org/openscience/jmol/LoopedStreams.java | U | 105 | 113 | 7 | 424394 | 2 | 836 | 75
797 | Revision_797/Jmol/src/org/openscience/jmol/JmolResourceHandler.java | U | 104 | 109 | 7 | 424395 | 2 | 282 | 75
797 | Revision_797/Jmol/src/org/openscience/jmol/DisplayControl.java | U | 1100 | 1105 | 7 | 424396 | 2 | 1422 | 75
797 | Revision_797/Jmol/src/org/openscience/jmol/DisplayControl.java | U | 957 | 962 | 7 | 424397 | 2 | 1304 | 75
797 | Revision_797/Jmol/src/com/obrador/JpegEncoder.java | U | 1289 | 1295 | 7 | 424398 | 2 | 837 | 75
797 | Revision_797/Jmol/src/com/obrador/JpegEncoder.java | U | 476 | 481 | 6 | 424399 | 3 | 287 | 80
797 | Revision_797/Jmol/src/com/obrador/JpegEncoder.java | U | 564 | 569 | 6 | 424400 | 3 | 288 | 80
797 | Revision_797/Jmol/src/com/obrador/JpegEncoder.java | U | 483 | 493 | 6 | 424401 | 4 | 289 | 75
797 | Revision_797/Jmol/src/com/obrador/JpegEncoder.java | U | 571 | 581 | 6 | 424402 | 4 | 291 | 75
797 | Revision_797/Jmol/src/com/obrador/JpegEncoder.java | U | 764 | 769 | 6 | 424403 | 4 | 292 | 75
797 | Revision_797/Jmol/src/com/obrador/JpegEncoder.java | U | 742 | 749 | 6 | 424404 | 4 | 290 | 75
797 | Revision_797/Jmol/src/com/obrador/JpegEncoder.java | U | 737 | 752 | 13 | 424405 | 5 | 293 | 90
797 | Revision_797/Jmol/src/com/obrador/JpegEncoder.java | U | 759 | 772 | 13 | 424406 | 5 | 294 | 90
797 | Revision_797/Jmol/src/com/obrador/JpegEncoder.java | U | 954 | 987 | 31 | 424407 | 6 | 295 | 72
797 | Revision_797/Jmol/src/com/obrador/JpegEncoder.java | U | 989 | 1022 | 31 | 424408 | 6 | 296 | 72
797 | Revision_797/Jmol/src/com/obrador/JpegEncoder.java | U | 1049 | 1054 | 5 | 424409 | 7 | 297 | 100
797 | Revision_797/Jmol/src/com/obrador/JpegEncoder.java | U | 1120 | 1125 | 5 | 424410 | 7 | 298 | 100
797 | Revision_797/Jmol/src/com/obrador/JpegEncoder.java | U | 1085 | 1090 | 5 | 424411 | 7 | 299 | 100
797 | Revision_797/Jmol/src/com/obrador/JpegEncoder.java | U | 1156 | 1161 | 5 | 424412 | 7 | 300 | 100
797 | Revision_797/Jmol/src/com/obrador/JpegEncoder.java | U | 1062 | 1070 | 8 | 424413 | 8 | 301 | 100
797 | Revision_797/Jmol/src/com/obrador/JpegEncoder.java | U | 1169 | 1177 | 8 | 424414 | 8 | 302 | 100
797 | Revision_797/Jmol/src/com/obrador/JpegEncoder.java | U | 1133 | 1141 | 8 | 424415 | 8 | 303 | 100
797 | Revision_797/Jmol/src/com/obrador/JpegEncoder.java | U | 1098 | 1106 | 8 | 424416 | 8 | 304 | 100
797 | Revision_797/Jmol/src/freeware/PrintfFormat.java | U | 479 | 483 | 5 | 424417 | 9 | 903 | 75
797 | Revision_797/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | U | 214 | 218 | 5 | 424418 | 9 | 747 | 75
797 | Revision_797/Jmol/src/freeware/PrintfFormat.java | U | 532 | 536 | 5 | 424419 | 9 | 904 | 75
797 | Revision_797/Jmol/src/org/openscience/jmol/CrystalPropertiesDialog.java | U | 1825 | 1830 | 5 | 424420 | 9 | 1111 | 75
797 | Revision_797/Jmol/src/org/openscience/jmol/DisplayControl.java | U | 341 | 345 | 5 | 424421 | 9 | 1366 | 75
797 | Revision_797/Jmol/src/org/openscience/jmol/applet/JmolApplet.java | U | 523 | 528 | 5 | 424422 | 9 | 861 | 75
