Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | globalCloneId | Similarity
318 | Revision_318/Jmol/src/com/obrador/JpegEncoder.java | U | 312 | 318 | 7 | 175983 | 1 | 284 | 75
318 | Revision_318/Jmol/src/com/obrador/JpegEncoder.java | U | 1001 | 1008 | 7 | 175984 | 1 | 285 | 75
318 | Revision_318/Jmol/src/com/obrador/JpegEncoder.java | U | 972 | 980 | 7 | 175985 | 1 | 286 | 75
318 | Revision_318/Jmol/src/org/openscience/jmol/LoopedStreams.java | U | 100 | 108 | 7 | 175986 | 1 | 836 | 75
318 | Revision_318/Jmol/src/com/obrador/JpegEncoder.java | U | 1289 | 1295 | 7 | 175987 | 1 | 837 | 75
318 | Revision_318/Jmol/src/com/obrador/JpegEncoder.java | U | 476 | 481 | 6 | 175988 | 2 | 287 | 80
318 | Revision_318/Jmol/src/com/obrador/JpegEncoder.java | U | 564 | 569 | 6 | 175989 | 2 | 288 | 80
318 | Revision_318/Jmol/src/com/obrador/JpegEncoder.java | U | 483 | 493 | 6 | 175990 | 3 | 289 | 75
318 | Revision_318/Jmol/src/com/obrador/JpegEncoder.java | U | 742 | 749 | 6 | 175991 | 3 | 290 | 75
318 | Revision_318/Jmol/src/com/obrador/JpegEncoder.java | U | 571 | 581 | 6 | 175992 | 3 | 291 | 75
318 | Revision_318/Jmol/src/com/obrador/JpegEncoder.java | U | 764 | 769 | 6 | 175993 | 3 | 292 | 75
318 | Revision_318/Jmol/src/com/obrador/JpegEncoder.java | U | 737 | 752 | 13 | 175994 | 4 | 293 | 90
318 | Revision_318/Jmol/src/com/obrador/JpegEncoder.java | U | 759 | 772 | 13 | 175995 | 4 | 294 | 90
318 | Revision_318/Jmol/src/com/obrador/JpegEncoder.java | U | 954 | 987 | 31 | 175996 | 5 | 295 | 72
318 | Revision_318/Jmol/src/com/obrador/JpegEncoder.java | U | 989 | 1022 | 31 | 175997 | 5 | 296 | 72
318 | Revision_318/Jmol/src/com/obrador/JpegEncoder.java | U | 1049 | 1054 | 5 | 175998 | 6 | 297 | 100
318 | Revision_318/Jmol/src/com/obrador/JpegEncoder.java | U | 1085 | 1090 | 5 | 175999 | 6 | 298 | 100
318 | Revision_318/Jmol/src/com/obrador/JpegEncoder.java | U | 1156 | 1161 | 5 | 176000 | 6 | 299 | 100
318 | Revision_318/Jmol/src/com/obrador/JpegEncoder.java | U | 1120 | 1125 | 5 | 176001 | 6 | 300 | 100
