pairId,cloneType,granularity,classId,clone1_gcid,clone2_gcid,clone1_addedRev,clone2_addedRev,clone1_deletedRev,clone2_deletedRev,clone1_lifespan,clone2_lifespan,co_change,gcid1_independent_change,gcid2_independent_change,similarity,filepath1,filepath2,file_distance,gcid1_authors,gcid2_authors,weighted_coupling_strength,coupling_trend,last_co_change_age,last_solo_change_age,method_name1,method_signature1,method_name2,method_signature2
1,Type3,Block,1,1,2,2,2,297,297,295,295,0,0,0,73,ChemFileUtils.java,ChemFileUtils.java,0,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw","stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",0.0000,0.0000,-1,-1,NULL,NULL,NULL,NULL
2,Type3,Block,1,1,840,2,302,297,1334,295,1032,0,0,0,73,ChemFileUtils.java,LoopedStreams.java,2,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,startByteArrayReaderThread,private void startByteArrayReaderThread()
3,Type3,Block,1,1,841,2,302,297,1336,295,1034,0,0,0,73,ChemFileUtils.java,JpegEncoder.java,5,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,getYCCArray,private void getYCCArray()
4,Type3,Block,1,1,1078,2,530,297,1198,295,668,0,0,0,73,ChemFileUtils.java,AtomTypeSetTest.java,8,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",yeldar; egonw; michaelthoward; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,setUp,public void setUp()
5,Type3,Block,1,1,1079,2,530,297,1198,295,668,0,0,0,73,ChemFileUtils.java,AtomTypesModelTest.java,8,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",yeldar; egonw; michaelthoward; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,setUp,public void setUp()
6,Type3,Block,1,1,2062,2,1299,297,1336,295,37,0,0,0,73,ChemFileUtils.java,JmolApplet.java,3,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward,0.0000,0.0000,-1,-1,NULL,NULL,getValue,"private String getValue(String propertyName, String defaultValue)"
7,Type3,Block,1,1,2257,2,1515,297,Still Active,295,1485,0,0,0,73,ChemFileUtils.java,JmolAppletRegistry.java,3,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw; molvisions; jmol initial support for custom colors; ; ' character; migueljmol; swheele2; nicove; rkanters,0.0000,0.0000,-1,-1,NULL,NULL,getJsoWindow,JSObject getJsoWindow()
8,Type3,Block,1,1,2258,2,1515,297,Still Active,295,1485,0,0,0,73,ChemFileUtils.java,JmolAppletRegistry.java,3,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw; molvisions; jmol initial support for custom colors; ; ' character; migueljmol; swheele2; nicove; rkanters,0.0000,0.0000,-1,-1,NULL,NULL,getJsoTop,JSObject getJsoTop()
9,Type3,Block,1,1,2264,2,1565,297,Still Active,295,1435,0,0,0,73,ChemFileUtils.java,Jmol.java,3,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",egonw; michaelthoward; nicove; molvisions; jmol initial support for custom colors; ; ' character; migueljmol; swheele2; rkanters,0.0000,0.0000,-1,-1,NULL,NULL,print,public void print()
10,Type3,Block,1,1,2274,2,1570,297,1691,295,121,0,0,0,73,ChemFileUtils.java,PdbAtom.java,4,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw,0.0000,0.0000,-1,-1,NULL,NULL,getTemperature,public int getTemperature()
11,Type3,Block,1,1,2447,2,1930,297,1934,295,4,0,0,0,73,ChemFileUtils.java,RepaintManager.java,4,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward,0.0000,0.0000,-1,-1,NULL,NULL,run,public void run()
12,Type3,Block,1,1,2448,2,1930,297,1934,295,4,0,0,0,73,ChemFileUtils.java,TransformManager.java,4,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward,0.0000,0.0000,-1,-1,NULL,NULL,run,public void run()
13,Type3,Block,1,1,2517,2,2055,297,2063,295,8,0,0,0,73,ChemFileUtils.java,PdbModel.java,5,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw,0.0000,0.0000,-1,-1,NULL,NULL,conect,void conect()
14,Type3,Block,1,1,2586,2,2071,297,2088,295,17,0,0,0,73,ChemFileUtils.java,PdbReader.java,5,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward,0.0000,0.0000,-1,-1,NULL,NULL,conect,void conect()
15,Type3,Block,1,1,2839,2,2150,297,2161,295,11,0,0,0,73,ChemFileUtils.java,Platform3D.java,4,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward,0.0000,0.0000,-1,-1,NULL,NULL,waitOnClearingMonitor,synchronized void waitOnClearingMonitor()
16,Type3,Block,1,1,2840,2,2150,297,2161,295,11,0,0,0,73,ChemFileUtils.java,RepaintManager.java,4,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward,0.0000,0.0000,-1,-1,NULL,NULL,requestRepaintAndWait,public synchronized void requestRepaintAndWait()
17,Type3,Block,1,1,2951,2,2319,297,2814,295,495,0,0,0,73,ChemFileUtils.java,Integration.java,5,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",migueljmol; egonw; swheele2; ; nicove; rkanters,0.0000,0.0000,-1,-1,NULL,NULL,paint,public void paint(Graphics g)
18,Type3,Block,1,1,2952,2,2319,297,Still Active,295,681,0,0,0,73,ChemFileUtils.java,JmolTable.java,5,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",egonw; migueljmol; swheele2; ; nicove; rkanters,0.0000,0.0000,-1,-1,NULL,NULL,paint,public void paint(Graphics g)
19,Type3,Block,1,1,4006,2,2752,297,Still Active,295,248,0,0,0,73,ChemFileUtils.java,CDKIntegration.java,5,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",rkanters; egonw; migueljmol; nicove,0.0000,0.0000,-1,-1,NULL,NULL,NULL,NULL
20,Type3,Block,1,1,4007,2,2752,297,Still Active,295,248,0,0,0,73,ChemFileUtils.java,Integration.java,5,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",migueljmol; egonw; rkanters; nicove,0.0000,0.0000,-1,-1,NULL,NULL,NULL,NULL
21,Type3,Block,1,2,840,2,302,297,1334,295,1032,0,0,0,73,ChemFileUtils.java,LoopedStreams.java,2,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,startByteArrayReaderThread,private void startByteArrayReaderThread()
22,Type3,Block,1,2,841,2,302,297,1336,295,1034,0,0,0,73,ChemFileUtils.java,JpegEncoder.java,5,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,getYCCArray,private void getYCCArray()
23,Type3,Block,1,2,1078,2,530,297,1198,295,668,0,0,0,73,ChemFileUtils.java,AtomTypeSetTest.java,8,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",yeldar; egonw; michaelthoward; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,setUp,public void setUp()
24,Type3,Block,1,2,1079,2,530,297,1198,295,668,0,0,0,73,ChemFileUtils.java,AtomTypesModelTest.java,8,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",yeldar; egonw; michaelthoward; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,setUp,public void setUp()
25,Type3,Block,1,2,2062,2,1299,297,1336,295,37,0,0,0,73,ChemFileUtils.java,JmolApplet.java,3,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward,0.0000,0.0000,-1,-1,NULL,NULL,getValue,"private String getValue(String propertyName, String defaultValue)"
26,Type3,Block,1,2,2257,2,1515,297,Still Active,295,1485,0,0,0,73,ChemFileUtils.java,JmolAppletRegistry.java,3,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw; molvisions; jmol initial support for custom colors; ; ' character; migueljmol; swheele2; nicove; rkanters,0.0000,0.0000,-1,-1,NULL,NULL,getJsoWindow,JSObject getJsoWindow()
27,Type3,Block,1,2,2258,2,1515,297,Still Active,295,1485,0,0,0,73,ChemFileUtils.java,JmolAppletRegistry.java,3,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw; molvisions; jmol initial support for custom colors; ; ' character; migueljmol; swheele2; nicove; rkanters,0.0000,0.0000,-1,-1,NULL,NULL,getJsoTop,JSObject getJsoTop()
28,Type3,Block,1,2,2264,2,1565,297,Still Active,295,1435,0,0,0,73,ChemFileUtils.java,Jmol.java,3,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",egonw; michaelthoward; nicove; molvisions; jmol initial support for custom colors; ; ' character; migueljmol; swheele2; rkanters,0.0000,0.0000,-1,-1,NULL,NULL,print,public void print()
29,Type3,Block,1,2,2274,2,1570,297,1691,295,121,0,0,0,73,ChemFileUtils.java,PdbAtom.java,4,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw,0.0000,0.0000,-1,-1,NULL,NULL,getTemperature,public int getTemperature()
30,Type3,Block,1,2,2447,2,1930,297,1934,295,4,0,0,0,73,ChemFileUtils.java,RepaintManager.java,4,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward,0.0000,0.0000,-1,-1,NULL,NULL,run,public void run()
31,Type3,Block,1,2,2448,2,1930,297,1934,295,4,0,0,0,73,ChemFileUtils.java,TransformManager.java,4,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward,0.0000,0.0000,-1,-1,NULL,NULL,run,public void run()
32,Type3,Block,1,2,2517,2,2055,297,2063,295,8,0,0,0,73,ChemFileUtils.java,PdbModel.java,5,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw,0.0000,0.0000,-1,-1,NULL,NULL,conect,void conect()
33,Type3,Block,1,2,2586,2,2071,297,2088,295,17,0,0,0,73,ChemFileUtils.java,PdbReader.java,5,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward,0.0000,0.0000,-1,-1,NULL,NULL,conect,void conect()
34,Type3,Block,1,2,2839,2,2150,297,2161,295,11,0,0,0,73,ChemFileUtils.java,Platform3D.java,4,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward,0.0000,0.0000,-1,-1,NULL,NULL,waitOnClearingMonitor,synchronized void waitOnClearingMonitor()
35,Type3,Block,1,2,2840,2,2150,297,2161,295,11,0,0,0,73,ChemFileUtils.java,RepaintManager.java,4,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward,0.0000,0.0000,-1,-1,NULL,NULL,requestRepaintAndWait,public synchronized void requestRepaintAndWait()
36,Type3,Block,1,2,2951,2,2319,297,2814,295,495,0,0,0,73,ChemFileUtils.java,Integration.java,5,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",migueljmol; egonw; swheele2; ; nicove; rkanters,0.0000,0.0000,-1,-1,NULL,NULL,paint,public void paint(Graphics g)
37,Type3,Block,1,2,2952,2,2319,297,Still Active,295,681,0,0,0,73,ChemFileUtils.java,JmolTable.java,5,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",egonw; migueljmol; swheele2; ; nicove; rkanters,0.0000,0.0000,-1,-1,NULL,NULL,paint,public void paint(Graphics g)
38,Type3,Block,1,2,4006,2,2752,297,Still Active,295,248,0,0,0,73,ChemFileUtils.java,CDKIntegration.java,5,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",rkanters; egonw; migueljmol; nicove,0.0000,0.0000,-1,-1,NULL,NULL,NULL,NULL
39,Type3,Block,1,2,4007,2,2752,297,Still Active,295,248,0,0,0,73,ChemFileUtils.java,Integration.java,5,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",migueljmol; egonw; rkanters; nicove,0.0000,0.0000,-1,-1,NULL,NULL,NULL,NULL
40,Type3,Block,1,840,841,302,302,1334,1336,1032,1034,0,2,0,75,LoopedStreams.java,JpegEncoder.java,5,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,0.0000,0.0000,-1,1019,startByteArrayReaderThread,private void startByteArrayReaderThread(),getYCCArray,private void getYCCArray()
41,Type3,Block,1,840,1078,302,530,1334,1198,1032,668,0,0,0,75,LoopedStreams.java,AtomTypeSetTest.java,8,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,yeldar; egonw; michaelthoward; fdortu,0.0000,0.0000,-1,883,startByteArrayReaderThread,private void startByteArrayReaderThread(),setUp,public void setUp()
42,Type3,Block,1,840,1079,302,530,1334,1198,1032,668,0,0,0,75,LoopedStreams.java,AtomTypesModelTest.java,8,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,yeldar; egonw; michaelthoward; fdortu,0.0000,0.0000,-1,883,startByteArrayReaderThread,private void startByteArrayReaderThread(),setUp,public void setUp()
43,Type3,Block,1,840,2062,302,1299,1334,1336,1032,37,0,0,1,75,LoopedStreams.java,JmolApplet.java,3,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,michaelthoward,0.0000,0.0000,-1,35,startByteArrayReaderThread,private void startByteArrayReaderThread(),getValue,"private String getValue(String propertyName, String defaultValue)"
44,Type3,Block,1,840,2257,302,1515,1334,Still Active,1032,1485,0,0,0,75,LoopedStreams.java,JmolAppletRegistry.java,3,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,michaelthoward; egonw; molvisions; jmol initial support for custom colors; ; ' character; migueljmol; swheele2; nicove; rkanters,0.0000,0.0000,-1,1019,startByteArrayReaderThread,private void startByteArrayReaderThread(),getJsoWindow,JSObject getJsoWindow()
45,Type3,Block,1,840,2258,302,1515,1334,Still Active,1032,1485,0,0,0,75,LoopedStreams.java,JmolAppletRegistry.java,3,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,michaelthoward; egonw; molvisions; jmol initial support for custom colors; ; ' character; migueljmol; swheele2; nicove; rkanters,0.0000,0.0000,-1,1019,startByteArrayReaderThread,private void startByteArrayReaderThread(),getJsoTop,JSObject getJsoTop()
46,Type3,Block,1,840,2264,302,1565,1334,Still Active,1032,1435,0,0,0,75,LoopedStreams.java,Jmol.java,1,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,egonw; michaelthoward; nicove; molvisions; jmol initial support for custom colors; ; ' character; migueljmol; swheele2; rkanters,0.0000,0.0000,-1,1019,startByteArrayReaderThread,private void startByteArrayReaderThread(),print,public void print()
47,Type3,Block,1,840,2274,302,1570,1334,1691,1032,121,0,0,0,75,LoopedStreams.java,PdbAtom.java,2,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,michaelthoward; egonw,0.0000,0.0000,-1,1019,startByteArrayReaderThread,private void startByteArrayReaderThread(),getTemperature,public int getTemperature()
48,Type3,Block,1,840,2447,302,1930,1334,1934,1032,4,0,0,0,75,LoopedStreams.java,RepaintManager.java,2,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,michaelthoward,0.0000,0.0000,-1,1019,startByteArrayReaderThread,private void startByteArrayReaderThread(),run,public void run()
49,Type3,Block,1,840,2448,302,1930,1334,1934,1032,4,0,0,0,75,LoopedStreams.java,TransformManager.java,2,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,michaelthoward,0.0000,0.0000,-1,1019,startByteArrayReaderThread,private void startByteArrayReaderThread(),run,public void run()
50,Type3,Block,1,840,2517,302,2055,1334,2063,1032,8,0,0,0,75,LoopedStreams.java,PdbModel.java,5,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,michaelthoward; egonw,0.0000,0.0000,-1,1019,startByteArrayReaderThread,private void startByteArrayReaderThread(),conect,void conect()
51,Type3,Block,1,840,2586,302,2071,1334,2088,1032,17,0,0,0,75,LoopedStreams.java,PdbReader.java,5,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,michaelthoward,0.0000,0.0000,-1,1019,startByteArrayReaderThread,private void startByteArrayReaderThread(),conect,void conect()
52,Type3,Block,1,840,2839,302,2150,1334,2161,1032,11,0,0,0,75,LoopedStreams.java,Platform3D.java,4,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,michaelthoward,0.0000,0.0000,-1,1019,startByteArrayReaderThread,private void startByteArrayReaderThread(),waitOnClearingMonitor,synchronized void waitOnClearingMonitor()
53,Type3,Block,1,840,2840,302,2150,1334,2161,1032,11,0,0,0,75,LoopedStreams.java,RepaintManager.java,2,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,michaelthoward,0.0000,0.0000,-1,1019,startByteArrayReaderThread,private void startByteArrayReaderThread(),requestRepaintAndWait,public synchronized void requestRepaintAndWait()
54,Type3,Block,1,840,2951,302,2319,1334,2814,1032,495,0,0,0,75,LoopedStreams.java,Integration.java,5,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,migueljmol; egonw; swheele2; ; nicove; rkanters,0.0000,0.0000,-1,1019,startByteArrayReaderThread,private void startByteArrayReaderThread(),paint,public void paint(Graphics g)
55,Type3,Block,1,840,2952,302,2319,1334,Still Active,1032,681,0,0,0,75,LoopedStreams.java,JmolTable.java,5,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,egonw; migueljmol; swheele2; ; nicove; rkanters,0.0000,0.0000,-1,1019,startByteArrayReaderThread,private void startByteArrayReaderThread(),paint,public void paint(Graphics g)
56,Type3,Block,1,840,4006,302,2752,1334,Still Active,1032,248,0,0,0,75,LoopedStreams.java,CDKIntegration.java,5,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,rkanters; egonw; migueljmol; nicove,0.0000,0.0000,-1,1019,startByteArrayReaderThread,private void startByteArrayReaderThread(),NULL,NULL
57,Type3,Block,1,840,4007,302,2752,1334,Still Active,1032,248,0,0,0,75,LoopedStreams.java,Integration.java,5,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,migueljmol; egonw; rkanters; nicove,0.0000,0.0000,-1,1019,startByteArrayReaderThread,private void startByteArrayReaderThread(),NULL,NULL
58,Type3,Block,1,841,1078,302,530,1336,1198,1034,668,0,0,0,75,JpegEncoder.java,AtomTypeSetTest.java,7,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,yeldar; egonw; michaelthoward; fdortu,0.0000,0.0000,-1,-1,getYCCArray,private void getYCCArray(),setUp,public void setUp()
59,Type3,Block,1,841,1079,302,530,1336,1198,1034,668,0,0,0,75,JpegEncoder.java,AtomTypesModelTest.java,7,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,yeldar; egonw; michaelthoward; fdortu,0.0000,0.0000,-1,-1,getYCCArray,private void getYCCArray(),setUp,public void setUp()
60,Type3,Block,1,841,2062,302,1299,1336,1336,1034,37,0,0,1,75,JpegEncoder.java,JmolApplet.java,2,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,michaelthoward,0.0000,0.0000,-1,37,getYCCArray,private void getYCCArray(),getValue,"private String getValue(String propertyName, String defaultValue)"
