Revision | filePath | changeType | StartLine | EndLine | Nlines | cloneId | classId | globalCloneId | Similarity
284 | Revision_284/asp.c | U | 70 | 89 | 15 | 24878 | 1 | 1 | 100
284 | Revision_284/asp.c | U | 93 | 112 | 15 | 24879 | 1 | 2 | 100
284 | Revision_284/asp.c | U | 116 | 132 | 14 | 24880 | 2 | 3 | 100
284 | Revision_284/ruby.c | U | 79 | 94 | 14 | 24881 | 2 | 4 | 100
284 | Revision_284/asp.c | U | 136 | 151 | 14 | 24882 | 2 | 6 | 100
284 | Revision_284/asp.c | U | 155 | 170 | 14 | 24883 | 2 | 116 | 100
284 | Revision_284/ruby.c | U | 96 | 111 | 14 | 24884 | 2 | 4 | 100
284 | Revision_284/asp.c | U | 181 | 189 | 9 | 24885 | 3 | 8 | 100
284 | Revision_284/sml.c | U | 192 | 200 | 9 | 24886 | 3 | 118 | 100
284 | Revision_284/python.c | U | 212 | 220 | 9 | 24887 | 3 | 10 | 100
284 | Revision_284/args.c | U | 85 | 92 | 8 | 24888 | 4 | 11 | 100
284 | Revision_284/args.c | U | 159 | 166 | 8 | 24889 | 4 | 12 | 100
284 | Revision_284/c.c | U | 638 | 649 | 13 | 24890 | 5 | 117 | 100
284 | Revision_284/c.c | U | 1098 | 1111 | 13 | 24891 | 5 | 123 | 100
284 | Revision_284/c.c | U | 657 | 668 | 13 | 24892 | 5 | 114 | 100
284 | Revision_284/c.c | U | 779 | 798 | 42 | 24893 | 6 | 124 | 100
284 | Revision_284/c.c | U | 816 | 835 | 42 | 24894 | 6 | 125 | 100
284 | Revision_284/c.c | U | 1326 | 1333 | 7 | 24895 | 7 | 15 | 100
284 | Revision_284/c.c | U | 1336 | 1343 | 7 | 24896 | 7 | 16 | 100
284 | Revision_284/c.c | U | 1663 | 1667 | 5 | 24897 | 8 | 126 | 100
284 | Revision_284/c.c | U | 1672 | 1676 | 5 | 24898 | 8 | 127 | 100
284 | Revision_284/c.c | U | 2051 | 2056 | 6 | 24899 | 9 | 142 | 100
284 | Revision_284/options.c | U | 527 | 532 | 6 | 24900 | 9 | 72 | 100
284 | Revision_284/c.c | U | 2585 | 2594 | 10 | 24901 | 10 | 17 | 100
284 | Revision_284/c.c | U | 2615 | 2624 | 10 | 24902 | 10 | 128 | 100
284 | Revision_284/sql.c | U | 617 | 626 | 10 | 24903 | 10 | 102 | 100
284 | Revision_284/eiffel.c | U | 1222 | 1231 | 10 | 24904 | 10 | 19 | 100
284 | Revision_284/c.c | U | 2627 | 2636 | 10 | 24905 | 10 | 18 | 100
284 | Revision_284/eiffel.c | U | 215 | 224 | 8 | 24906 | 11 | 20 | 100
284 | Revision_284/fortran.c | U | 326 | 335 | 8 | 24907 | 11 | 21 | 100
284 | Revision_284/sql.c | U | 191 | 200 | 8 | 24908 | 11 | 103 | 100
284 | Revision_284/eiffel.c | U | 367 | 376 | 8 | 24909 | 12 | 104 | 100
284 | Revision_284/sql.c | U | 248 | 255 | 8 | 24910 | 12 | 105 | 100
284 | Revision_284/eiffel.c | U | 419 | 423 | 5 | 24911 | 13 | 87 | 100
284 | Revision_284/fortran.c | M | 708 | 712 | 5 | 24912 | 13 | 88 | 100
284 | Revision_284/eiffel.c | U | 602 | 612 | 9 | 24913 | 14 | 26 | 100
284 | Revision_284/fortran.c | U | 769 | 779 | 9 | 24914 | 14 | 27 | 100
284 | Revision_284/eiffel.c | U | 660 | 664 | 5 | 24915 | 15 | 106 | 100
284 | Revision_284/sql.c | U | 336 | 340 | 5 | 24916 | 15 | 107 | 100
284 | Revision_284/eiffel.c | U | 720 | 727 | 8 | 24917 | 16 | 28 | 100
284 | Revision_284/fortran.c | M | 901 | 908 | 8 | 24918 | 16 | 29 | 100
284 | Revision_284/eiffel.c | U | 874 | 878 | 5 | 24919 | 17 | 89 | 100
284 | Revision_284/fortran.c | M | 1204 | 1208 | 5 | 24920 | 17 | 86 | 100
284 | Revision_284/eiffel.c | U | 1014 | 1018 | 5 | 24921 | 17 | 85 | 100
284 | Revision_284/eiffel.c | U | 1167 | 1171 | 11 | 24922 | 18 | 140 | 100
284 | Revision_284/fortran.c | M | 1390 | 1394 | 11 | 24923 | 18 | 141 | 100
284 | Revision_284/eiffel.c | U | 1176 | 1188 | 10 | 24924 | 19 | 30 | 100
284 | Revision_284/sql.c | U | 203 | 214 | 10 | 24925 | 19 | 108 | 100
284 | Revision_284/verilog.c | U | 160 | 168 | 9 | 24926 | 20 | 98 | 100
284 | Revision_284/lua.c | U | 123 | 131 | 9 | 24927 | 20 | 84 | 100
284 | Revision_284/ruby.c | U | 167 | 175 | 9 | 24928 | 20 | 35 | 100
