1 | 475 | Revision_475/jscript.c | 2 | c | 476 | Revision_476/jscript.c | 2 |  
2 | 475 | Revision_475/jscript.c | 150,151 | c | 476 | Revision_476/jscript.c | 150 |  
3 | 475 | Revision_475/jscript.c | 153 | d | 476 | Revision_476/jscript.c | 151 |  
4 | 475 | Revision_475/jscript.c | 155 | d | 476 | Revision_476/jscript.c | 152 |  
5 | 475 | Revision_475/jscript.c | 176,208 | d | 476 | Revision_476/jscript.c | 172 |  
6 | 475 | Revision_475/jscript.c | 244 | a | 476 | Revision_476/jscript.c | 209,225 |  
7 | 475 | Revision_475/jscript.c | 269,285 | d | 476 | Revision_476/jscript.c | 249 |  
8 | 475 | Revision_475/jscript.c | 353,372 | d | 476 | Revision_476/jscript.c | 316 |  
9 | 475 | Revision_475/jscript.c | 465 | a | 476 | Revision_476/jscript.c | 410,429 |  
10 | 475 | Revision_475/jscript.c | 469 | a | 476 | Revision_476/jscript.c | 434,466 |  
11 | 475 | Revision_475/jscript.c | 677 | a | 476 | Revision_476/jscript.c | 675,719 |  
12 | 475 | Revision_475/jscript.c | 825,915 | d | 476 | Revision_476/jscript.c | 866 |  
13 | 475 | Revision_475/jscript.c | 1168 | a | 476 | Revision_476/jscript.c | 1120,1165 |  
14 | 475 | Revision_475/sql.c | 2 | c | 476 | Revision_476/sql.c | 2 |  
15 | 475 | Revision_475/sql.c | 276 | a | 476 | Revision_476/sql.c | 277 |  
16 | 475 | Revision_475/sql.c | 278,279 | d | 476 | Revision_476/sql.c | 278 |  
17 | 475 | Revision_475/sql.c | 366 | a | 476 | Revision_476/sql.c | 366,382 |  
18 | 475 | Revision_475/sql.c | 391,407 | d | 476 | Revision_476/sql.c | 406 |  
