pairId,cloneType,granularity,classId,clone1_gcid,clone2_gcid,clone1_addedRev,clone2_addedRev,clone1_deletedRev,clone2_deletedRev,clone1_lifespan,clone2_lifespan,co_change,gcid1_independent_change,gcid2_independent_change,similarity,filepath1,filepath2,file_distance,gcid1_authors,gcid2_authors,weighted_coupling_strength,coupling_trend,last_co_change_age,last_solo_change_age,method_name1,method_signature1,method_name2,method_signature2
1,Type3,Block,1,1,2,2,2,297,297,295,295,0,0,0,73,ChemFileUtils.java,ChemFileUtils.java,0,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw","stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",0.0000,0.0000,-1,-1,NULL,NULL,NULL,NULL
2,Type3,Block,1,1,836,2,302,297,Still Active,295,698,0,0,0,73,ChemFileUtils.java,LoopedStreams.java,2,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,startByteArrayReaderThread,private void startByteArrayReaderThread()
3,Type3,Block,1,1,837,2,302,297,Still Active,295,698,0,0,0,73,ChemFileUtils.java,JpegEncoder.java,5,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,getYCCArray,private void getYCCArray()
4,Type3,Block,1,1,1072,2,530,297,Still Active,295,470,0,0,0,73,ChemFileUtils.java,AtomTypeSetTest.java,8,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",yeldar; egonw; michaelthoward; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,setUp,public void setUp()
5,Type3,Block,1,1,1073,2,530,297,Still Active,295,470,0,0,0,73,ChemFileUtils.java,AtomTypesModelTest.java,8,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",yeldar; egonw; michaelthoward; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,setUp,public void setUp()
6,Type3,Block,1,2,836,2,302,297,Still Active,295,698,0,0,0,73,ChemFileUtils.java,LoopedStreams.java,2,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,startByteArrayReaderThread,private void startByteArrayReaderThread()
7,Type3,Block,1,2,837,2,302,297,Still Active,295,698,0,0,0,73,ChemFileUtils.java,JpegEncoder.java,5,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,getYCCArray,private void getYCCArray()
8,Type3,Block,1,2,1072,2,530,297,Still Active,295,470,0,0,0,73,ChemFileUtils.java,AtomTypeSetTest.java,8,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",yeldar; egonw; michaelthoward; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,setUp,public void setUp()
9,Type3,Block,1,2,1073,2,530,297,Still Active,295,470,0,0,0,73,ChemFileUtils.java,AtomTypesModelTest.java,8,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",yeldar; egonw; michaelthoward; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,setUp,public void setUp()
10,Type3,Block,1,836,837,302,302,Still Active,Still Active,698,698,0,2,0,75,LoopedStreams.java,JpegEncoder.java,5,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,0.0000,0.0000,-1,685,startByteArrayReaderThread,private void startByteArrayReaderThread(),getYCCArray,private void getYCCArray()
11,Type3,Block,1,836,1072,302,530,Still Active,Still Active,698,470,0,0,0,75,LoopedStreams.java,AtomTypeSetTest.java,8,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,yeldar; egonw; michaelthoward; fdortu,0.0000,0.0000,-1,685,startByteArrayReaderThread,private void startByteArrayReaderThread(),setUp,public void setUp()
12,Type3,Block,1,836,1073,302,530,Still Active,Still Active,698,470,0,0,0,75,LoopedStreams.java,AtomTypesModelTest.java,8,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,yeldar; egonw; michaelthoward; fdortu,0.0000,0.0000,-1,685,startByteArrayReaderThread,private void startByteArrayReaderThread(),setUp,public void setUp()
13,Type3,Block,1,837,1072,302,530,Still Active,Still Active,698,470,0,0,0,75,JpegEncoder.java,AtomTypeSetTest.java,7,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,yeldar; egonw; michaelthoward; fdortu,0.0000,0.0000,-1,-1,getYCCArray,private void getYCCArray(),setUp,public void setUp()
14,Type3,Block,1,837,1073,302,530,Still Active,Still Active,698,470,0,0,0,75,JpegEncoder.java,AtomTypesModelTest.java,7,yeldar; gezelter; egonw; cribeaud; petermr; michaelthoward; fdortu,yeldar; egonw; michaelthoward; fdortu,0.0000,0.0000,-1,-1,getYCCArray,private void getYCCArray(),setUp,public void setUp()
15,Type3,Block,1,1072,1073,530,530,Still Active,Still Active,470,470,0,0,0,80,AtomTypeSetTest.java,AtomTypesModelTest.java,1,yeldar; egonw; michaelthoward; fdortu,yeldar; egonw; michaelthoward; fdortu,0.0000,0.0000,-1,-1,setUp,public void setUp(),setUp,public void setUp()
16,Type3,Block,2,3,4,2,2,297,297,295,295,0,0,0,71,ChemFileUtils.java,DataStructureTools.java,1,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw","stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",0.0000,0.0000,-1,-1,NULL,NULL,NULL,NULL
17,Type3,Block,2,3,5,2,2,297,297,295,295,0,0,0,71,ChemFileUtils.java,SetOfRingsFinder.java,1,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw","stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",0.0000,0.0000,-1,-1,NULL,NULL,NULL,NULL
18,Type3,Block,2,3,1304,2,728,297,809,295,81,0,0,0,71,ChemFileUtils.java,DisplayControl.java,2,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,rebond,public void rebond()
19,Type3,Block,2,3,1402,2,781,297,Still Active,295,219,0,0,0,71,ChemFileUtils.java,BandPlotEPSRenderer.java,2,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,writeLine,private void writeLine(String line)
20,Type3,Block,2,3,1422,2,791,297,807,295,16,0,0,0,71,ChemFileUtils.java,DisplayControl.java,2,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,getInputStreamFromName,public InputStream getInputStreamFromName(String name)
21,Type3,Block,2,3,1440,2,807,297,Still Active,295,193,0,0,0,71,ChemFileUtils.java,FileManager.java,2,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,getInputStreamFromName,public InputStream getInputStreamFromName(String name)
22,Type3,Block,2,3,1442,2,808,297,Still Active,295,192,0,0,0,71,ChemFileUtils.java,ModelManager.java,2,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,rebond,public void rebond()
23,Type3,Block,2,3,1522,2,903,297,Still Active,295,97,0,0,0,71,ChemFileUtils.java,ReaderFactoryTest.java,8,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,testEmptyInput,public void testEmptyInput()
24,Type3,Block,2,3,1523,2,903,297,Still Active,295,97,0,0,0,71,ChemFileUtils.java,JmolApplet.java,3,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,load,public void load(String modelName)
25,Type3,Block,2,3,1524,2,903,297,Still Active,295,97,0,0,0,71,ChemFileUtils.java,JmolApplet.java,3,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,loadInline,public void loadInline(String strModel)
26,Type3,Block,2,4,5,2,2,297,297,295,295,0,0,0,71,DataStructureTools.java,SetOfRingsFinder.java,1,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw","stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",0.0000,0.0000,-1,-1,NULL,NULL,NULL,NULL
27,Type3,Block,2,4,1304,2,728,297,809,295,81,0,0,0,71,DataStructureTools.java,DisplayControl.java,2,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,rebond,public void rebond()
28,Type3,Block,2,4,1402,2,781,297,Still Active,295,219,0,0,0,71,DataStructureTools.java,BandPlotEPSRenderer.java,2,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,writeLine,private void writeLine(String line)
29,Type3,Block,2,4,1422,2,791,297,807,295,16,0,0,0,71,DataStructureTools.java,DisplayControl.java,2,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,getInputStreamFromName,public InputStream getInputStreamFromName(String name)
30,Type3,Block,2,4,1440,2,807,297,Still Active,295,193,0,0,0,71,DataStructureTools.java,FileManager.java,2,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,getInputStreamFromName,public InputStream getInputStreamFromName(String name)
31,Type3,Block,2,4,1442,2,808,297,Still Active,295,192,0,0,0,71,DataStructureTools.java,ModelManager.java,2,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,rebond,public void rebond()
32,Type3,Block,2,4,1522,2,903,297,Still Active,295,97,0,0,0,71,DataStructureTools.java,ReaderFactoryTest.java,8,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,testEmptyInput,public void testEmptyInput()
33,Type3,Block,2,4,1523,2,903,297,Still Active,295,97,0,0,0,71,DataStructureTools.java,JmolApplet.java,3,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,load,public void load(String modelName)
34,Type3,Block,2,4,1524,2,903,297,Still Active,295,97,0,0,0,71,DataStructureTools.java,JmolApplet.java,3,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,loadInline,public void loadInline(String strModel)
35,Type3,Block,2,5,1304,2,728,297,809,295,81,0,0,0,71,SetOfRingsFinder.java,DisplayControl.java,2,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,rebond,public void rebond()
36,Type3,Block,2,5,1402,2,781,297,Still Active,295,219,0,0,0,71,SetOfRingsFinder.java,BandPlotEPSRenderer.java,2,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,writeLine,private void writeLine(String line)
37,Type3,Block,2,5,1422,2,791,297,807,295,16,0,0,0,71,SetOfRingsFinder.java,DisplayControl.java,2,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,getInputStreamFromName,public InputStream getInputStreamFromName(String name)
38,Type3,Block,2,5,1440,2,807,297,Still Active,295,193,0,0,0,71,SetOfRingsFinder.java,FileManager.java,2,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,getInputStreamFromName,public InputStream getInputStreamFromName(String name)
39,Type3,Block,2,5,1442,2,808,297,Still Active,295,192,0,0,0,71,SetOfRingsFinder.java,ModelManager.java,2,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,rebond,public void rebond()
40,Type3,Block,2,5,1522,2,903,297,Still Active,295,97,0,0,0,71,SetOfRingsFinder.java,ReaderFactoryTest.java,8,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,testEmptyInput,public void testEmptyInput()
41,Type3,Block,2,5,1523,2,903,297,Still Active,295,97,0,0,0,71,SetOfRingsFinder.java,JmolApplet.java,3,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,load,public void load(String modelName)
42,Type3,Block,2,5,1524,2,903,297,Still Active,295,97,0,0,0,71,SetOfRingsFinder.java,JmolApplet.java,3,"stein; stonehe; basmith; gezelter; ewilligh; tjg1; fultoncr; mfagan; false]; *]    select all atoms   select none       deselect all atoms   select 1,2,5,6    select atoms 1,2,5,6 :)  New Non-Rasmol Script commands:  - clear; %a; false] of hydrogen implemented.; yeldar; egonw",michaelthoward; egonw; fdortu,0.0000,0.0000,-1,-1,NULL,NULL,loadInline,public void loadInline(String strModel)
43,Type3,Block,2,1304,1402,728,781,809,Still Active,81,219,0,7,0,75,DisplayControl.java,BandPlotEPSRenderer.java,1,michaelthoward; egonw; fdortu,michaelthoward; egonw; fdortu,0.0000,0.0000,-1,1,rebond,public void rebond(),writeLine,private void writeLine(String line)
44,Type3,Block,2,1304,1422,728,791,809,807,81,16,3,1,5,75,DisplayControl.java,DisplayControl.java,0,michaelthoward; egonw; fdortu,michaelthoward; fdortu,0.3389,-0.1647,4,2,rebond,public void rebond(),getInputStreamFromName,public InputStream getInputStreamFromName(String name)
45,Type3,Block,2,1304,1440,728,807,809,Still Active,81,193,0,1,0,75,DisplayControl.java,FileManager.java,1,michaelthoward; egonw; fdortu,michaelthoward; egonw; fdortu,0.0000,0.0000,-1,1,rebond,public void rebond(),getInputStreamFromName,public InputStream getInputStreamFromName(String name)
46,Type3,Block,2,1304,1442,728,808,809,Still Active,81,192,0,1,0,75,DisplayControl.java,ModelManager.java,1,michaelthoward; egonw; fdortu,michaelthoward; egonw; fdortu,0.0000,0.0000,-1,1,rebond,public void rebond(),rebond,public void rebond()
47,Type3,Block,2,1304,1522,728,903,809,Still Active,81,97,0,0,0,75,DisplayControl.java,ReaderFactoryTest.java,8,michaelthoward; egonw; fdortu,michaelthoward; egonw; fdortu,0.0000,0.0000,-1,1,rebond,public void rebond(),testEmptyInput,public void testEmptyInput()
48,Type3,Block,2,1304,1523,728,903,809,Still Active,81,97,0,0,0,75,DisplayControl.java,JmolApplet.java,1,michaelthoward; egonw; fdortu,michaelthoward; egonw; fdortu,0.0000,0.0000,-1,1,rebond,public void rebond(),load,public void load(String modelName)
49,Type3,Block,2,1304,1524,728,903,809,Still Active,81,97,0,0,0,75,DisplayControl.java,JmolApplet.java,1,michaelthoward; egonw; fdortu,michaelthoward; egonw; fdortu,0.0000,0.0000,-1,1,rebond,public void rebond(),loadInline,public void loadInline(String strModel)
50,Type3,Block,2,1402,1422,781,791,Still Active,807,219,16,0,0,8,75,BandPlotEPSRenderer.java,DisplayControl.java,1,michaelthoward; egonw; fdortu,michaelthoward; fdortu,0.0000,0.0000,-1,4,writeLine,private void writeLine(String line),getInputStreamFromName,public InputStream getInputStreamFromName(String name)
51,Type3,Block,2,1402,1440,781,807,Still Active,Still Active,219,193,0,0,0,75,BandPlotEPSRenderer.java,FileManager.java,1,michaelthoward; egonw; fdortu,michaelthoward; egonw; fdortu,0.0000,0.0000,-1,-1,writeLine,private void writeLine(String line),getInputStreamFromName,public InputStream getInputStreamFromName(String name)
52,Type3,Block,2,1402,1442,781,808,Still Active,Still Active,219,192,0,0,5,75,BandPlotEPSRenderer.java,ModelManager.java,1,michaelthoward; egonw; fdortu,michaelthoward; egonw; fdortu,0.0000,0.0000,-1,86,writeLine,private void writeLine(String line),rebond,public void rebond()
53,Type3,Block,2,1402,1522,781,903,Still Active,Still Active,219,97,0,0,0,75,BandPlotEPSRenderer.java,ReaderFactoryTest.java,8,michaelthoward; egonw; fdortu,michaelthoward; egonw; fdortu,0.0000,0.0000,-1,-1,writeLine,private void writeLine(String line),testEmptyInput,public void testEmptyInput()
54,Type3,Block,2,1402,1523,781,903,Still Active,Still Active,219,97,0,0,4,75,BandPlotEPSRenderer.java,JmolApplet.java,1,michaelthoward; egonw; fdortu,michaelthoward; egonw; fdortu,0.0000,0.0000,-1,19,writeLine,private void writeLine(String line),load,public void load(String modelName)
55,Type3,Block,2,1402,1524,781,903,Still Active,Still Active,219,97,0,0,4,75,BandPlotEPSRenderer.java,JmolApplet.java,1,michaelthoward; egonw; fdortu,michaelthoward; egonw; fdortu,0.0000,0.0000,-1,19,writeLine,private void writeLine(String line),loadInline,public void loadInline(String strModel)
56,Type3,Block,2,1422,1440,791,807,807,Still Active,16,193,0,0,0,75,DisplayControl.java,FileManager.java,1,michaelthoward; fdortu,michaelthoward; egonw; fdortu,0.0000,0.0000,-1,4,getInputStreamFromName,public InputStream getInputStreamFromName(String name),getInputStreamFromName,public InputStream getInputStreamFromName(String name)
57,Type3,Block,2,1422,1442,791,808,807,Still Active,16,192,0,0,0,75,DisplayControl.java,ModelManager.java,1,michaelthoward; fdortu,michaelthoward; egonw; fdortu,0.0000,0.0000,-1,4,getInputStreamFromName,public InputStream getInputStreamFromName(String name),rebond,public void rebond()
58,Type3,Block,2,1422,1522,791,903,807,Still Active,16,97,0,0,0,75,DisplayControl.java,ReaderFactoryTest.java,8,michaelthoward; fdortu,michaelthoward; egonw; fdortu,0.0000,0.0000,-1,4,getInputStreamFromName,public InputStream getInputStreamFromName(String name),testEmptyInput,public void testEmptyInput()
59,Type3,Block,2,1422,1523,791,903,807,Still Active,16,97,0,0,0,75,DisplayControl.java,JmolApplet.java,1,michaelthoward; fdortu,michaelthoward; egonw; fdortu,0.0000,0.0000,-1,4,getInputStreamFromName,public InputStream getInputStreamFromName(String name),load,public void load(String modelName)
60,Type3,Block,2,1422,1524,791,903,807,Still Active,16,97,0,0,0,75,DisplayControl.java,JmolApplet.java,1,michaelthoward; fdortu,michaelthoward; egonw; fdortu,0.0000,0.0000,-1,4,getInputStreamFromName,public InputStream getInputStreamFromName(String name),loadInline,public void loadInline(String strModel)
61,Type3,Block,2,1440,1442,807,808,Still Active,Still Active,193,192,0,0,5,75,FileManager.java,ModelManager.java,1,michaelthoward; egonw; fdortu,michaelthoward; egonw; fdortu,0.0000,0.0000,-1,86,getInputStreamFromName,public InputStream getInputStreamFromName(String name),rebond,public void rebond()
62,Type3,Block,2,1440,1522,807,903,Still Active,Still Active,193,97,0,0,0,75,FileManager.java,ReaderFactoryTest.java,8,michaelthoward; egonw; fdortu,michaelthoward; egonw; fdortu,0.0000,0.0000,-1,-1,getInputStreamFromName,public InputStream getInputStreamFromName(String name),testEmptyInput,public void testEmptyInput()
63,Type3,Block,2,1440,1523,807,903,Still Active,Still Active,193,97,0,0,4,75,FileManager.java,JmolApplet.java,1,michaelthoward; egonw; fdortu,michaelthoward; egonw; fdortu,0.0000,0.0000,-1,19,getInputStreamFromName,public InputStream getInputStreamFromName(String name),load,public void load(String modelName)
