Revision,gcid1,gcid2,classid,co_change_count,gcid1_independent_change_count,gcid2_independent_change_count,same_file,same_author,same_method,similarity,clone_type,nlines1,nlines2,depth,class_size,is_spcp,weighted_coupling_strength,last_co_change_age,last_solo_change_age,coupling_trend,wcs_recent,solo_events_after_last_cochange,noc1,noc2,file_age1,file_age2,churn1,churn2,distinct_authors1,distinct_authors2,major_author_prop1,major_author_prop2,minor_author_count1,minor_author_count2,wies,will_independently_evolve
657,59,60,38,0,0,2,0,1,1,100,Type1,15,15,1,2,0,0.0000,-1,0,0.0000,0.0000,2,0,2,162,162,0,758,0,1,0.0000,1.0000,0,0,1.0000,1
658,34,35,21,3,2,5,0,1,1,100,Type1,7,7,1,3,1,0.3559,0,14,-0.1890,1.0000,0,24,11,355,355,3037,3734,2,2,0.8333,0.8182,0,0,0.6441,1
658,42,49,10,0,0,1,1,1,1,100,Type1,26,5,0,6,0,0.0000,-1,0,0.0000,0.0000,5,4,4,191,157,1084,120,1,2,1.0000,0.5000,0,0,1.0000,1
658,42,52,10,0,0,4,0,1,1,100,Type1,26,5,1,6,0,0.0000,-1,0,0.0000,0.0000,8,4,5,191,162,1084,783,1,1,1.0000,1.0000,0,0,1.0000,1
658,43,49,10,0,1,1,0,1,1,100,Type1,26,5,1,6,0,0.0000,-1,0,0.0000,0.0000,5,4,4,191,157,1775,120,1,2,1.0000,0.5000,0,0,1.0000,1
658,43,52,10,0,0,4,0,1,1,100,Type1,26,5,1,6,0,0.0000,-1,0,0.0000,0.0000,8,4,5,191,162,1775,783,1,1,1.0000,1.0000,0,0,1.0000,1
658,45,46,18,1,1,3,0,1,0,100,Type1,5,5,1,6,1,0.3654,0,14,0.3815,1.0000,0,10,7,230,230,839,440,2,2,0.8000,0.7143,0,0,0.6346,1
658,45,55,18,1,0,3,0,1,0,100,Type1,5,5,1,6,0,0.2614,0,1,0.5075,0.2614,0,10,4,230,162,839,773,2,1,0.8000,1.0000,0,0,0.7386,1
658,46,55,18,1,0,3,0,1,0,100,Type1,5,5,1,6,0,0.2614,0,1,0.5075,0.2614,0,7,4,230,162,440,773,2,1,0.7143,1.0000,0,0,0.7386,1
658,49,52,10,1,0,3,0,1,1,100,Type1,5,5,1,6,0,0.2614,0,1,0.5075,0.2614,0,4,5,157,162,120,783,2,1,0.5000,1.0000,0,0,0.7386,1
658,57,58,37,1,0,3,0,1,1,100,Type1,5,5,1,2,1,0.2614,0,1,0.5075,0.2614,0,4,4,162,162,147,773,2,1,0.5000,1.0000,0,0,0.7386,1
659,22,61,29,0,0,1,1,1,0,100,Type1,12,26,0,7,0,0.0000,-1,0,0.0000,0.0000,4,3,4,329,137,1004,134,1,2,1.0000,0.7500,0,0,1.0000,1
659,22,62,29,0,0,1,0,1,0,100,Type1,12,26,1,7,0,0.0000,-1,0,0.0000,0.0000,4,3,1,329,137,1004,6,1,1,1.0000,1.0000,0,0,1.0000,1
659,23,61,29,0,0,1,0,1,0,100,Type1,12,26,1,7,0,0.0000,-1,0,0.0000,0.0000,7,6,4,329,137,3533,134,1,2,1.0000,0.7500,0,0,1.0000,1
659,23,62,29,0,0,1,1,1,0,100,Type1,12,26,0,7,0,0.0000,-1,0,0.0000,0.0000,7,6,1,329,137,3533,6,1,1,1.0000,1.0000,0,0,1.0000,1
659,34,35,21,4,2,5,0,1,1,100,Type1,7,7,1,3,1,0.5278,0,15,-0.0163,1.0000,0,24,11,355,355,3037,3734,2,2,0.8333,0.8182,0,0,0.4722,0
659,45,46,18,2,1,3,0,1,0,100,Type1,5,5,1,6,1,0.5390,0,15,0.5560,1.0000,0,10,7,230,230,839,440,2,2,0.8000,0.7143,0,0,0.4610,0
659,45,55,18,1,1,3,0,1,0,100,Type1,5,5,1,6,0,0.2059,1,0,0.3332,0.2059,1,10,4,230,162,839,773,2,1,0.8000,1.0000,0,0,0.7941,1
659,46,55,18,1,1,3,0,1,0,100,Type1,5,5,1,6,0,0.2059,1,0,0.3332,0.2059,1,7,4,230,162,440,773,2,1,0.7143,1.0000,0,0,0.7941,1
659,49,52,10,2,0,3,0,1,1,100,Type1,5,5,1,6,0,0.4181,0,2,0.6766,0.4181,0,4,5,157,162,120,783,2,1,0.5000,1.0000,0,0,0.5819,1
659,57,58,37,1,1,3,0,1,1,100,Type1,5,5,1,2,1,0.2059,1,0,0.3332,0.2059,1,4,4,162,162,147,773,2,1,0.5000,1.0000,0,0,0.7941,1
659,61,62,29,1,0,0,0,1,1,100,Type1,26,26,1,7,1,1.0000,0,-1,0.0000,1.0000,0,4,1,137,137,134,6,2,1,0.7500,1.0000,0,0,0.0000,0
664,22,61,29,0,0,2,1,1,0,100,Type1,12,26,0,7,0,0.0000,-1,0,0.0000,0.0000,5,3,4,329,137,1004,134,1,2,1.0000,0.7500,0,0,1.0000,1
664,23,61,29,0,0,2,0,1,0,100,Type1,12,26,1,7,0,0.0000,-1,0,0.0000,0.0000,8,6,4,329,137,3533,134,1,2,1.0000,0.7500,0,0,1.0000,1
664,24,63,7,0,1,0,1,1,0,100,Type1,5,5,0,9,0,0.0000,-1,0,0.0000,0.0000,7,12,4,355,152,1911,340,1,1,1.0000,1.0000,0,0,1.0000,1
664,24,64,7,1,0,0,1,1,0,100,Type1,5,5,0,9,0,1.0000,0,30,0.0000,1.0000,0,12,10,355,152,1911,626,1,1,1.0000,1.0000,0,0,0.0000,0
664,26,51,8,0,1,2,0,1,1,100,Type1,17,17,1,4,0,0.0000,-1,0,0.0000,0.0000,9,10,2,355,162,1864,758,2,1,0.9000,1.0000,0,0,1.0000,1
664,34,35,21,4,3,5,0,1,1,100,Type1,7,7,1,3,1,0.4029,5,0,-0.1415,0.6291,1,24,11,355,355,3037,3734,2,2,0.8333,0.8182,0,0,0.5971,1
664,38,39,22,3,3,1,0,1,0,100,Type1,6,6,1,6,0,0.0060,187,0,-0.7694,0.0000,3,11,6,355,355,1954,1858,1,1,1.0000,1.0000,0,0,0.9940,1
664,45,46,18,2,2,3,0,1,0,100,Type1,5,5,1,6,1,0.4090,5,0,0.4187,0.6291,1,10,7,230,230,839,440,2,2,0.8000,0.7143,0,0,0.5910,1
664,45,55,18,1,2,3,0,1,0,100,Type1,5,5,1,6,0,0.1652,6,0,-0.2059,0.1652,2,10,4,230,162,839,773,2,1,0.8000,1.0000,0,0,0.8348,1
664,49,52,10,2,1,3,0,1,1,100,Type1,5,5,1,6,0,0.3354,5,0,-0.4181,0.3354,1,4,5,157,162,120,783,2,1,0.5000,1.0000,0,0,0.6646,1
664,61,62,29,1,1,0,0,1,1,100,Type1,26,26,1,7,1,0.4626,5,0,-1.0000,0.4626,1,4,1,137,137,134,6,2,1,0.7500,1.0000,0,0,0.5374,1
664,63,64,7,0,0,1,1,1,0,100,Type1,5,5,0,9,1,0.0000,-1,0,0.0000,0.0000,1,4,10,152,152,340,626,1,1,1.0000,1.0000,0,0,1.0000,1
672,11,12,3,1,3,0,0,1,1,100,Type1,5,5,1,4,1,0.0010,229,0,-1.0000,0.0000,3,7,1,574,574,749,134,3,1,0.7143,1.0000,0,0,0.9990,1
672,11,13,3,1,3,0,0,1,1,100,Type1,5,5,1,4,1,0.0010,229,0,-1.0000,0.0000,3,7,1,574,552,749,96,3,1,0.7143,1.0000,0,0,0.9990,1
672,14,15,4,1,0,3,0,1,0,100,Type1,9,9,1,5,1,0.0010,229,0,-1.0000,0.0000,3,1,7,552,552,96,749,1,3,1.0000,0.7143,0,0,0.9990,1
687,24,70,7,0,0,1,0,1,0,100,Type1,5,5,1,9,0,0.0000,-1,0,0.0000,0.0000,8,12,3,355,134,1911,271,1,1,1.0000,1.0000,0,0,1.0000,1
687,63,70,7,0,0,1,0,1,0,100,Type1,5,5,1,9,0,0.0000,-1,0,0.0000,0.0000,1,4,3,152,134,340,271,1,1,1.0000,1.0000,0,0,1.0000,1
687,64,70,7,0,0,1,0,1,0,100,Type1,5,5,1,9,0,0.0000,-1,0,0.0000,0.0000,2,10,3,152,134,626,271,1,1,1.0000,1.0000,0,0,1.0000,1
687,68,70,7,0,0,1,1,1,0,100,Type1,5,5,0,9,1,0.0000,-1,0,0.0000,0.0000,1,1,3,134,134,160,271,1,1,1.0000,1.0000,0,0,1.0000,1
687,69,70,7,0,0,1,1,1,0,100,Type1,5,5,0,9,1,0.0000,-1,0,0.0000,0.0000,1,1,3,134,134,160,271,1,1,1.0000,1.0000,0,0,1.0000,1
687,70,71,7,0,1,0,1,1,0,100,Type1,5,5,0,9,1,0.0000,-1,0,0.0000,0.0000,1,3,1,134,134,271,160,1,1,1.0000,1.0000,0,0,1.0000,1
687,99,100,23,0,1,0,0,1,0,100,Type1,8,8,1,2,0,0.0000,-1,0,0.0000,0.0000,1,3,6,134,134,271,329,1,1,1.0000,1.0000,0,0,1.0000,1
694,20,109,5,0,0,1,0,1,1,100,Type1,5,5,1,7,0,0.0000,-1,0,0.0000,0.0000,7,6,4,355,123,1549,204,1,1,1.0000,1.0000,0,0,1.0000,1
694,21,109,5,0,0,1,0,1,1,100,Type1,5,5,1,7,0,0.0000,-1,0,0.0000,0.0000,6,6,4,355,123,3603,204,1,1,1.0000,1.0000,0,0,1.0000,1
694,49,113,10,0,0,1,0,1,1,100,Type1,5,5,1,6,0,0.0000,-1,0,0.0000,0.0000,4,4,4,157,123,120,204,2,1,0.5000,1.0000,0,0,1.0000,1
694,50,109,5,0,0,1,0,1,0,100,Type1,5,5,1,7,0,0.0000,-1,0,0.0000,0.0000,5,4,4,162,123,853,204,1,1,1.0000,1.0000,0,0,1.0000,1
694,52,113,10,0,0,1,0,1,1,100,Type1,5,5,1,6,0,0.0000,-1,0,0.0000,0.0000,6,5,4,162,123,783,204,1,1,1.0000,1.0000,0,0,1.0000,1
694,65,109,5,0,0,1,0,1,1,100,Type1,5,5,1,7,0,0.0000,-1,0,0.0000,0.0000,1,1,4,134,123,160,204,1,1,1.0000,1.0000,0,0,1.0000,1
694,74,113,10,0,0,1,0,1,1,100,Type1,5,5,1,6,0,0.0000,-1,0,0.0000,0.0000,1,1,4,134,123,160,204,1,1,1.0000,1.0000,0,0,1.0000,1
696,118,125,41,1,0,0,1,1,0,100,Type1,5,5,0,2,0,1.0000,0,-1,0.0000,1.0000,0,4,4,123,120,77,77,1,1,1.0000,1.0000,0,0,0.0000,0
697,118,125,41,2,0,0,1,1,0,100,Type1,5,5,0,2,0,1.0000,0,-1,0.0000,1.0000,0,4,4,123,120,77,77,1,1,1.0000,1.0000,0,0,0.0000,0
698,20,109,5,0,0,2,0,1,1,100,Type1,5,5,1,7,0,0.0000,-1,0,0.0000,0.0000,8,6,4,355,123,1549,204,1,1,1.0000,1.0000,0,0,1.0000,1
698,21,109,5,0,0,2,0,1,1,100,Type1,5,5,1,7,0,0.0000,-1,0,0.0000,0.0000,7,6,4,355,123,3603,204,1,1,1.0000,1.0000,0,0,1.0000,1
698,49,113,10,0,0,2,0,1,1,100,Type1,5,5,1,6,0,0.0000,-1,0,0.0000,0.0000,5,4,4,157,123,120,204,2,1,0.5000,1.0000,0,0,1.0000,1
698,50,109,5,0,0,2,0,1,0,100,Type1,5,5,1,7,0,0.0000,-1,0,0.0000,0.0000,6,4,4,162,123,853,204,1,1,1.0000,1.0000,0,0,1.0000,1
698,52,113,10,0,0,2,0,1,1,100,Type1,5,5,1,6,0,0.0000,-1,0,0.0000,0.0000,7,5,4,162,123,783,204,1,1,1.0000,1.0000,0,0,1.0000,1
698,65,109,5,0,0,2,0,1,1,100,Type1,5,5,1,7,0,0.0000,-1,0,0.0000,0.0000,2,1,4,134,123,160,204,1,1,1.0000,1.0000,0,0,1.0000,1
698,74,113,10,0,0,2,0,1,1,100,Type1,5,5,1,6,0,0.0000,-1,0,0.0000,0.0000,2,1,4,134,123,160,204,1,1,1.0000,1.0000,0,0,1.0000,1
698,118,125,41,3,0,0,1,1,0,100,Type1,5,5,0,2,0,1.0000,0,-1,0.0000,1.0000,0,4,4,123,120,77,77,1,1,1.0000,1.0000,0,0,0.0000,0
699,34,35,21,4,3,6,0,1,1,100,Type1,7,7,1,3,1,0.2403,40,0,0.1628,0.0000,2,24,11,355,355,3037,3734,2,2,0.8333,0.8182,0,0,0.7597,1
699,35,91,21,0,1,0,0,1,1,100,Type1,7,7,1,3,0,0.0000,-1,0,0.0000,0.0000,10,11,1,355,134,3734,160,2,1,0.8182,1.0000,0,0,1.0000,1
699,38,39,22,3,3,2,0,1,0,100,Type1,6,6,1,6,0,0.0022,222,0,-0.7694,0.0000,4,11,6,355,355,1954,1858,1,1,1.0000,1.0000,0,0,0.9978,1
699,38,126,22,0,0,1,0,1,0,100,Type1,6,6,1,6,0,0.0000,-1,0,0.0000,0.0000,7,11,4,355,117,1954,185,1,1,1.0000,1.0000,0,0,1.0000,1
699,39,92,22,0,1,0,0,1,0,100,Type1,6,13,1,6,0,0.0000,-1,0,0.0000,0.0000,5,6,1,355,114,1858,160,1,1,1.0000,1.0000,0,0,1.0000,1
699,39,93,22,0,1,0,0,1,0,100,Type1,6,13,1,6,0,0.0000,-1,0,0.0000,0.0000,5,6,2,355,114,1858,69,1,1,1.0000,1.0000,0,0,1.0000,1
699,39,96,22,0,1,0,0,1,0,100,Type1,6,6,1,6,0,0.0000,-1,0,0.0000,0.0000,5,6,1,355,134,1858,160,1,1,1.0000,1.0000,0,0,1.0000,1
699,39,126,22,1,0,0,1,1,0,100,Type1,6,6,0,6,0,1.0000,0,55,0.0000,1.0000,0,6,4,355,117,1858,185,1,1,1.0000,1.0000,0,0,0.0000,0
699,45,46,18,2,2,4,0,1,0,100,Type1,5,5,1,6,1,0.2421,40,0,0.2779,0.0000,2,10,7,230,230,839,440,2,2,0.8000,0.7143,0,0,0.7579,1
699,46,55,18,1,2,3,0,1,0,100,Type1,5,5,1,6,0,0.1208,41,0,-0.2059,0.0000,2,7,4,230,162,440,773,2,1,0.7143,1.0000,0,0,0.8792,1
699,46,86,18,0,1,0,0,1,1,100,Type1,5,5,1,6,0,0.0000,-1,0,0.0000,0.0000,6,7,1,230,134,440,160,2,1,0.7143,1.0000,0,0,1.0000,1
699,46,87,18,0,1,0,0,1,0,100,Type1,5,5,1,6,0,0.0000,-1,0,0.0000,0.0000,6,7,1,230,134,440,160,2,1,0.7143,1.0000,0,0,1.0000,1
699,57,58,37,1,2,3,0,1,1,100,Type1,5,5,1,2,1,0.1208,41,0,-0.2059,0.0000,2,4,4,162,162,147,773,2,1,0.5000,1.0000,0,0,0.8792,1
699,92,126,22,0,0,1,0,1,0,100,Type1,13,6,1,6,0,0.0000,-1,0,0.0000,0.0000,1,1,4,114,117,160,185,1,1,1.0000,1.0000,0,0,1.0000,1
699,93,126,22,0,0,1,0,1,0,100,Type1,13,6,1,6,0,0.0000,-1,0,0.0000,0.0000,1,2,4,114,117,69,185,1,1,1.0000,1.0000,0,0,1.0000,1
699,96,126,22,0,0,1,0,1,0,100,Type1,6,6,1,6,0,0.0000,-1,0,0.0000,0.0000,1,1,4,134,117,160,185,1,1,1.0000,1.0000,0,0,1.0000,1
700,24,70,7,0,0,2,0,1,0,100,Type1,5,5,1,9,0,0.0000,-1,0,0.0000,0.0000,9,12,3,355,134,1911,271,1,1,1.0000,1.0000,0,0,1.0000,1
700,63,70,7,0,0,2,0,1,0,100,Type1,5,5,1,9,0,0.0000,-1,0,0.0000,0.0000,2,4,3,152,134,340,271,1,1,1.0000,1.0000,0,0,1.0000,1
700,64,70,7,0,0,2,0,1,0,100,Type1,5,5,1,9,0,0.0000,-1,0,0.0000,0.0000,3,10,3,152,134,626,271,1,1,1.0000,1.0000,0,0,1.0000,1
700,68,70,7,0,0,2,1,1,0,100,Type1,5,5,0,9,1,0.0000,-1,0,0.0000,0.0000,2,1,3,134,134,160,271,1,1,1.0000,1.0000,0,0,1.0000,1
700,69,70,7,0,0,2,1,1,0,100,Type1,5,5,0,9,1,0.0000,-1,0,0.0000,0.0000,2,1,3,134,134,160,271,1,1,1.0000,1.0000,0,0,1.0000,1
700,70,71,7,0,2,0,1,1,0,100,Type1,5,5,0,9,1,0.0000,-1,0,0.0000,0.0000,2,3,1,134,134,271,160,1,1,1.0000,1.0000,0,0,1.0000,1
700,99,100,23,0,2,0,0,1,0,100,Type1,8,8,1,2,0,0.0000,-1,0,0.0000,0.0000,2,3,6,134,134,271,329,1,1,1.0000,1.0000,0,0,1.0000,1
700,103,104,27,0,1,0,0,1,0,100,Type1,6,6,1,6,0,0.0000,-1,0,0.0000,0.0000,1,2,0,80,80,257,0,1,0,1.0000,0.0000,0,0,1.0000,1
700,103,105,27,0,1,0,1,1,0,100,Type1,6,20,0,6,0,0.0000,-1,0,0.0000,0.0000,1,2,1,80,114,257,160,1,1,1.0000,1.0000,0,0,1.0000,1
700,103,106,27,0,1,0,0,1,0,100,Type1,6,20,1,6,0,0.0000,-1,0,0.0000,0.0000,1,2,3,80,114,257,135,1,1,1.0000,1.0000,0,0,1.0000,1
711,129,130,2,1,0,0,1,1,1,100,Type1,37,37,0,5,1,1.0000,0,-1,0.0000,1.0000,0,1,1,105,105,120,120,1,1,1.0000,1.0000,0,0,0.0000,0
714,11,12,3,1,4,0,0,1,1,100,Type1,5,5,1,4,1,0.0002,271,0,-1.0000,0.0000,4,7,1,574,574,749,134,3,1,0.7143,1.0000,0,0,0.9998,1
714,11,13,3,1,4,0,0,1,1,100,Type1,5,5,1,4,1,0.0002,271,0,-1.0000,0.0000,4,7,1,574,552,749,96,3,1,0.7143,1.0000,0,0,0.9998,1
714,14,15,4,1,0,4,0,1,0,100,Type1,9,9,1,5,1,0.0002,271,0,-1.0000,0.0000,4,1,7,552,552,96,749,1,3,1.0000,0.7143,0,0,0.9998,1
720,11,12,3,1,5,0,0,1,1,100,Type1,5,5,1,4,1,0.0001,277,0,-1.0000,0.0000,5,7,1,574,574,749,134,3,1,0.7143,1.0000,0,0,0.9999,1
720,11,13,3,1,5,0,0,1,1,100,Type1,5,5,1,4,1,0.0001,277,0,-1.0000,0.0000,5,7,1,574,552,749,96,3,1,0.7143,1.0000,0,0,0.9999,1
720,14,15,4,1,0,5,0,1,0,100,Type1,9,9,1,5,1,0.0001,277,0,-1.0000,0.0000,5,1,7,552,552,96,749,1,3,1.0000,0.7143,0,0,0.9999,1
735,20,109,5,0,0,3,0,1,1,100,Type1,5,5,1,7,0,0.0000,-1,0,0.0000,0.0000,9,6,4,355,123,1549,204,1,1,1.0000,1.0000,0,0,1.0000,1
735,21,109,5,0,0,3,0,1,1,100,Type1,5,5,1,7,0,0.0000,-1,0,0.0000,0.0000,8,6,4,355,123,3603,204,1,1,1.0000,1.0000,0,0,1.0000,1
735,49,113,10,0,0,3,0,1,1,100,Type1,5,5,1,6,0,0.0000,-1,0,0.0000,0.0000,6,4,4,157,123,120,204,2,1,0.5000,1.0000,0,0,1.0000,1
735,50,109,5,0,0,3,0,1,0,100,Type1,5,5,1,7,0,0.0000,-1,0,0.0000,0.0000,7,4,4,162,123,853,204,1,1,1.0000,1.0000,0,0,1.0000,1
735,52,113,10,0,0,3,0,1,1,100,Type1,5,5,1,6,0,0.0000,-1,0,0.0000,0.0000,8,5,4,162,123,783,204,1,1,1.0000,1.0000,0,0,1.0000,1
735,65,109,5,0,0,3,0,1,1,100,Type1,5,5,1,7,0,0.0000,-1,0,0.0000,0.0000,3,1,4,134,123,160,204,1,1,1.0000,1.0000,0,0,1.0000,1
735,74,113,10,0,0,3,0,1,1,100,Type1,5,5,1,6,0,0.0000,-1,0,0.0000,0.0000,3,1,4,134,123,160,204,1,1,1.0000,1.0000,0,0,1.0000,1
735,82,114,16,0,0,1,0,1,1,100,Type1,10,10,1,4,0,0.0000,-1,0,0.0000,0.0000,1,2,2,134,123,320,177,1,1,1.0000,1.0000,0,0,1.0000,1
735,83,114,16,0,0,1,0,1,1,100,Type1,10,10,1,4,0,0.0000,-1,0,0.0000,0.0000,1,3,2,134,123,224,177,1,1,1.0000,1.0000,0,0,1.0000,1
735,118,125,41,4,0,0,1,1,0,100,Type1,5,5,0,2,0,1.0000,0,-1,0.0000,1.0000,0,4,4,123,120,77,77,1,1,1.0000,1.0000,0,0,0.0000,0
737,20,21,5,2,4,4,0,1,1,100,Type1,5,5,1,7,1,0.0006,262,0,-0.0350,0.0000,6,6,6,355,355,1549,3603,1,1,1.0000,1.0000,0,0,0.9994,1
737,21,50,5,0,1,3,0,1,0,100,Type1,5,5,1,7,0,0.0000,-1,0,0.0000,0.0000,10,6,4,355,162,3603,853,1,1,1.0000,1.0000,0,0,1.0000,1
737,21,65,5,0,1,0,0,1,1,100,Type1,5,5,1,7,0,0.0000,-1,0,0.0000,0.0000,6,6,1,355,134,3603,160,1,1,1.0000,1.0000,0,0,1.0000,1
737,21,109,5,0,1,3,0,1,1,100,Type1,5,5,1,7,0,0.0000,-1,0,0.0000,0.0000,9,6,4,355,123,3603,204,1,1,1.0000,1.0000,0,0,1.0000,1
737,34,35,21,4,3,7,0,1,1,100,Type1,7,7,1,3,1,0.1063,78,0,0.0714,0.0000,3,24,11,355,355,3037,3734,2,2,0.8333,0.8182,0,0,0.8937,1
737,35,91,21,0,2,0,0,1,1,100,Type1,7,7,1,3,0,0.0000,-1,0,0.0000,0.0000,11,11,1,355,134,3734,160,2,1,0.8182,1.0000,0,0,1.0000,1
737,38,126,22,0,0,2,0,1,0,100,Type1,6,6,1,6,0,0.0000,-1,0,0.0000,0.0000,8,11,4,355,117,1954,185,1,1,1.0000,1.0000,0,0,1.0000,1
737,39,126,22,1,0,1,1,1,0,100,Type1,6,6,0,6,0,0.2423,38,0,-1.0000,0.0000,1,6,4,355,117,1858,185,1,1,1.0000,1.0000,0,0,0.7577,1
737,45,46,18,2,2,5,0,1,0,100,Type1,5,5,1,6,1,0.1064,78,0,-0.5390,0.0000,3,10,7,230,230,839,440,2,2,0.8000,0.7143,0,0,0.8936,1
737,46,55,18,1,3,3,0,1,0,100,Type1,5,5,1,6,0,0.0527,79,0,-0.2059,0.0000,3,7,4,230,162,440,773,2,1,0.7143,1.0000,0,0,0.9473,1
737,46,86,18,0,2,0,0,1,1,100,Type1,5,5,1,6,0,0.0000,-1,0,0.0000,0.0000,7,7,1,230,134,440,160,2,1,0.7143,1.0000,0,0,1.0000,1
737,46,87,18,0,2,0,0,1,0,100,Type1,5,5,1,6,0,0.0000,-1,0,0.0000,0.0000,7,7,1,230,134,440,160,2,1,0.7143,1.0000,0,0,1.0000,1
737,57,58,37,1,3,3,0,1,1,100,Type1,5,5,1,2,1,0.0527,79,0,-0.2059,0.0000,3,4,4,162,162,147,773,2,1,0.5000,1.0000,0,0,0.9473,1
737,92,126,22,0,0,2,0,1,0,100,Type1,13,6,1,6,0,0.0000,-1,0,0.0000,0.0000,2,1,4,114,117,160,185,1,1,1.0000,1.0000,0,0,1.0000,1
737,93,126,22,0,0,2,0,1,0,100,Type1,13,6,1,6,0,0.0000,-1,0,0.0000,0.0000,2,2,4,114,117,69,185,1,1,1.0000,1.0000,0,0,1.0000,1
737,96,126,22,0,0,2,0,1,0,100,Type1,6,6,1,6,0,0.0000,-1,0,0.0000,0.0000,2,1,4,134,117,160,185,1,1,1.0000,1.0000,0,0,1.0000,1
741,131,132,40,1,0,0,1,1,0,100,Type1,5,5,0,2,0,1.0000,0,-1,0.0000,1.0000,0,5,5,75,75,95,95,1,1,1.0000,1.0000,0,0,0.0000,0
743,131,132,40,2,0,0,1,1,0,100,Type1,5,5,0,2,0,1.0000,0,-1,0.0000,1.0000,0,5,5,75,75,95,95,1,1,1.0000,1.0000,0,0,0.0000,0
745,131,132,40,3,0,0,1,1,0,100,Type1,5,5,0,2,0,1.0000,0,-1,0.0000,1.0000,0,5,5,75,75,95,95,1,1,1.0000,1.0000,0,0,0.0000,0
755,20,65,5,0,0,1,0,1,1,100,Type1,5,5,1,7,0,0.0000,-1,0,0.0000,0.0000,7,6,1,355,134,1549,160,1,1,1.0000,1.0000,0,0,1.0000,1
755,21,65,5,0,1,1,0,1,1,100,Type1,5,5,1,7,0,0.0000,-1,0,0.0000,0.0000,7,6,1,355,134,3603,160,1,1,1.0000,1.0000,0,0,1.0000,1
755,24,68,7,0,0,1,0,1,0,100,Type1,5,5,1,9,0,0.0000,-1,0,0.0000,0.0000,8,12,1,355,134,1911,160,1,1,1.0000,1.0000,0,0,1.0000,1
755,24,69,7,0,0,1,0,1,0,100,Type1,5,5,1,9,0,0.0000,-1,0,0.0000,0.0000,8,12,1,355,134,1911,160,1,1,1.0000,1.0000,0,0,1.0000,1
755,24,70,7,0,0,3,0,1,0,100,Type1,5,5,1,9,0,0.0000,-1,0,0.0000,0.0000,10,12,3,355,134,1911,271,1,1,1.0000,1.0000,0,0,1.0000,1
755,24,71,7,0,0,1,0,1,0,100,Type1,5,5,1,9,0,0.0000,-1,0,0.0000,0.0000,8,12,1,355,134,1911,160,1,1,1.0000,1.0000,0,0,1.0000,1
755,34,91,21,0,0,1,0,1,1,100,Type1,7,7,1,3,0,0.0000,-1,0,0.0000,0.0000,11,24,1,355,134,3037,160,2,1,0.8333,1.0000,0,0,1.0000,1
755,35,91,21,0,2,1,0,1,1,100,Type1,7,7,1,3,0,0.0000,-1,0,0.0000,0.0000,12,11,1,355,134,3734,160,2,1,0.8182,1.0000,0,0,1.0000,1
755,38,92,22,0,0,1,0,1,0,100,Type1,6,13,1,6,0,0.0000,-1,0,0.0000,0.0000,7,11,1,355,114,1954,160,1,1,1.0000,1.0000,0,0,1.0000,1
755,38,96,22,0,0,1,0,1,1,100,Type1,6,6,1,6,0,0.0000,-1,0,0.0000,0.0000,7,11,1,355,134,1954,160,1,1,1.0000,1.0000,0,0,1.0000,1
755,39,92,22,0,1,1,0,1,0,100,Type1,6,13,1,6,0,0.0000,-1,0,0.0000,0.0000,6,6,1,355,114,1858,160,1,1,1.0000,1.0000,0,0,1.0000,1
755,39,96,22,0,1,1,0,1,0,100,Type1,6,6,1,6,0,0.0000,-1,0,0.0000,0.0000,6,6,1,355,134,1858,160,1,1,1.0000,1.0000,0,0,1.0000,1
755,45,86,18,0,0,1,0,1,0,100,Type1,5,5,1,6,0,0.0000,-1,0,0.0000,0.0000,5,10,1,230,134,839,160,2,1,0.8000,1.0000,0,0,1.0000,1
755,45,87,18,0,0,1,0,1,1,100,Type1,5,5,1,6,0,0.0000,-1,0,0.0000,0.0000,5,10,1,230,134,839,160,2,1,0.8000,1.0000,0,0,1.0000,1
755,46,86,18,0,2,1,0,1,1,100,Type1,5,5,1,6,0,0.0000,-1,0,0.0000,0.0000,8,7,1,230,134,440,160,2,1,0.7143,1.0000,0,0,1.0000,1
755,46,87,18,0,2,1,0,1,0,100,Type1,5,5,1,6,0,0.0000,-1,0,0.0000,0.0000,8,7,1,230,134,440,160,2,1,0.7143,1.0000,0,0,1.0000,1
755,49,74,10,0,0,1,0,1,1,100,Type1,5,5,1,6,0,0.0000,-1,0,0.0000,0.0000,4,4,1,157,134,120,160,2,1,0.5000,1.0000,0,0,1.0000,1
755,50,65,5,0,0,1,0,1,0,100,Type1,5,5,1,7,0,0.0000,-1,0,0.0000,0.0000,5,4,1,162,134,853,160,1,1,1.0000,1.0000,0,0,1.0000,1
755,52,74,10,0,0,1,0,1,1,100,Type1,5,5,1,6,0,0.0000,-1,0,0.0000,0.0000,6,5,1,162,134,783,160,1,1,1.0000,1.0000,0,0,1.0000,1
755,55,86,18,0,0,1,0,1,0,100,Type1,5,5,1,6,0,0.0000,-1,0,0.0000,0.0000,5,4,1,162,134,773,160,1,1,1.0000,1.0000,0,0,1.0000,1
755,55,87,18,0,0,1,0,1,0,100,Type1,5,5,1,6,0,0.0000,-1,0,0.0000,0.0000,5,4,1,162,134,773,160,1,1,1.0000,1.0000,0,0,1.0000,1
