classId,clone_gcid_list
1,[1, 2]
2,[3, 4, 5, 6, 11, 12, 13, 129, 130]
3,[7, 8, 9, 14, 15]
4,[10, 16, 17, 44, 47, 48, 65, 107, 108]
5,[18, 19, 66, 67, 109]
6,[20, 21, 68, 69, 70, 71, 110]
7,[22, 23, 50, 63, 64, 72]
8,[24, 25, 49, 51, 73, 111]
9,[26, 27, 52, 61, 62, 74, 112]
10,[28, 29, 75, 76, 113]
11,[30, 31, 42, 43, 45, 46, 53, 54, 77, 78, 79]
12,[32, 33, 55, 80, 81, 133, 134]
13,[34, 35, 82, 83]
14,[36, 37, 84, 85, 114, 135, 136]
15,[38, 39, 86, 87, 115, 116, 137]
16,[40, 41, 88, 89, 117]
17,[56, 90, 118, 119]
18,[57, 58, 91, 120]
19,[59, 60, 92, 93, 121]
20,[94, 95, 122, 126]
21,[96]
22,[97, 98]
23,[99, 100]
24,[101, 102]
25,[103, 104, 149, 150]
26,[105, 106, 127, 128]
27,[151, 152]
29,[123]
31,[139, 140]
32,[141, 142]
33,[143, 144, 153, 154]
34,[145, 146]
35,[124, 125, 131, 132, 147, 148]
37,[138]
