pairId,cloneType,granularity,classId,clone1_gcid,clone2_gcid,clone1_addedRev,clone2_addedRev,clone1_deletedRev,clone2_deletedRev,clone1_lifespan,clone2_lifespan,co_change,gcid1_independent_change,gcid2_independent_change,similarity,filepath1,filepath2,file_distance,gcid1_authors,gcid2_authors,weighted_coupling_strength,coupling_trend,last_co_change_age,last_solo_change_age,method_name1,method_signature1,method_name2,method_signature2
80,Type1,Block,4,48,108,591,693,707,694,116,1,0,0,0,100,regex.c,tex.c,1,dhiebert; perlguy0; elliotth; jafl; elias; dfishburn,dfishburn,0.0000,0.0000,-1,-1,NULL,NULL,newToken,static tokenInfo *newToken (void)
81,Type1,Block,4,65,107,682,693,Still Active,694,134,1,0,0,0,100,flex.c,flex.c,0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn,0.0000,0.0000,-1,-1,deleteToken,static void deleteToken (tokenInfo *const token),newToken,static tokenInfo *newToken (void)
82,Type1,Block,4,65,108,682,693,Still Active,694,134,1,0,0,0,100,flex.c,tex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn,0.0000,0.0000,-1,-1,deleteToken,static void deleteToken (tokenInfo *const token),newToken,static tokenInfo *newToken (void)
83,Type1,Block,4,107,108,693,693,694,694,1,1,0,0,0,100,flex.c,tex.c,1,dfishburn,dfishburn,0.0000,0.0000,-1,-1,newToken,static tokenInfo *newToken (void),newToken,static tokenInfo *newToken (void)
84,Type1,Block,5,18,19,461,461,470,470,9,9,1,0,1,100,jscript.c,sql.c,1,dfishburn; elliotth,dfishburn; elliotth,0.5523,1.0000,2,9,newToken,static tokenInfo *newToken (void),newToken,static tokenInfo *newToken (void)
85,Type1,Block,5,18,66,461,682,470,Still Active,9,134,0,0,0,100,jscript.c,flex.c,1,dfishburn; elliotth,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,2,newToken,static tokenInfo *newToken (void),makeFlexTag,"static void makeFlexTag (tokenInfo *const token, flexKind kind)"
86,Type1,Block,5,18,67,461,682,470,Still Active,9,134,0,0,0,100,jscript.c,sql.c,1,dfishburn; elliotth,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,2,newToken,static tokenInfo *newToken (void),makeSqlTag,"static void makeSqlTag (tokenInfo *const token, const sqlKind kind)"
87,Type1,Block,5,18,109,461,693,470,Still Active,9,123,0,0,0,100,jscript.c,tex.c,1,dfishburn; elliotth,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,2,newToken,static tokenInfo *newToken (void),deleteToken,static void deleteToken (tokenInfo *const token)
88,Type1,Block,5,19,66,461,682,470,Still Active,9,134,0,0,0,100,sql.c,flex.c,1,dfishburn; elliotth,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,2,newToken,static tokenInfo *newToken (void),makeFlexTag,"static void makeFlexTag (tokenInfo *const token, flexKind kind)"
89,Type1,Block,5,19,67,461,682,470,Still Active,9,134,0,0,0,100,sql.c,sql.c,0,dfishburn; elliotth,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,2,newToken,static tokenInfo *newToken (void),makeSqlTag,"static void makeSqlTag (tokenInfo *const token, const sqlKind kind)"
90,Type1,Block,5,19,109,461,693,470,Still Active,9,123,0,0,0,100,sql.c,tex.c,1,dfishburn; elliotth,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,2,newToken,static tokenInfo *newToken (void),deleteToken,static void deleteToken (tokenInfo *const token)
91,Type1,Block,5,66,67,682,682,Still Active,Still Active,134,134,0,0,0,100,flex.c,sql.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,-1,makeFlexTag,"static void makeFlexTag (tokenInfo *const token, flexKind kind)",makeSqlTag,"static void makeSqlTag (tokenInfo *const token, const sqlKind kind)"
92,Type1,Block,5,66,109,682,693,Still Active,Still Active,134,123,0,0,4,100,flex.c,tex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,31,makeFlexTag,"static void makeFlexTag (tokenInfo *const token, flexKind kind)",deleteToken,static void deleteToken (tokenInfo *const token)
93,Type1,Block,5,67,109,682,693,Still Active,Still Active,134,123,0,0,4,100,sql.c,tex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,31,makeSqlTag,"static void makeSqlTag (tokenInfo *const token, const sqlKind kind)",deleteToken,static void deleteToken (tokenInfo *const token)
94,Type1,Block,6,20,21,461,461,Still Active,Still Active,355,355,2,4,4,100,jscript.c,sql.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,0.0006,-0.0107,341,79,deleteToken,static void deleteToken (tokenInfo *const token),deleteToken,static void deleteToken (tokenInfo *const token)
95,Type1,Block,6,20,68,461,682,Still Active,Still Active,355,134,0,0,1,100,jscript.c,flex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,61,deleteToken,static void deleteToken (tokenInfo *const token),makeClassTag,static void makeClassTag (tokenInfo *const token)
96,Type1,Block,6,20,69,461,682,Still Active,Still Active,355,134,0,0,1,100,jscript.c,flex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,61,deleteToken,static void deleteToken (tokenInfo *const token),makeMXTag,static void makeMXTag (tokenInfo *const token)
97,Type1,Block,6,20,70,461,682,Still Active,Still Active,355,134,0,0,3,100,jscript.c,flex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,61,deleteToken,static void deleteToken (tokenInfo *const token),makeFunctionTag,static void makeFunctionTag (tokenInfo *const token)
98,Type1,Block,6,20,71,461,682,Still Active,Still Active,355,134,0,0,1,100,jscript.c,flex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,61,deleteToken,static void deleteToken (tokenInfo *const token),NULL,NULL
99,Type1,Block,6,20,110,461,693,Still Active,785,355,92,0,0,0,100,jscript.c,tex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux,0.0000,0.0000,-1,151,deleteToken,static void deleteToken (tokenInfo *const token),makeTexTag,"static void makeTexTag (tokenInfo *const token, texKind kind)"
100,Type1,Block,6,21,68,461,682,Still Active,Still Active,355,134,0,1,1,100,sql.c,flex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,61,deleteToken,static void deleteToken (tokenInfo *const token),makeClassTag,static void makeClassTag (tokenInfo *const token)
101,Type1,Block,6,21,69,461,682,Still Active,Still Active,355,134,0,1,1,100,sql.c,flex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,61,deleteToken,static void deleteToken (tokenInfo *const token),makeMXTag,static void makeMXTag (tokenInfo *const token)
102,Type1,Block,6,21,70,461,682,Still Active,Still Active,355,134,0,1,3,100,sql.c,flex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,61,deleteToken,static void deleteToken (tokenInfo *const token),makeFunctionTag,static void makeFunctionTag (tokenInfo *const token)
103,Type1,Block,6,21,71,461,682,Still Active,Still Active,355,134,0,1,1,100,sql.c,flex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,61,deleteToken,static void deleteToken (tokenInfo *const token),NULL,NULL
104,Type1,Block,6,21,110,461,693,Still Active,785,355,92,0,1,0,100,sql.c,tex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux,0.0000,0.0000,-1,48,deleteToken,static void deleteToken (tokenInfo *const token),makeTexTag,"static void makeTexTag (tokenInfo *const token, texKind kind)"
105,Type1,Block,6,68,69,682,682,Still Active,Still Active,134,134,1,0,0,100,flex.c,flex.c,0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,1.0000,1.0000,61,-1,makeClassTag,static void makeClassTag (tokenInfo *const token),makeMXTag,static void makeMXTag (tokenInfo *const token)
106,Type1,Block,6,68,70,682,682,Still Active,Still Active,134,134,1,0,2,100,flex.c,flex.c,0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.7564,1.0000,61,116,makeClassTag,static void makeClassTag (tokenInfo *const token),makeFunctionTag,static void makeFunctionTag (tokenInfo *const token)
107,Type1,Block,6,68,71,682,682,Still Active,Still Active,134,134,1,0,0,100,flex.c,flex.c,0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,1.0000,1.0000,61,-1,makeClassTag,static void makeClassTag (tokenInfo *const token),NULL,NULL
108,Type1,Block,6,68,110,682,693,Still Active,785,134,92,0,1,0,100,flex.c,tex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux,0.0000,0.0000,-1,30,makeClassTag,static void makeClassTag (tokenInfo *const token),makeTexTag,"static void makeTexTag (tokenInfo *const token, texKind kind)"
109,Type1,Block,6,69,70,682,682,Still Active,Still Active,134,134,1,0,2,100,flex.c,flex.c,0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.7564,1.0000,61,116,makeMXTag,static void makeMXTag (tokenInfo *const token),makeFunctionTag,static void makeFunctionTag (tokenInfo *const token)
110,Type1,Block,6,69,71,682,682,Still Active,Still Active,134,134,1,0,0,100,flex.c,flex.c,0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,1.0000,1.0000,61,-1,makeMXTag,static void makeMXTag (tokenInfo *const token),NULL,NULL
111,Type1,Block,6,69,110,682,693,Still Active,785,134,92,0,1,0,100,flex.c,tex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux,0.0000,0.0000,-1,30,makeMXTag,static void makeMXTag (tokenInfo *const token),makeTexTag,"static void makeTexTag (tokenInfo *const token, texKind kind)"
112,Type1,Block,6,70,71,682,682,Still Active,Still Active,134,134,1,2,0,100,flex.c,flex.c,0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.7564,1.0000,61,116,makeFunctionTag,static void makeFunctionTag (tokenInfo *const token),NULL,NULL
113,Type1,Block,6,70,110,682,693,Still Active,785,134,92,0,2,0,100,flex.c,tex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux,0.0000,0.0000,-1,30,makeFunctionTag,static void makeFunctionTag (tokenInfo *const token),makeTexTag,"static void makeTexTag (tokenInfo *const token, texKind kind)"
114,Type1,Block,6,71,110,682,693,Still Active,785,134,92,0,1,0,100,flex.c,tex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux,0.0000,0.0000,-1,30,NULL,NULL,makeTexTag,"static void makeTexTag (tokenInfo *const token, texKind kind)"
115,Type1,Block,7,22,23,461,461,791,791,330,330,3,0,3,100,jscript.c,sql.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,0.0156,-0.1236,315,147,makeJsTag,"static void makeJsTag (tokenInfo *const token, const jsKind kind)",makeSqlTag,"static void makeSqlTag (tokenInfo *const token, const sqlKind kind)"
116,Type1,Block,7,22,50,461,654,791,Still Active,330,162,0,0,3,100,jscript.c,vhdl.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,134,makeJsTag,"static void makeJsTag (tokenInfo *const token, const jsKind kind)",skipToCharacter,static int skipToCharacter (const int c)
117,Type1,Block,7,22,63,461,664,791,Still Active,330,152,0,0,2,100,jscript.c,jscript.c,0,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,dfishburn; elias; elliotth; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,0,makeJsTag,"static void makeJsTag (tokenInfo *const token, const jsKind kind)",makeClassTag,static void makeClassTag (tokenInfo *const token)
118,Type1,Block,7,22,64,461,664,791,Still Active,330,152,0,0,2,100,jscript.c,jscript.c,0,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,dfishburn; elias; elliotth; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,0,makeJsTag,"static void makeJsTag (tokenInfo *const token, const jsKind kind)",parseStatement,"static boolean parseStatement (tokenInfo *const token, boolean is_inside_class)"
119,Type1,Block,7,22,72,461,682,791,Still Active,330,134,0,0,0,100,jscript.c,flex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,315,makeJsTag,"static void makeJsTag (tokenInfo *const token, const jsKind kind)",parseString,"static void parseString (vString *const string, const int delimiter)"
120,Type1,Block,7,23,50,461,654,791,Still Active,330,162,0,0,3,100,sql.c,vhdl.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,134,makeSqlTag,"static void makeSqlTag (tokenInfo *const token, const sqlKind kind)",skipToCharacter,static int skipToCharacter (const int c)
121,Type1,Block,7,23,63,461,664,791,Still Active,330,152,0,0,2,100,sql.c,jscript.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,dfishburn; elias; elliotth; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,0,makeSqlTag,"static void makeSqlTag (tokenInfo *const token, const sqlKind kind)",makeClassTag,static void makeClassTag (tokenInfo *const token)
122,Type1,Block,7,23,64,461,664,791,Still Active,330,152,0,0,2,100,sql.c,jscript.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,dfishburn; elias; elliotth; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,0,makeSqlTag,"static void makeSqlTag (tokenInfo *const token, const sqlKind kind)",parseStatement,"static boolean parseStatement (tokenInfo *const token, boolean is_inside_class)"
123,Type1,Block,7,23,72,461,682,791,Still Active,330,134,0,0,0,100,sql.c,flex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,147,makeSqlTag,"static void makeSqlTag (tokenInfo *const token, const sqlKind kind)",parseString,"static void parseString (vString *const string, const int delimiter)"
124,Type1,Block,7,50,63,654,664,Still Active,Still Active,162,152,0,0,4,100,vhdl.c,jscript.c,1,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; elliotth; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,16,skipToCharacter,static int skipToCharacter (const int c),makeClassTag,static void makeClassTag (tokenInfo *const token)
125,Type1,Block,7,50,64,654,664,Still Active,Still Active,162,152,0,0,4,100,vhdl.c,jscript.c,1,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; elliotth; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,7,skipToCharacter,static int skipToCharacter (const int c),parseStatement,"static boolean parseStatement (tokenInfo *const token, boolean is_inside_class)"
126,Type1,Block,7,50,72,654,682,Still Active,Still Active,162,134,0,0,0,100,vhdl.c,flex.c,1,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,159,skipToCharacter,static int skipToCharacter (const int c),parseString,"static void parseString (vString *const string, const int delimiter)"
127,Type1,Block,7,63,64,664,664,Still Active,Still Active,152,152,2,2,2,100,jscript.c,jscript.c,0,dfishburn; elias; elliotth; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; elliotth; dhiebert; jafl; vberthoux; perlguy0,0.3721,0.3736,23,7,makeClassTag,static void makeClassTag (tokenInfo *const token),parseStatement,"static boolean parseStatement (tokenInfo *const token, boolean is_inside_class)"
128,Type1,Block,7,63,72,664,682,Still Active,Still Active,152,134,0,4,0,100,jscript.c,flex.c,1,dfishburn; elias; elliotth; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,16,makeClassTag,static void makeClassTag (tokenInfo *const token),parseString,"static void parseString (vString *const string, const int delimiter)"
129,Type1,Block,7,64,72,664,682,Still Active,Still Active,152,134,0,3,0,100,jscript.c,flex.c,1,dfishburn; elias; elliotth; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,7,parseStatement,"static boolean parseStatement (tokenInfo *const token, boolean is_inside_class)",parseString,"static void parseString (vString *const string, const int delimiter)"
130,Type1,Block,8,24,25,461,461,659,659,198,198,2,4,3,100,jscript.c,sql.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,0.0055,-0.4154,184,15,skipToCharacter,static int skipToCharacter (const int c),skipToCharacter,static int skipToCharacter (const int c)
131,Type1,Block,8,24,49,461,634,659,792,198,158,0,1,2,100,jscript.c,jscript.c,0,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,elliotth; dfishburn; dhiebert; elias; jafl; vberthoux,0.0000,0.0000,-1,0,skipToCharacter,static int skipToCharacter (const int c),readToken,static void readToken (tokenInfo *const token)
132,Type1,Block,8,24,51,461,654,659,Still Active,198,162,0,0,2,100,jscript.c,vhdl.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,2,skipToCharacter,static int skipToCharacter (const int c),parseString,"static void parseString (vString *const string, const int delimiter)"
133,Type1,Block,8,24,73,461,682,659,Still Active,198,134,0,0,0,100,jscript.c,flex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,25,skipToCharacter,static int skipToCharacter (const int c),parseIdentifier,"static void parseIdentifier (vString *const string, const int firstChar)"
134,Type1,Block,8,24,111,461,693,659,785,198,92,0,0,0,100,jscript.c,tex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux,0.0000,0.0000,-1,25,skipToCharacter,static int skipToCharacter (const int c),parseString,"static void parseString (vString *const string, const int delimiter)"
135,Type1,Block,8,25,49,461,634,659,792,198,158,0,1,2,100,sql.c,jscript.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,elliotth; dfishburn; dhiebert; elias; jafl; vberthoux,0.0000,0.0000,-1,0,skipToCharacter,static int skipToCharacter (const int c),readToken,static void readToken (tokenInfo *const token)
136,Type1,Block,8,25,51,461,654,659,Still Active,198,162,0,0,2,100,sql.c,vhdl.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,2,skipToCharacter,static int skipToCharacter (const int c),parseString,"static void parseString (vString *const string, const int delimiter)"
137,Type1,Block,8,25,73,461,682,659,Still Active,198,134,0,0,0,100,sql.c,flex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,15,skipToCharacter,static int skipToCharacter (const int c),parseIdentifier,"static void parseIdentifier (vString *const string, const int firstChar)"
138,Type1,Block,8,25,111,461,693,659,785,198,92,0,0,0,100,sql.c,tex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux,0.0000,0.0000,-1,15,skipToCharacter,static int skipToCharacter (const int c),parseString,"static void parseString (vString *const string, const int delimiter)"
139,Type1,Block,8,49,51,634,654,792,Still Active,158,162,0,4,2,100,jscript.c,vhdl.c,1,elliotth; dfishburn; dhiebert; elias; jafl; vberthoux,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,1,readToken,static void readToken (tokenInfo *const token),parseString,"static void parseString (vString *const string, const int delimiter)"
140,Type1,Block,8,49,73,634,682,792,Still Active,158,134,0,1,0,100,jscript.c,flex.c,1,elliotth; dfishburn; dhiebert; elias; jafl; vberthoux,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,1,readToken,static void readToken (tokenInfo *const token),parseIdentifier,"static void parseIdentifier (vString *const string, const int firstChar)"
141,Type1,Block,8,49,111,634,693,792,785,158,92,0,0,0,100,jscript.c,tex.c,1,elliotth; dfishburn; dhiebert; elias; jafl; vberthoux,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux,0.0000,0.0000,-1,121,readToken,static void readToken (tokenInfo *const token),parseString,"static void parseString (vString *const string, const int delimiter)"
142,Type1,Block,8,51,73,654,682,Still Active,Still Active,162,134,0,0,0,100,vhdl.c,flex.c,1,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,159,parseString,"static void parseString (vString *const string, const int delimiter)",parseIdentifier,"static void parseIdentifier (vString *const string, const int firstChar)"
143,Type1,Block,8,51,111,654,693,Still Active,785,162,92,0,0,0,100,vhdl.c,tex.c,1,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux,0.0000,0.0000,-1,128,parseString,"static void parseString (vString *const string, const int delimiter)",parseString,"static void parseString (vString *const string, const int delimiter)"
144,Type1,Block,8,73,111,682,693,Still Active,785,134,92,0,0,0,100,flex.c,tex.c,1,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux,0.0000,0.0000,-1,-1,parseIdentifier,"static void parseIdentifier (vString *const string, const int firstChar)",parseString,"static void parseString (vString *const string, const int delimiter)"
145,Type1,Block,9,26,27,461,461,634,477,173,16,2,2,1,100,jscript.c,sql.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,dfishburn; elliotth,0.4154,-0.2064,2,1,parseString,"static void parseString (vString *const string, const int delimiter)",parseString,"static void parseString (vString *const string, const int delimiter)"
146,Type1,Block,9,26,52,461,654,634,Still Active,173,162,0,0,0,100,jscript.c,vhdl.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,48,parseString,"static void parseString (vString *const string, const int delimiter)",readToken,static void readToken (tokenInfo *const token)
147,Type1,Block,9,26,61,461,659,634,797,173,138,0,0,0,100,jscript.c,jscript.c,0,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux,0.0000,0.0000,-1,48,parseString,"static void parseString (vString *const string, const int delimiter)",readToken,static void readToken (tokenInfo *const token)
148,Type1,Block,9,26,62,461,659,634,797,173,138,0,0,0,100,jscript.c,sql.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux,0.0000,0.0000,-1,48,parseString,"static void parseString (vString *const string, const int delimiter)",readToken,static void readToken (tokenInfo *const token)
149,Type1,Block,9,26,74,461,682,634,Still Active,173,134,0,0,0,100,jscript.c,flex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,48,parseString,"static void parseString (vString *const string, const int delimiter)",readToken,static void readToken (tokenInfo *const token)
150,Type1,Block,9,26,112,461,693,634,Still Active,173,123,0,0,0,100,jscript.c,tex.c,1,dfishburn; elliotth; jafl; perlguy0; dhiebert; elias,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,48,parseString,"static void parseString (vString *const string, const int delimiter)",parseIdentifier,"static void parseIdentifier (vString *const string, const int firstChar)"
151,Type1,Block,9,27,52,461,654,477,Still Active,16,162,0,0,0,100,sql.c,vhdl.c,1,dfishburn; elliotth,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,2,parseString,"static void parseString (vString *const string, const int delimiter)",readToken,static void readToken (tokenInfo *const token)
152,Type1,Block,9,27,61,461,659,477,797,16,138,0,0,0,100,sql.c,jscript.c,1,dfishburn; elliotth,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux,0.0000,0.0000,-1,2,parseString,"static void parseString (vString *const string, const int delimiter)",readToken,static void readToken (tokenInfo *const token)
153,Type1,Block,9,27,62,461,659,477,797,16,138,0,0,0,100,sql.c,sql.c,0,dfishburn; elliotth,elliotth; dfishburn; elias; dhiebert; jafl; vberthoux,0.0000,0.0000,-1,2,parseString,"static void parseString (vString *const string, const int delimiter)",readToken,static void readToken (tokenInfo *const token)
154,Type1,Block,9,27,74,461,682,477,Still Active,16,134,0,0,0,100,sql.c,flex.c,1,dfishburn; elliotth,dfishburn; elliotth; elias; dhiebert; jafl; vberthoux; perlguy0,0.0000,0.0000,-1,2,parseString,"static void parseString (vString *const string, const int delimiter)",readToken,static void readToken (tokenInfo *const token)
155,Type1,Block,9,27,112,461,693,477,Still Active,16,123,0,0,0,100,sql.c,tex.c,1,dfishburn; elliotth,dfishburn; elias; dhiebert; jafl; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,2,parseString,"static void parseString (vString *const string, const int delimiter)",parseIdentifier,"static void parseIdentifier (vString *const string, const int firstChar)"
