pairId,cloneType,granularity,classId,clone1_gcid,clone2_gcid,clone1_addedRev,clone2_addedRev,clone1_deletedRev,clone2_deletedRev,clone1_lifespan,clone2_lifespan,co_change,gcid1_independent_change,gcid2_independent_change,similarity,filepath1,filepath2,file_distance,gcid1_authors,gcid2_authors,weighted_coupling_strength,coupling_trend,last_co_change_age,last_solo_change_age,method_name1,method_signature1,method_name2,method_signature2
11,Type2,Block,2,3,164,2,536,119,658,117,122,0,0,0,100,asm.c,asm.c,0,darren,elliotth; dhiebert; elias; dfishburn; perlguy0; jafl,0.0000,0.0000,-1,-1,AsmParser,extern parserDefinition* AsmParser (void),analyzeOperator,static opKeyword analyzeOperator (const vString *const op)
12,Type2,Block,2,3,179,2,654,119,658,117,4,0,0,0,100,asm.c,vhdl.c,1,darren,elliotth,0.0000,0.0000,-1,-1,AsmParser,extern parserDefinition* AsmParser (void),analyzeToken,static keywordId analyzeToken (vString *const name)
13,Type2,Block,2,4,5,2,2,18,18,16,16,0,0,0,100,tcl.c,php.c,1,darren,darren,0.0000,0.0000,-1,-1,TclParser,extern parserDefinition* TclParser (void),PhpParser,extern parserDefinition* PhpParser (void)
14,Type2,Block,2,4,6,2,2,18,18,16,16,0,0,0,100,tcl.c,perl.c,1,darren,darren,0.0000,0.0000,-1,-1,TclParser,extern parserDefinition* TclParser (void),PerlParser,extern parserDefinition* PerlParser (void)
15,Type2,Block,2,4,7,2,2,18,487,16,485,0,0,0,100,tcl.c,awk.c,1,darren,darren; elias; elliotth; dfishburn,0.0000,0.0000,-1,-1,TclParser,extern parserDefinition* TclParser (void),AwkParser,extern parserDefinition* AwkParser ()
16,Type2,Block,2,4,164,2,536,18,658,16,122,0,0,0,100,tcl.c,asm.c,1,darren,elliotth; dhiebert; elias; dfishburn; perlguy0; jafl,0.0000,0.0000,-1,-1,TclParser,extern parserDefinition* TclParser (void),analyzeOperator,static opKeyword analyzeOperator (const vString *const op)
17,Type2,Block,2,4,179,2,654,18,658,16,4,0,0,0,100,tcl.c,vhdl.c,1,darren,elliotth,0.0000,0.0000,-1,-1,TclParser,extern parserDefinition* TclParser (void),analyzeToken,static keywordId analyzeToken (vString *const name)
18,Type2,Block,2,5,6,2,2,18,18,16,16,0,0,0,100,php.c,perl.c,1,darren,darren,0.0000,0.0000,-1,-1,PhpParser,extern parserDefinition* PhpParser (void),PerlParser,extern parserDefinition* PerlParser (void)
19,Type2,Block,2,5,7,2,2,18,487,16,485,0,0,0,100,php.c,awk.c,1,darren,darren; elias; elliotth; dfishburn,0.0000,0.0000,-1,-1,PhpParser,extern parserDefinition* PhpParser (void),AwkParser,extern parserDefinition* AwkParser ()
20,Type2,Block,2,5,164,2,536,18,658,16,122,0,0,0,100,php.c,asm.c,1,darren,elliotth; dhiebert; elias; dfishburn; perlguy0; jafl,0.0000,0.0000,-1,-1,PhpParser,extern parserDefinition* PhpParser (void),analyzeOperator,static opKeyword analyzeOperator (const vString *const op)
21,Type2,Block,2,5,179,2,654,18,658,16,4,0,0,0,100,php.c,vhdl.c,1,darren,elliotth,0.0000,0.0000,-1,-1,PhpParser,extern parserDefinition* PhpParser (void),analyzeToken,static keywordId analyzeToken (vString *const name)
22,Type2,Block,2,6,7,2,2,18,487,16,485,0,0,0,100,perl.c,awk.c,1,darren,darren; elias; elliotth; dfishburn,0.0000,0.0000,-1,-1,PerlParser,extern parserDefinition* PerlParser (void),AwkParser,extern parserDefinition* AwkParser ()
23,Type2,Block,2,6,164,2,536,18,658,16,122,0,0,0,100,perl.c,asm.c,1,darren,elliotth; dhiebert; elias; dfishburn; perlguy0; jafl,0.0000,0.0000,-1,-1,PerlParser,extern parserDefinition* PerlParser (void),analyzeOperator,static opKeyword analyzeOperator (const vString *const op)
24,Type2,Block,2,6,179,2,654,18,658,16,4,0,0,0,100,perl.c,vhdl.c,1,darren,elliotth,0.0000,0.0000,-1,-1,PerlParser,extern parserDefinition* PerlParser (void),analyzeToken,static keywordId analyzeToken (vString *const name)
25,Type2,Block,2,7,164,2,536,487,658,485,122,0,0,0,100,awk.c,asm.c,1,darren; elias; elliotth; dfishburn,elliotth; dhiebert; elias; dfishburn; perlguy0; jafl,0.0000,0.0000,-1,44,AwkParser,extern parserDefinition* AwkParser (),analyzeOperator,static opKeyword analyzeOperator (const vString *const op)
26,Type2,Block,2,7,179,2,654,487,658,485,4,0,0,0,100,awk.c,vhdl.c,1,darren; elias; elliotth; dfishburn,elliotth,0.0000,0.0000,-1,44,AwkParser,extern parserDefinition* AwkParser (),analyzeToken,static keywordId analyzeToken (vString *const name)
27,Type2,Block,2,164,179,536,654,658,658,122,4,0,0,3,100,asm.c,vhdl.c,1,elliotth; dhiebert; elias; dfishburn; perlguy0; jafl,elliotth,0.0000,0.0000,-1,1,analyzeOperator,static opKeyword analyzeOperator (const vString *const op),analyzeToken,static keywordId analyzeToken (vString *const name)
28,Type2,Block,3,8,9,2,2,Still Active,Still Active,814,814,2,0,0,100,asp.c,asp.c,0,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,1.0000,0.0000,373,-1,findAspTags,static void findAspTags (void),findAspTags,static void findAspTags (void)
29,Type2,Block,3,8,87,2,235,Still Active,Still Active,814,581,1,0,1,100,asp.c,asp.c,0,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,0.9981,-0.9981,373,581,findAspTags,static void findAspTags (void),findAspTags,static void findAspTags (void)
30,Type2,Block,3,8,114,2,411,Still Active,Still Active,814,405,1,0,1,100,asp.c,asp.c,0,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,0.7231,-0.7231,373,405,findAspTags,static void findAspTags (void),findAspTags,static void findAspTags (void)
31,Type2,Block,3,9,87,2,235,Still Active,Still Active,814,581,1,0,1,100,asp.c,asp.c,0,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,0.9981,-0.9981,373,581,findAspTags,static void findAspTags (void),findAspTags,static void findAspTags (void)
32,Type2,Block,3,9,114,2,411,Still Active,Still Active,814,405,1,0,1,100,asp.c,asp.c,0,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,0.7231,-0.7231,373,405,findAspTags,static void findAspTags (void),findAspTags,static void findAspTags (void)
33,Type2,Block,3,87,114,235,411,Still Active,Still Active,581,405,1,0,1,100,asp.c,asp.c,0,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,0.7231,-0.7231,373,405,findAspTags,static void findAspTags (void),findAspTags,static void findAspTags (void)
34,Type2,Block,4,10,11,2,2,Still Active,18,814,16,0,0,0,100,asp.c,python.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren,0.0000,0.0000,-1,-1,findAspTags,static void findAspTags (void),findPythonTags,static void findPythonTags (void)
35,Type2,Block,4,10,12,2,2,Still Active,Still Active,814,814,1,0,0,100,asp.c,asp.c,0,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,1.0000,1.0000,373,-1,findAspTags,static void findAspTags (void),findAspTags,static void findAspTags (void)
36,Type2,Block,4,10,13,2,2,Still Active,18,814,16,0,0,0,100,asp.c,python.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren,0.0000,0.0000,-1,-1,findAspTags,static void findAspTags (void),findPythonTags,static void findPythonTags (void)
37,Type2,Block,4,10,14,2,2,Still Active,18,814,16,0,0,0,100,asp.c,ruby.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren,0.0000,0.0000,-1,-1,findAspTags,static void findAspTags (void),findRubyTags,static void findRubyTags (void)
38,Type2,Block,4,10,88,2,242,Still Active,Still Active,814,574,1,0,3,100,asp.c,sml.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,0.6204,-0.6204,373,425,findAspTags,static void findAspTags (void),SmlParser,extern parserDefinition *SmlParser (void)
39,Type2,Block,4,10,116,2,423,Still Active,Still Active,814,393,1,0,1,100,asp.c,ruby.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elliotth; elias; dfishburn; jafl; perlguy0; dhiebert; vberthoux,0.0210,-0.0210,373,245,findAspTags,static void findAspTags (void),RubyParser,extern parserDefinition* RubyParser (void)
40,Type2,Block,4,10,301,2,711,Still Active,Still Active,814,105,0,0,1,100,asp.c,asp.c,0,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,105,findAspTags,static void findAspTags (void),findAspTags,static void findAspTags (void)
41,Type2,Block,4,10,302,2,711,Still Active,Still Active,814,105,0,0,1,100,asp.c,asp.c,0,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,105,findAspTags,static void findAspTags (void),findAspTags,static void findAspTags (void)
42,Type2,Block,4,11,12,2,2,18,Still Active,16,814,0,0,0,100,python.c,asp.c,1,darren,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,0.0000,0.0000,-1,-1,findPythonTags,static void findPythonTags (void),findAspTags,static void findAspTags (void)
43,Type2,Block,4,11,13,2,2,18,18,16,16,0,0,0,100,python.c,python.c,0,darren,darren,0.0000,0.0000,-1,-1,findPythonTags,static void findPythonTags (void),findPythonTags,static void findPythonTags (void)
44,Type2,Block,4,11,14,2,2,18,18,16,16,0,0,0,100,python.c,ruby.c,1,darren,darren,0.0000,0.0000,-1,-1,findPythonTags,static void findPythonTags (void),findRubyTags,static void findRubyTags (void)
45,Type2,Block,4,11,88,2,242,18,Still Active,16,574,0,0,0,100,python.c,sml.c,1,darren,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,0.0000,0.0000,-1,-1,findPythonTags,static void findPythonTags (void),SmlParser,extern parserDefinition *SmlParser (void)
46,Type2,Block,4,11,116,2,423,18,Still Active,16,393,0,0,0,100,python.c,ruby.c,1,darren,darren; elliotth; elias; dfishburn; jafl; perlguy0; dhiebert; vberthoux,0.0000,0.0000,-1,-1,findPythonTags,static void findPythonTags (void),RubyParser,extern parserDefinition* RubyParser (void)
47,Type2,Block,4,11,301,2,711,18,Still Active,16,105,0,0,0,100,python.c,asp.c,1,darren,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,-1,findPythonTags,static void findPythonTags (void),findAspTags,static void findAspTags (void)
48,Type2,Block,4,11,302,2,711,18,Still Active,16,105,0,0,0,100,python.c,asp.c,1,darren,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,-1,findPythonTags,static void findPythonTags (void),findAspTags,static void findAspTags (void)
49,Type2,Block,4,12,13,2,2,Still Active,18,814,16,0,0,0,100,asp.c,python.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren,0.0000,0.0000,-1,-1,findAspTags,static void findAspTags (void),findPythonTags,static void findPythonTags (void)
50,Type2,Block,4,12,14,2,2,Still Active,18,814,16,0,0,0,100,asp.c,ruby.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren,0.0000,0.0000,-1,-1,findAspTags,static void findAspTags (void),findRubyTags,static void findRubyTags (void)
51,Type2,Block,4,12,88,2,242,Still Active,Still Active,814,574,1,0,3,100,asp.c,sml.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,0.6204,-0.6204,373,425,findAspTags,static void findAspTags (void),SmlParser,extern parserDefinition *SmlParser (void)
52,Type2,Block,4,12,116,2,423,Still Active,Still Active,814,393,1,0,1,100,asp.c,ruby.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elliotth; elias; dfishburn; jafl; perlguy0; dhiebert; vberthoux,0.0210,-0.0210,373,245,findAspTags,static void findAspTags (void),RubyParser,extern parserDefinition* RubyParser (void)
53,Type2,Block,4,12,301,2,711,Still Active,Still Active,814,105,0,0,1,100,asp.c,asp.c,0,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,105,findAspTags,static void findAspTags (void),findAspTags,static void findAspTags (void)
54,Type2,Block,4,12,302,2,711,Still Active,Still Active,814,105,0,0,1,100,asp.c,asp.c,0,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,105,findAspTags,static void findAspTags (void),findAspTags,static void findAspTags (void)
55,Type2,Block,4,13,14,2,2,18,18,16,16,0,0,0,100,python.c,ruby.c,1,darren,darren,0.0000,0.0000,-1,-1,findPythonTags,static void findPythonTags (void),findRubyTags,static void findRubyTags (void)
56,Type2,Block,4,13,88,2,242,18,Still Active,16,574,0,0,0,100,python.c,sml.c,1,darren,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,0.0000,0.0000,-1,-1,findPythonTags,static void findPythonTags (void),SmlParser,extern parserDefinition *SmlParser (void)
57,Type2,Block,4,13,116,2,423,18,Still Active,16,393,0,0,0,100,python.c,ruby.c,1,darren,darren; elliotth; elias; dfishburn; jafl; perlguy0; dhiebert; vberthoux,0.0000,0.0000,-1,-1,findPythonTags,static void findPythonTags (void),RubyParser,extern parserDefinition* RubyParser (void)
58,Type2,Block,4,13,301,2,711,18,Still Active,16,105,0,0,0,100,python.c,asp.c,1,darren,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,-1,findPythonTags,static void findPythonTags (void),findAspTags,static void findAspTags (void)
59,Type2,Block,4,13,302,2,711,18,Still Active,16,105,0,0,0,100,python.c,asp.c,1,darren,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,-1,findPythonTags,static void findPythonTags (void),findAspTags,static void findAspTags (void)
60,Type2,Block,4,14,88,2,242,18,Still Active,16,574,0,0,0,100,ruby.c,sml.c,1,darren,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,0.0000,0.0000,-1,-1,findRubyTags,static void findRubyTags (void),SmlParser,extern parserDefinition *SmlParser (void)
61,Type2,Block,4,14,116,2,423,18,Still Active,16,393,0,0,0,100,ruby.c,ruby.c,0,darren,darren; elliotth; elias; dfishburn; jafl; perlguy0; dhiebert; vberthoux,0.0000,0.0000,-1,-1,findRubyTags,static void findRubyTags (void),RubyParser,extern parserDefinition* RubyParser (void)
62,Type2,Block,4,14,301,2,711,18,Still Active,16,105,0,0,0,100,ruby.c,asp.c,1,darren,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,-1,findRubyTags,static void findRubyTags (void),findAspTags,static void findAspTags (void)
63,Type2,Block,4,14,302,2,711,18,Still Active,16,105,0,0,0,100,ruby.c,asp.c,1,darren,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,-1,findRubyTags,static void findRubyTags (void),findAspTags,static void findAspTags (void)
64,Type2,Block,4,88,116,242,423,Still Active,Still Active,574,393,1,0,1,100,sml.c,ruby.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,darren; elliotth; elias; dfishburn; jafl; perlguy0; dhiebert; vberthoux,0.0210,-0.0210,373,245,SmlParser,extern parserDefinition *SmlParser (void),RubyParser,extern parserDefinition* RubyParser (void)
65,Type2,Block,4,88,301,242,711,Still Active,Still Active,574,105,0,0,1,100,sml.c,asp.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,105,SmlParser,extern parserDefinition *SmlParser (void),findAspTags,static void findAspTags (void)
66,Type2,Block,4,88,302,242,711,Still Active,Still Active,574,105,0,0,1,100,sml.c,asp.c,1,darren; elias; elliotth; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,105,SmlParser,extern parserDefinition *SmlParser (void),findAspTags,static void findAspTags (void)
67,Type2,Block,4,116,301,423,711,Still Active,Still Active,393,105,0,0,1,100,ruby.c,asp.c,1,darren; elliotth; elias; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,105,RubyParser,extern parserDefinition* RubyParser (void),findAspTags,static void findAspTags (void)
68,Type2,Block,4,116,302,423,711,Still Active,Still Active,393,105,0,0,1,100,ruby.c,asp.c,1,darren; elliotth; elias; dfishburn; jafl; perlguy0; dhiebert; vberthoux,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,105,RubyParser,extern parserDefinition* RubyParser (void),findAspTags,static void findAspTags (void)
69,Type2,Block,4,301,302,711,711,Still Active,Still Active,105,105,1,0,0,100,asp.c,asp.c,0,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0,1.0000,-1.0000,105,-1,findAspTags,static void findAspTags (void),findAspTags,static void findAspTags (void)
70,Type2,Block,5,15,16,2,2,22,18,20,16,0,0,0,100,asp.c,python.c,1,darren,darren,0.0000,0.0000,-1,-1,AspParser,extern parserDefinition* AspParser (void),PythonParser,extern parserDefinition* PythonParser (void)
71,Type2,Block,5,15,17,2,2,22,22,20,20,0,0,0,100,asp.c,cobol.c,1,darren,darren,0.0000,0.0000,-1,-1,AspParser,extern parserDefinition* AspParser (void),CobolParser,extern parserDefinition* CobolParser ()
72,Type2,Block,5,15,303,2,711,22,Still Active,20,105,0,0,0,100,asp.c,asp.c,0,darren,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,-1,AspParser,extern parserDefinition* AspParser (void),findAspTags,static void findAspTags (void)
73,Type2,Block,5,16,17,2,2,18,22,16,20,0,0,0,100,python.c,cobol.c,1,darren,darren,0.0000,0.0000,-1,-1,PythonParser,extern parserDefinition* PythonParser (void),CobolParser,extern parserDefinition* CobolParser ()
74,Type2,Block,5,16,303,2,711,18,Still Active,16,105,0,0,0,100,python.c,asp.c,1,darren,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,-1,PythonParser,extern parserDefinition* PythonParser (void),findAspTags,static void findAspTags (void)
75,Type2,Block,5,17,303,2,711,22,Still Active,20,105,0,0,0,100,cobol.c,asp.c,1,darren,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,-1,CobolParser,extern parserDefinition* CobolParser (),findAspTags,static void findAspTags (void)
76,Type2,Block,6,18,19,2,2,24,24,22,22,0,0,0,100,beta.c,beta.c,0,darren,darren,0.0000,0.0000,-1,-1,findBetaTags,static void findBetaTags (void),findBetaTags,static void findBetaTags (void)
77,Type2,Block,6,18,20,2,2,24,24,22,22,0,0,0,100,beta.c,beta.c,0,darren,darren,0.0000,0.0000,-1,-1,findBetaTags,static void findBetaTags (void),findBetaTags,static void findBetaTags (void)
78,Type2,Block,6,18,118,2,459,24,579,22,120,0,0,0,100,beta.c,basic.c,1,darren,elias; dfishburn; elliotth; jafl; perlguy0; dhiebert,0.0000,0.0000,-1,-1,findBetaTags,static void findBetaTags (void),BlitzBasicParser,parserDefinition *BlitzBasicParser (void)
79,Type2,Block,6,18,119,2,459,24,579,22,120,0,0,0,100,beta.c,basic.c,1,darren,elias; dfishburn; elliotth; jafl; perlguy0; dhiebert,0.0000,0.0000,-1,-1,findBetaTags,static void findBetaTags (void),PureBasicParser,parserDefinition *PureBasicParser (void)
80,Type2,Block,6,18,304,2,711,24,Still Active,22,105,0,0,0,100,beta.c,asp.c,1,darren,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,-1,findBetaTags,static void findBetaTags (void),findAspTags,static void findAspTags (void)
81,Type2,Block,6,18,305,2,711,24,Still Active,22,105,0,0,0,100,beta.c,asp.c,1,darren,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,-1,findBetaTags,static void findBetaTags (void),findAspTags,static void findAspTags (void)
82,Type2,Block,6,19,20,2,2,24,24,22,22,0,0,0,100,beta.c,beta.c,0,darren,darren,0.0000,0.0000,-1,-1,findBetaTags,static void findBetaTags (void),findBetaTags,static void findBetaTags (void)
83,Type2,Block,6,19,118,2,459,24,579,22,120,0,0,0,100,beta.c,basic.c,1,darren,elias; dfishburn; elliotth; jafl; perlguy0; dhiebert,0.0000,0.0000,-1,-1,findBetaTags,static void findBetaTags (void),BlitzBasicParser,parserDefinition *BlitzBasicParser (void)
84,Type2,Block,6,19,119,2,459,24,579,22,120,0,0,0,100,beta.c,basic.c,1,darren,elias; dfishburn; elliotth; jafl; perlguy0; dhiebert,0.0000,0.0000,-1,-1,findBetaTags,static void findBetaTags (void),PureBasicParser,parserDefinition *PureBasicParser (void)
85,Type2,Block,6,19,304,2,711,24,Still Active,22,105,0,0,0,100,beta.c,asp.c,1,darren,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,-1,findBetaTags,static void findBetaTags (void),findAspTags,static void findAspTags (void)
86,Type2,Block,6,19,305,2,711,24,Still Active,22,105,0,0,0,100,beta.c,asp.c,1,darren,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,-1,findBetaTags,static void findBetaTags (void),findAspTags,static void findAspTags (void)
87,Type2,Block,6,20,118,2,459,24,579,22,120,0,0,0,100,beta.c,basic.c,1,darren,elias; dfishburn; elliotth; jafl; perlguy0; dhiebert,0.0000,0.0000,-1,-1,findBetaTags,static void findBetaTags (void),BlitzBasicParser,parserDefinition *BlitzBasicParser (void)
88,Type2,Block,6,20,119,2,459,24,579,22,120,0,0,0,100,beta.c,basic.c,1,darren,elias; dfishburn; elliotth; jafl; perlguy0; dhiebert,0.0000,0.0000,-1,-1,findBetaTags,static void findBetaTags (void),PureBasicParser,parserDefinition *PureBasicParser (void)
89,Type2,Block,6,20,304,2,711,24,Still Active,22,105,0,0,0,100,beta.c,asp.c,1,darren,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,-1,findBetaTags,static void findBetaTags (void),findAspTags,static void findAspTags (void)
90,Type2,Block,6,20,305,2,711,24,Still Active,22,105,0,0,0,100,beta.c,asp.c,1,darren,dhiebert; elias; jafl; dfishburn; elliotth; vberthoux; perlguy0,0.0000,0.0000,-1,-1,findBetaTags,static void findBetaTags (void),findAspTags,static void findAspTags (void)
91,Type2,Block,6,118,119,459,459,579,579,120,120,1,0,0,100,basic.c,basic.c,0,elias; dfishburn; elliotth; jafl; perlguy0; dhiebert,elias; dfishburn; elliotth; jafl; perlguy0; dhiebert,1.0000,1.0000,18,-1,BlitzBasicParser,parserDefinition *BlitzBasicParser (void),PureBasicParser,parserDefinition *PureBasicParser (void)
