revision_number,method_name,method_signature,package_name,class_name,src,start_line,end_line,methodId,globalMethodId
158 | ARecord | ARecord(Name _name, short _dclass, int _ttl, InetAddress _address) | DNS | ARecord | DNS/ARecord.java | 16 | 17 | 100184 | 6
158 | ARecord | ARecord(Name _name, short _dclass, int _ttl, MyStringTokenizer st, Name origin) | DNS | ARecord | DNS/ARecord.java | 47 | 48 | 100185 | 237
158 | ARecord | ARecord(Name _name, short _dclass, int _ttl, InetAddress _address) | DNS | ARecord | org/xbill/DNS/ARecord.java | 16 | 17 | 100186 | 6
158 | ARecord | ARecord(Name _name, short _dclass, int _ttl, MyStringTokenizer st, Name origin) | DNS | ARecord | org/xbill/DNS/ARecord.java | 47 | 48 | 100187 | 237
158 | CNAMERecord | CNAMERecord(Name _name, short _dclass, int _ttl, Name _target) | DNS | CNAMERecord | DNS/CNAMERecord.java | 13 | 14 | 100188 | 238
158 | CNAMERecord | CNAMERecord(Name _name, short _dclass, int _ttl, Name _target) | DNS | CNAMERecord | org/xbill/DNS/CNAMERecord.java | 13 | 14 | 100189 | 238
158 | Cache | Cache() | DNS | Cache | DNS/Cache.java | 36 | 38 | 100190 | 298
158 | Cache | Cache() | DNS | Cache | org/xbill/DNS/Cache.java | 36 | 38 | 100191 | 298
158 | Compression | Compression() | DNS | Compression | DNS/Compression.java | 13 | 15 | 100192 | 10
158 | Compression | Compression() | DNS | Compression | org/xbill/DNS/Compression.java | 13 | 15 | 100193 | 10
158 | DataByteOutputStream | DataByteOutputStream() | DNS.utils | DataByteOutputStream | DNS/utils/DataByteOutputStream.java | 17 | 19 | 100194 | 282
158 | DataByteOutputStream | DataByteOutputStream(int size) | DNS.utils | DataByteOutputStream | DNS/utils/DataByteOutputStream.java | 12 | 14 | 100195 | 283
158 | DataByteOutputStream | DataByteOutputStream() | DNS.utils | DataByteOutputStream | org/xbill/DNS/utils/DataByteOutputStream.java | 17 | 19 | 100196 | 282
158 | DataByteOutputStream | DataByteOutputStream(int size) | DNS.utils | DataByteOutputStream | org/xbill/DNS/utils/DataByteOutputStream.java | 12 | 14 | 100197 | 283
