revision_number,method_name,method_signature,package_name,class_name,src,start_line,end_line,methodId,globalMethodId
25 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | DNS/CountedDataInputStream.java | 10 | 13 | 11809 | 1
25 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | DNS/utils/CountedDataInputStream.java | 10 | 13 | 11810 | 1
25 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | org/xbill/DNS/CountedDataInputStream.java | 10 | 13 | 11811 | 1
25 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | org/xbill/DNS/utils/CountedDataInputStream.java | 10 | 13 | 11812 | 1
25 | F | static int F(int x, int y, int z) |  | md5 | md.java | 104 | 106 | 11813 | 90
25 | F | static int F(int x, int y, int z) |  | md4 | md.java | 18 | 20 | 11814 | 90
25 | G | static int G(int x, int y, int z) |  | md5 | md.java | 107 | 109 | 11815 | 91
25 | G | static int G(int x, int y, int z) |  | md4 | md.java | 21 | 23 | 11816 | 91
25 | H | static int H(int x, int y, int z) |  | md5 | md.java | 110 | 112 | 11817 | 92
25 | H | static int H(int x, int y, int z) |  | md4 | md.java | 24 | 26 | 11818 | 92
25 | I | static int I(int x, int y, int z) |  | md5 | md.java | 113 | 115 | 11819 | 93
25 | add | public void add(int pos, dnsName name) |  | dnsCompression | DNS/Compression.java | 11 | 13 | 11820 | 2
25 | add | public void add(int pos, dnsName name) |  | dnsCompression | DNS/dnsCompression.java | 11 | 13 | 11821 | 2
25 | add | public void add(int pos, dnsName name) |  | dnsCompression | org/xbill/DNS/Compression.java | 11 | 13 | 11822 | 2
25 | add | public void add(int pos, dnsName name) |  | dnsCompression | org/xbill/DNS/dnsCompression.java | 11 | 13 | 11823 | 2
25 | addRecord | void addRecord(int section, dnsRecord r) |  | dnsMessage | DNS/Message.java | 50 | 53 | 11824 | 3
25 | addRecord | void addRecord(int section, dnsRecord r) |  | dnsMessage | DNS/dnsMessage.java | 50 | 53 | 11825 | 3
25 | addRecord | void addRecord(int section, dnsRecord r) |  | dnsMessage | org/xbill/DNS/Message.java | 50 | 53 | 11826 | 3
25 | addRecord | void addRecord(int section, dnsRecord r) |  | dnsMessage | org/xbill/DNS/dnsMessage.java | 50 | 53 | 11827 | 3
25 | apply | void apply(dnsMessage m) |  | dnsTSIG | DNS/TSIG.java | 14 | 60 | 11828 | 108
25 | apply | void apply(dnsMessage m) |  | dnsTSIG | DNS/dnsTSIG.java | 14 | 60 | 11829 | 108
