revision_number,method_name,method_signature,package_name,class_name,src,start_line,end_line,methodId,globalMethodId
17 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | DNS/CountedDataInputStream.java | 10 | 13 | 7440 | 1
17 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | DNS/utils/CountedDataInputStream.java | 10 | 13 | 7441 | 1
17 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | org/xbill/DNS/CountedDataInputStream.java | 10 | 13 | 7442 | 1
17 | CountedDataInputStream | CountedDataInputStream(InputStream i) |  | CountedDataInputStream | org/xbill/DNS/utils/CountedDataInputStream.java | 10 | 13 | 7443 | 1
17 | F | static int F(int x, int y, int z) |  | md5 | md.java | 104 | 106 | 7444 | 90
17 | F | static int F(int x, int y, int z) |  | md4 | md.java | 18 | 20 | 7445 | 90
17 | G | static int G(int x, int y, int z) |  | md5 | md.java | 107 | 109 | 7446 | 91
17 | G | static int G(int x, int y, int z) |  | md4 | md.java | 21 | 23 | 7447 | 91
17 | H | static int H(int x, int y, int z) |  | md5 | md.java | 110 | 112 | 7448 | 92
17 | H | static int H(int x, int y, int z) |  | md4 | md.java | 24 | 26 | 7449 | 92
17 | I | static int I(int x, int y, int z) |  | md5 | md.java | 113 | 115 | 7450 | 93
17 | add | public void add(int pos, dnsName name) |  | dnsCompression | DNS/Compression.java | 11 | 13 | 7451 | 2
17 | add | public void add(int pos, dnsName name) |  | dnsCompression | DNS/dnsCompression.java | 11 | 13 | 7452 | 2
17 | add | public void add(int pos, dnsName name) |  | dnsCompression | org/xbill/DNS/Compression.java | 11 | 13 | 7453 | 2
17 | add | public void add(int pos, dnsName name) |  | dnsCompression | org/xbill/DNS/dnsCompression.java | 11 | 13 | 7454 | 2
17 | addRecord | void addRecord(int section, dnsRecord r) |  | dnsMessage | DNS/Message.java | 39 | 42 | 7455 | 3
17 | addRecord | void addRecord(int section, dnsRecord r) |  | dnsMessage | DNS/dnsMessage.java | 39 | 42 | 7456 | 3
17 | addRecord | void addRecord(int section, dnsRecord r) |  | dnsMessage | org/xbill/DNS/Message.java | 39 | 42 | 7457 | 3
17 | addRecord | void addRecord(int section, dnsRecord r) |  | dnsMessage | org/xbill/DNS/dnsMessage.java | 39 | 42 | 7458 | 3
17 | apply | void apply(dnsMessage m) |  | dnsTSIG | DNS/TSIG.java | 21 | 39 | 7459 | 108
17 | apply | void apply(dnsMessage m) |  | dnsTSIG | DNS/dnsTSIG.java | 21 | 39 | 7460 | 108
17 | apply | void apply(dnsMessage m) |  | dnsTSIG | org/xbill/DNS/TSIG.java | 21 | 39 | 7461 | 108
17 | apply | void apply(dnsMessage m) |  | dnsTSIG | org/xbill/DNS/dnsTSIG.java | 21 | 39 | 7462 | 108
17 | calc | void calc() |  | md | md.java | 375 | 388 | 7463 | 94
17 | classString | static String classString(int i) |  | dns | DNS/dns.java | 238 | 241 | 7464 | 4
17 | classString | static String classString(int i) |  | dns | org/xbill/DNS/dns.java | 238 | 241 | 7465 | 4
17 | classValue | static short classValue(String s) |  | dns | DNS/dns.java | 243 | 246 | 7466 | 5
17 | classValue | static short classValue(String s) |  | dns | org/xbill/DNS/dns.java | 243 | 246 | 7467 | 5
17 | decCount | void decCount(int field) |  | dnsHeader | DNS/Header.java | 81 | 83 | 7468 | 47
17 | decCount | void decCount(int field) |  | dnsHeader | DNS/dnsHeader.java | 81 | 83 | 7469 | 47
17 | decCount | void decCount(int field) |  | dnsHeader | org/xbill/DNS/Header.java | 81 | 83 | 7470 | 47
17 | decCount | void decCount(int field) |  | dnsHeader | org/xbill/DNS/dnsHeader.java | 81 | 83 | 7471 | 47
17 | dnsARecord | public dnsARecord(dnsName rname, short rclass) |  | dnsARecord | DNS/ARecord.java | 8 | 10 | 7472 | 6
17 | dnsARecord | public dnsARecord(dnsName rname, short rclass, int ttl, InetAddress address) |  | dnsARecord | DNS/ARecord.java | 12 | 17 | 7473 | 7
17 | dnsARecord | public dnsARecord(dnsName rname, short rclass) |  | dnsARecord | DNS/dnsARecord.java | 8 | 10 | 7474 | 6
17 | dnsARecord | public dnsARecord(dnsName rname, short rclass, int ttl, InetAddress address) |  | dnsARecord | DNS/dnsARecord.java | 12 | 17 | 7475 | 7
17 | dnsARecord | public dnsARecord(dnsName rname, short rclass) |  | dnsARecord | org/xbill/DNS/ARecord.java | 8 | 10 | 7476 | 6
17 | dnsARecord | public dnsARecord(dnsName rname, short rclass, int ttl, InetAddress address) |  | dnsARecord | org/xbill/DNS/ARecord.java | 12 | 17 | 7477 | 7
17 | dnsARecord | public dnsARecord(dnsName rname, short rclass) |  | dnsARecord | org/xbill/DNS/dnsARecord.java | 8 | 10 | 7478 | 6
17 | dnsARecord | public dnsARecord(dnsName rname, short rclass, int ttl, InetAddress address) |  | dnsARecord | org/xbill/DNS/dnsARecord.java | 12 | 17 | 7479 | 7
17 | dnsCNAMERecord | public dnsCNAMERecord(dnsName rname, short rclass) |  | dnsCNAMERecord | DNS/CNAMERecord.java | 3 | 5 | 7480 | 8
